index,종류별,상황별,재료별,방법별,글 제목,레시피이름,레시피이미지,조회수,조리시간,난이도,인분,재료,소개글,조리순서
21989,메인반찬,일상,돼지고기,굽기,#마늘 삼겹살구이~ 은은한 마늘 향이 삼겹기름 위에서 춤을 춥니다.^^,마늘삼겹살구이,https://recipe1.ezmember.co.kr/cache/recipe/2020/02/25/c7387291fdbb1b2650fa676f61d2662a1.jpg,"3,383",30분 이내,아무나,2인분,"[('삼겹살', '600g'), ('간마늘', '3큰술'), ('미림', '4T'), ('맛소금', '1/2T'), ('생강가루', '1/5T'), ('설탕', '1T'), ('간장', '1T'), ('후추', '2꼬집'), ('대파다진거', '2큰술'), ('참기름', '1/2T'), ('배쥬스                                                                                또는 사이다', '2T')]","그냥 구워서 소금뿌려 먹는 삼겹살 말고 새로운 무언가가 먹고 싶어 도전 해봤습니다~
마늘 삼겹구이~ 양념에 푹 재워서 구워먹으니 꿀맛입니다~","[{'step_number': 1, 'description': '양념장의 재료를 볼에 넣고 설탕이 녹을때까지\n잘 저어 준 다음 삼겹살위에 부어 양념이 고루 베이도록 조물조물 주물러 주세요\n고기는 밀폐 용기에 넣고 24시간 냉장 보관해주세요\n밀폐 용기를 사용하지 않을 경우 냉장고의 잡내가\n고기에 베여서 맛을 버릴수 있어요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/25/704d511215fff87eb71fe1295e66e5541.jpg'}, {'step_number': 2, 'description': '고기 두께는 너무 두꺼우면 고기가 익기 전에 양념이 타버릴수 있으니 1cm 이하의 두께로 준비하세요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/25/c58b59bcf1014983721555de252d6e691.jpg'}, {'step_number': 3, 'description': '24시간 숙성 시킨 고기를 달구어진 프라이팬에 굽습니다.\n이때 양념속에 가라앉아 있는 마늘을 적당량 건져 구울때 넣어주세요.\n고기가 구워 지면서 나오는 기름에 마늘이 같이 튀겨져 맛있는 구이가 됩니다~\n후라이팬 보다는 불판에 구워 드시면 더욱더 맛있어요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/25/8c4581a3f05292e715310fc1640b21f01.jpg'}, {'step_number': 4, 'description': '앞뒤를 한번씩 익혀 준 다음 먹기 좋게 썰어서 속이 완전히 익을때 까지 구워 줍니다.\n양념이 타는게 보이면 불을 반으로 줄여주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/25/7ac0789ea3d71b3b83a3f7497600e63e1.jpg'}, {'step_number': 5, 'description': '깔끔한 마늘 삼겹구이 완성입니다~\n애들 줄걸 찍는 바람에 마늘이 듬뿍 있지는 않은데 \n마늘 건져서 같이 구우면 정말 맛있습니다.\n간이 삼삼하다 느끼시는 분들은 요리 tip~~참조하세요^^\n레시피 페이지속 레시피 동영상 시청은 레시피 제작에 커다란 힘이 됩니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/02/25/158fda0d210923339aeff787a8c794591.jpg'}]"
21990,메인반찬,일상,돼지고기,굽기,냉동 삼겹살 에어프라이어에 맛있게 굽는법,냉동삼겹살,https://recipe1.ezmember.co.kr/cache/recipe/2020/03/17/7c4b272e6c6b2ee3ed7014d596b3a3991.jpg,"41,677",20분 이내,아무나,1인분,"[('냉동삼겹살', '180g'), ('소금', '약간'), ('버섯', '1개'), ('후추', '1작은술')]","옛날느낌 가득한 냉삼~
에어프라이어로 구우면 완전 꿀맛이랍니다.
맛있게 굽는 온도와 시간 소개해드릴게요.","[{'step_number': 1, 'description': '먼저 냉동삼겹살을 준비해주세요.\n저는 하이포크몰 신제품 그때그삼겹살로 준비했어요. 약 180g이랍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/17/b0d2a5b95af3716a99c691d7186389d61.jpg'}, {'step_number': 2, 'description': '먼저 고기는 익혀줄 바스켓에 얹어주었구요.\n일반 삼겹살을 준비하실 분은 따로 길게 준비해도 좋고\n이렇게 한입 크기로 잘라 준비해도 좋아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/17/8bfd9185647f3650b8585bb13405652f1.jpg'}, {'step_number': 3, 'description': '허브솔트를 솔솔 약 1작은술정도 뿌려주었는데요.\n없는 분들은 소금이나 후추를 솔솔솔 뿌려주면 더더욱 좋겠죠?', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/17/27e1960d2493a063d1d7d332bb5f60831.jpg'}, {'step_number': 4, 'description': '그 외에 곁들임 음식으로 버섯까지 함께 준비했어요.\n양파나 파프리카 등 따로 준비해주어도 좋아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/17/277c0d9d2f24b9b34f12ecd1ee3238711.jpg'}, {'step_number': 5, 'description': '한가지 팁은 버섯이나 다른 부재료를 익혀줄 때는 바스켓 위가 아닌\n이렇게 기름이 떨어지는 바스켓 아래에 얹어주었는데요.\n삼겹살 기름이 아래로 떨어지면서 그 기름을 먹고 더 맛있게 익혀줄 수 있더라고요.\n기름이 싫으신 분들은 그냥 삼겹살 위에 얹어 익혀주시면 돼요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/17/db12ae90df1931543e7b45a0ae355e0c1.jpg'}, {'step_number': 6, 'description': '그리고 그 위에 고기를 넣은 바스켓을 얹어주었어요.\n이러한 에프 구조가 아니신 분들은 바스켓에 버섯이나 재료를 깔고 그 위에 삼겹살을 얹어주어도 되겠지요.\n이제 뚜껑을 덮어두고 먼저 170도에 10분으로 맞추어주었는데요.\n냉동 고기이기 때문에 처음에는 강한 온도가 아닌 170도로 서서히 해동하듯이 익혀주다가\n나중에 한번 더 익혀줄 때는 바삭하게 바싹 익혀줄 예정이에요.\n에어프라이어', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/17/4d17375613b38cec45686a9765c147f01.jpg'}, {'step_number': 7, 'description': '10분 뒤 열어보면 서서히 노릇노릇한 모습을 보이고 있죠?\n이 때 한번 뒤집어준 후 이제 180도에 10분 더 익혀 총 20분간 익혀주었답니다.\n고기의 두께나 기계의 상태에 따라 달라질 수 있는 부분이기도 하지만\n대략적인 시간은 20분 내외면 충분해요.\n온도는 170도에서 180도 사이로 맞추어주는게 좋아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/17/d1ec5ae594164bf4fa7ab836b410b9931.jpg'}]"
21991,메인반찬,일상,돼지고기,굽기,저렴하고 푸짐하게 즐기는 돼지고기 앞다리살 에어프라이어 로스트 레시피,돼지고기앞다리살로스트,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/05/8f8e870b73540e745cd951e25a6136391.jpg,"6,482",60분 이내,중급,1인분,"[('돼지고기 앞다리살', '300g'), ('통마늘', '100g'), ('쪽파', '1뿌리'), ('물', '200ml'), ('파프리카 파우더', '2T'), ('간장', '1T'), ('카레가루', '1/2T'), ('후춧가루', '1/2T'), ('설탕', '1T'), ('소금', '1/2T'), ('스모크 플레이버', '1t'), ('올리브유', '3T')]","이제는 주방의 필수품 중 하나로 자리 잡은 에어프라이어, 주로 어떤 요리 많이 해 드시나요? 간편하게 냉동식품을 해 먹기에도 좋고 남은 음식을 데울 때 사용해도 전자레인지처럼 수분이 마르지 않아 다양하게 활용이 가능한 에어프라이어. 저는 역시 통으로 된 고기 요리를 가장 많이 즐겨 하는 것 같아요. 치킨도 좋지만, 두께감 있는 돼지고기를 통으로 구워 육즙과 함께 즐기는 맛은 역시 좋더라고요. 

아마, 가장 많이 삼겹살과 목살을 구워 드실 텐데요. 저도 가장 선호하는 부위지만, 좀 더 담백하고 느끼하지 않게 즐길 수 있는 돼지고기 앞다리살을 한번 사용해 봤어요. 이 부위로 요리하실 때에는 꼭 껍데기가 붙어 있는 것을 골라 주셔야 좋습니다. 그래야 더욱 촉촉하게 안쪽까지 퍽퍽하지 않게 조리가 잘 되거든요. 

오늘은 담백하고 느끼하지 않아 누구나 좋아하는 에어프라이어 레시피, 돼지고기 앞다리살 통바베큐 레시피로 함께합니다.","[{'step_number': 1, 'description': '1] 먼저 양념장 재료 파프리카 파우더 2T, 간장1T, 카레가루1/2T, 후춧가루1/2T, 설탕1T,소금1/2T, 스모크 플레이버1t,올리브유3T 이렇게 한데 섞고 고기에 고루 펴 발라 마사지하듯 고루 문질러 주세요. 그리고 냉장고에 30분 정도 재워주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/01/05/3f85f0f35dfb3307359156da123b11791.jpg'}, {'step_number': 2, 'description': '2] 에어프라이어 기름 받이에 포일을 깔고 물을 200mL 정도 부어주세요. 구워지는 과정에서 촉촉함이 유지될 수 있도록 도와준답니다. 그리고 트레이 위에 양념한 고기를 얹고 위쪽을 포일로 덮어주세요. 양념과 기름이 튀면서 과하게 연기가 날 수 있는데, 이렇게 하시면 연기나는 것도 예방하고 더욱 촉촉하게 고기를 구우실 수 있어요. 그리고 화씨 375도(°F) [섭씨 190도(°C)]의 온도에서 먼저 30분 동안 구워주세요.에어프라이어', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/01/05/3f8bdc3d36b178d55045c183a25ab7461.jpg'}, {'step_number': 3, 'description': '3] 30분 후 고기를 한 번 뒤집어 주시고 화씨 350도(°F) [섭씨 175도(°C)]에서 15분 더 구워주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/01/05/1c454321feec8977e11f63ada57b5c3f1.jpg'}, {'step_number': 4, 'description': '4] 15분 후 통마늘을 넣고 화씨 350도(°F) [섭씨 175도(°C)] 같은 온도에서 15분 더 구워주신 다음 실온에 5분 정도 래스팅 하며 식혀주시고, 껍질 부분만 따로 잘라먹기 좋게 자르고 고기는 0.5cm 정도로 얇게 썰어 넉넉하게 담아 송송 썬 파를 곁들여 주시면 담백하게 즐기는 에어프라이어 레시피, 돼지고기 앞다리살 통바베큐 완성입니다!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/01/05/02658682c4cfcd7bd07fb2cfe59268121.jpg'}, {'step_number': 5, 'description': '특히, 바삭한 껍질 부분이 아주 별미였는데요. 여기에 부드럽고 담백한 고기를 곁들여 드시면 아주 좋습니다. 밀전병 등을 곁들여 북경오리처럼 드셔도 좋고, 쌈장에 찍어 쌈에 싸 드셔도 맛있게 드실 수 있을 것 같아요. 양도 넉넉히 만들어도 부담 없이 저렴한 돼지고기 부위인 만큼 더 푸짐하게 드실 수 있겠죠? 오늘도 맛있게 즐기세요!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/01/05/85cf72c1600a06aa32704d3696debaa21.jpg'}]"
21992,메인반찬,일상,돼지고기,굽기,양송이버섯을 곁들인 생강목살구이,None,https://recipe1.ezmember.co.kr/cache/recipe/2018/10/07/dd98814feb87cc625cd9adf19e7699a91.jpg,"1,122",None,None,None,"[('목살', '300g'), ('양송이 버섯', '4개'), ('전분', '3T'), ('후추', '약간'), ('간장', '3T'), ('맛술', '2T'), ('설탕', '1t'), ('양파 다진 것', '1/2개'), ('다진마늘', '1T'), ('다진 생강', '1T')]",,[]
21993,메인반찬,일상,돼지고기,굽기,돼지목살 양념구이 목살로 고깃집 양념 돼지갈비 맛내기,돼지고기양념구이,https://recipe1.ezmember.co.kr/cache/recipe/2021/09/19/1209cc7821d47ec6fc4badd6ea5bea301.jpg,"5,019",30분 이내,아무나,6인분 이상,"[('\u200b돼지고기 목살', '1.7kg'), ('간장', '17큰술'), ('청주', '4큰술'), ('올리고당', '3큰술'), ('설탕', '2큰술'), ('매실청', '3큰술'), ('참기름', '3큰술'), ('후추', '1작은술'), ('다진마늘', '3큰술'), ('생강즙', '2큰술')]",간장 양념에 재웠다가 양념에 타지 않을 정도로 바짝 구워 먹으면 돼지갈비 마냥 맛있습니다. 밥반찬으로 딱이랍니다. 양념고기라 구울 때 물을 살짝 아주 찔끔 부어주면서 구우면 타지 않고 속까지 잘 구워진답니다.,"[{'step_number': 1, 'description': '큰 그릇에 간장 17큰술, 청주 4큰술, 올리고당 3큰술, 설탕 2큰술, 매실청 3큰술, 참기름 3큰술, 후추 1작은술, 다진마늘 3큰술, 생강즙 2큰술을 넣고 고루 섞어 양념을 만들어줍니다. 섬유질이 많은 생강은 칼로 잘게 다져 손으로 최대한 꼭 짜 즙을 내주었습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/09/29/660b673d794c9439a7d94fc909ec77841.jpg'}, {'step_number': 2, 'description': '그리고 양념에 목살 한장씩을 충분히 담궈 양념을 고루 입혀 차곡차곡 쌓아줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/09/29/b8d03e1fcabedd0b05e9946458137e821.jpg'}, {'step_number': 3, 'description': '뚜껑이 있는 밀폐용기에 담아 김치냉장고에 넣어두고 먹을만큼씩 구워드시면 되겠습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/09/29/3848989c7c09134c76e01744a9be294d1.jpg'}, {'step_number': 4, 'description': '달군 팬에 양념 목살을 겹치지않게 한 층 올려 구워줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/09/29/5e8f9ad04a46095d20607e8b4783b3a61.jpg'}, {'step_number': 5, 'description': '고기가 익기도 전에 양념이 타지 않게 물을 찔끔 넣어줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/09/29/b804faa88da434c725e553a6a51e94271.jpg'}, {'step_number': 6, 'description': '앞, 뒤로 노릇하니 익혀줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/09/29/c9a9d7f7df6c6411f8eb20882d66b5fa1.jpg'}, {'step_number': 7, 'description': '고기가 익으면 가위로 한입크기로 잘라줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/09/29/0ccdb2e2c021de96eb54e6408aef55ef1.jpg'}, {'step_number': 8, 'description': '그리고 양념이 거의 타지 않을정도로 앞, 뒤 바짝 구워줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/09/29/5e84987743ac5adc98d48323011fc7361.jpg'}]"
21994,메인반찬,일상,돼지고기,굽기,양념 갈비 만들기~ 캠핑방 바베큐로 굿!,양념갈비,https://recipe1.ezmember.co.kr/cache/recipe/2022/05/21/842f0cf28529a5daad5b5f19393fc5811.jpg,648,30분 이내,아무나,3인분,"[('돼지갈비', '1kg'), ('진간장', '1컵'), ('설탕', '1컵'), ('다진마늘', '1큰술'), ('참기름', '1큰술'), ('양파', '1/2개'), ('대파', '1대'), ('배즙', '120ml'), ('후추', '약간')]","갈비 좋아하나요? 명절만 되면 꼭 먹는 갈비 싫어하는 사람들 안계시죠? 갈비는 식당가도 숯불에 구워먹어야 맛있는데, 그래서 저도 캠핑가서 바베큐할때마다 꼭 갈비를 해서 가져가요~ ​목살로 가져갈때도 있지만, 진정한 갈비는 뼈가 붙어있는 포 뜬 갈비가 아니겠어요?그래서 고기는 인터넷으로 주문하고 집에서 양념 하루 재워 가져가 구워 먹었답니다.","[{'step_number': 1, 'description': '우선 포뜬 돼지갈비는 찬물에 30분 담가 핏기를 빼주세요 갈비 1kg이면 3인분정도 되는것 같아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/05/24/4b350ef2b916f42171acaa1fdefaed181.jpg'}, {'step_number': 2, 'description': '계량은 120ml컵 기준으로 설탕 1컵, 진간장 1컵', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/05/24/e274ee34392d04860134c0a3df71f1e71.jpg'}, {'step_number': 3, 'description': '배즙 120ml, 참기름 1큰술, 후추가루 약간 배즙 없으면 배 1/2개 갈아 넣어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/05/24/f9c6e58ce44f6208566b9408c4f0a0011.jpg'}, {'step_number': 4, 'description': '이제 양파와 파를 갈아 넣을 건데요 양파 1/2개에 파 1대를 넣고 곱게 갈아주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/05/24/0952a5f4f2e04206cf74652756d9527f1.jpg'}, {'step_number': 5, 'description': '미리 만들어 놓은 양념장에 갈은 양파와 파를 넣고, 다진마늘 1큰술도 넣어 잘 섞어주면 갈비 양념 완성~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/05/24/f5695f0fd151a32f92a5a0eb60ae6ff51.jpg'}, {'step_number': 6, 'description': '만들어 놓은 양념에 찬물에 담가 두었던 고기를 담가주세요. 하루동안 냉장고에서 숙성 시킨후 구워먹으면 아주 맛있는 바베큐를 즐길 수 있답니다^^', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/05/24/4aced8b13aa3fc0b8550e3d88d2b60c01.jpg'}]"
21995,메인반찬,일상,돼지고기,굽기,15초면 구워지는 파삼겹 특별함이 있네,파삼겹살,https://recipe1.ezmember.co.kr/cache/recipe/2022/05/27/ecc6b7af2157a13e63507aec40535b2e1.jpg,253,10분 이내,아무나,2인분,"[('파 삼겹', '500g'), ('애호박', '약간'), ('새송이버섯', '1개')]","15초면 익는다는 15초 파삼겹
매력있는 맛입니다","[{'step_number': 1, 'description': '파를 품은 삼겹살 500g 준비해요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/05/27/0deb6f9cd70cff685213873d167a96cc1.jpg'}, {'step_number': 2, 'description': '애호박은 모양살려서 썰고 새송이버섯은 길이로 썰어 구워요 앞 뒤로 노릇하게..', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/05/27/65ecb3f5f38972399deebbbf52e136461.jpg'}, {'step_number': 3, 'description': '얇은 대패삼겹이라 정말 빨리익긴 해요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/05/27/50667fa178334e223e461826805b30931.jpg'}, {'step_number': 4, 'description': '금방금방 익으니 정말 빠름입니다 ㅎ', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/05/27/1c8d190eb3af608344f50f301920bf071.png'}, {'step_number': 5, 'description': '구워진 대패삼겹살 맛나게 냠냠~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/05/27/3246ff48f654d1a4fb477e203b975d6b1.jpg'}]"
21996,메인반찬,일상,돼지고기,굽기,"통삼겹 에어프라이어 구이, 파티음식, 손님초대요리, 집들이음식, 맥주안주",통삼겹살구이,https://recipe1.ezmember.co.kr/cache/recipe/2022/06/20/fa89e62f5dbf5c59aa66db8f838d36a61.jpg,772,60분 이내,아무나,3인분,"[('돼지고기삼겹살', '600g'), ('올리브유', '적당히'), ('소금', '적당히')]","이러려고 에어프라이어 샀지~!
에어프라이어 잘 샀다 싶은 요리 베스트 1
메인요리, 파티요리, 손님초대요리에도 모두 좋은 통삼겹바베큐 에어프라이어 구이입니다","[{'step_number': 1, 'description': '통삼겹살에 칼집을 내주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/20/e670b6eeeb4eac21ac7f1346a50e4a501.jpg'}, {'step_number': 2, 'description': '30분정도 올리브유와 굵은소금으로 재워주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/20/63de772e4ad1914277080ca38f1723d91.jpg'}, {'step_number': 3, 'description': '210도에 20분 구워주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/20/e9321546a68e4e082739b3820f62a8eb1.jpg'}, {'step_number': 4, 'description': '고기를 뒤집어서 210도에 20분 추가해주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/20/0d33a5ff898d9189b903607bb91f78861.jpg'}]"
21997,메인반찬,일상,돼지고기,굽기,에어프라이어로 만드는 삼겹살 보쌈,보쌈,https://recipe1.ezmember.co.kr/cache/recipe/2021/07/20/097d58a5ecd72205c4744688bb33fd581.jpg,"4,887",60분 이내,아무나,2인분,"[('통삼겹살', '400g'), ('올리브 오일', '3큰술'), ('허브소금', '2꼬집'), ('후춧가루', '2꼬집')]",요즘 에어프라이어를 대부분 가지고 계시죠? 저도 예전에 구입해놓고 있었는데 사용은 거의 하지 않았습니다. 몇 번 사용하다 보니 에어프라이어 요리가 상당히 많네요. 에어프라이어를 이용한 삼겹살 요리입니다.,"[{'step_number': 1, 'description': '두께 5cm 정도의 통삼겹살을 준비한다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/20/0c2e3ef15ae32f5f6d2d7d3b21badc4a1.jpg'}, {'step_number': 2, 'description': '삼겹살 위, 아래로 벌집 모양의 칼집을 넣는다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/20/7a7a619662f4af5fe3cf9a275fa02a101.jpg'}, {'step_number': 3, 'description': '칼집을 넣은 삼겹살에 올리브오일을 바른다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/20/c11819e583a5013b18efbfd32d0128181.jpg'}, {'step_number': 4, 'description': '허브소금, 후춧가루를 뿌려 준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/20/a5ef5e4778e47d1b697149eaf7ef0ed41.jpg'}, {'step_number': 5, 'description': '고기는 에어프라이어에 담는다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/20/9953399d20eae6c34baf73c3af96d6711.jpg'}, {'step_number': 6, 'description': '180도 15분 정도 굽는다.에어프라이어', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/20/c8aab0c929cd7a72b26856fa15fce55f1.jpg'}, {'step_number': 7, 'description': '한번 구운 고기는 뒤집어 준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/20/5903d8e703de4041857d49ded4a830401.jpg'}, {'step_number': 8, 'description': '뒤집어서 180도 25분 굽는다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/20/642d05a9593ce9c26a9edb20c19e74671.jpg'}]"
21998,메인반찬,일상,돼지고기,굽기,앞다리살 요리 스테이크가 가능? 가능!,앞다리살스테이크,https://recipe1.ezmember.co.kr/cache/recipe/2021/08/02/8ccdba1f36f0c986311c96109ab84fd71.jpg,"6,176",30분 이내,초급,2인분,"[('돼지고기 앞다리살', '500g'), ('소금', '약간'), ('후추', '약간'), ('버터', '3큰술'), ('과일', ''), ('애호박', '1/4개'), ('양파', '약간'), ('새송이버섯', '1개'), ('마늘', '8알'), ('돈까스 소스', '3큰술'), ('설탕', '1큰술'), ('굴소스', '2큰술'), ('맛술', '2큰술'), ('물', '6큰술')]",집에 있는 재료 중에 그럴싸하게 스테이크를 만들 수 있을까 싶어 뒤적거리다가 수육용 앞다리살을 발견했어요. 수육용이라서 걱정을 좀 많이 했지만 결과적으로는 성공을 해서 레시피를 공유하려고 합니다. 꼭 앞다리살이 아닌 다른 돼지고기랑 즐겨도 맛있을 것 같으니 집에 돼지고기가 있다면 이렇게 한번 요리해 보세요 ​,"[{'step_number': 1, 'description': '부재료의 경우에는 본인이 취향껏 데코레이션을 하거나 먹고 싶은 것을 준비해 놓으면 돼요. 저같은 경우에는 새송이버섯, 애호박, 마늘, 양파, 과일을 준비했어요. 샐러드가 있으면 더 좋았을텐데 그 부분이 조금 아쉬워요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/02/b14662130bd26bf3c1066e5453e844ce1.jpg'}, {'step_number': 2, 'description': '집에 있던 수육용 앞다리 살이에요. 수육용이다보니 두께도 두껍고 굉장히 커요. 이 수육용 앞다리살은 스테이크로 만들거니까 일반 목삼겹살 정도의 두께로 썰어서 준비해 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/02/9de361d1f853e41ee1325971b44fcbd91.jpg'}, {'step_number': 3, 'description': '대충 3~4덩어리가 나오더라구요. 이렇게 썰어놓은 앞다리살은 칼 등을 이용해 앞뒤로 두드려 주세요. 이 과정을 거치면 고기가 훨씬 부드럽고 양념이 잘 되어서 더 맛있게 먹을 수 있어요. 칼등으로 두드린 고기는 앞뒤로 소금과 후추를 뿌려줍니다. 이렇게 잠깐 놔주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/02/9fc414b17678e33f648c5e8de07d21cc1.jpg'}, {'step_number': 4, 'description': '소스를 만들건데요. 돈까스 소스 3큰술, 설탕 1큰술, 맛술 2큰술을 넣어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/02/2bd7bfb262fbd5cc871d3e4f1d9bd2cb1.jpg'}, {'step_number': 5, 'description': '굴소스 2큰술, 물 2큰술 넣어 잘 섞어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/02/1e1aa25fc192be791159919bb80121bb1.jpg'}, {'step_number': 6, 'description': '페네 카놀라유 2큰술과 버터 1큰술을 두르고 곁들일 야채를 구워주세요. 저는 아까 말했다시피 양파와 새송이버섯, 애호박, 마늘을 준비했어요. 앞뒤가 골고루 잘 익은 야채는 접시로 옮겨 담아주고 그 다음으로는 고기를 구울 거예요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/02/55672969bd0163ee54ac98ca28fa981b1.jpg'}, {'step_number': 7, 'description': '야채를 구웠던 팬에 다시 한번 버터를 1큰술 넣어주고 미리 밑간을 해두었던 앞다리살 고기를 구워주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/02/953142c37b6961737006c416da91582a1.jpg'}, {'step_number': 8, 'description': '바닥면에 이렇게 갈색이 띌 정도로 구워지면 뒤집어주고 중간중간에 버터 1큰술을 나누어 넣어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/02/4288428572560bbc7da8c8597969c6911.jpg'}, {'step_number': 9, 'description': '고기가 앞뒤로 잘 익으면 미리 준비해 놓았던 소스를 위에 전부 뿌려주세요. 사진과 같이 소스가 졸아들면 접시에 옮겨주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/02/31b638fd428e24b58e62bc3bf8bf9cdf1.jpg'}, {'step_number': 10, 'description': '과일과 부재료들과 마지막으로 제가 구운 앞다리살 스테이크를 올려주면 끝이에요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/02/71f886a8352ac4ee2e96213f46afb4c01.jpg'}]"
