index,종류별,상황별,재료별,방법별,글 제목,레시피이름,레시피이미지,조회수,조리시간,난이도,인분,재료,소개글,조리순서
12900,밑반찬,초스피드,채소류,무침,지혜로운 한손요리 전자렌지 초간단 가지나물무침,가지나물무침,https://recipe1.ezmember.co.kr/cache/recipe/2019/04/13/1d21b783f76bd75ef246965f4bebf1b91.jpg,"10,472",15분 이내,초급,3인분,"[('가지', '1봉'), ('버섯파우더', '1/3t'), ('마늘', '1/2t'), ('파', ''), ('참기름', ''), ('소금', '2/3t'), ('통깨', ''), ('후추', '톡톡')]","가지를 작년부터 잘먹는 큰아들
위해 1봉지 샀어요
가지가 지금부터 나오는 시기 인가요
크기가 두꺼운대도 씨하나 없이
싱싱하더라고요

가지를 무치는것만 좋아라 하시는 
큰아덜
삶거나 데치자니 번거로워
혹 전자렌지로 해볼까 했죠
왜 진작부터 그 생각을 못했는지 ㅋㅋ

양배추 호박잎 다 렌지로 찌면서 
말이에요ㅠ
첨이라 약간 오바로 쪘는데 그래두 골고루 
익어 이방법이 좋네요
앞으론 전 찌는건 렌지로 무조건 하는걸로ㅋ

부드러운 나물로 몸에 좋은 가지나물
조물조물 무쳐드세요^^

오늘도 맛있는 주말되세요~♡","[{'step_number': 1, 'description': '가지를 손질해 썰어놓습니다가지 손질법 레시피', 'image_url': None}, {'step_number': 2, 'description': '전자렌지에 3분 3분 6분을 찝니다전자레인지', 'image_url': None}, {'step_number': 3, 'description': '식힌후 꼭 짭니다', 'image_url': None}, {'step_number': 4, 'description': '순서대로 양녑을 하고 무칩니다', 'image_url': None}, {'step_number': 5, 'description': '그릇에 담아냅니다', 'image_url': None}]"
12901,밑반찬,초스피드,채소류,무침,"부추요리, 부추무침 만드는법!",부추무침,https://recipe1.ezmember.co.kr/cache/recipe/2016/12/08/8f9d05a1139ca12bcf254e5c82abad8b1.jpg,"18,638",5분 이내,아무나,2인분,"[('부추', '적당히'), ('간장', '3스푼'), ('고춧가루', '1.5스푼'), ('다진마늘', '1스푼'), ('식초', '1스푼'), ('설탕', '1스푼'), ('참기름', '약간'), ('통깨', '약간')]",상큼한 부추무침 만들기 집에서 고기를 구워먹는날이면 꼭 부추무침을 같이해서 곁들여먹어요^^ 만들기도 너무 간단해서 5분만에 뚝딱 완성하는 레시피에요,"[{'step_number': 1, 'description': '먼저 부추를 깨끗히 씻어서 먹기좋게 썰어 볼에 담아주고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/12/20/a2f76c47477e32210bd09d0336c919551.jpg'}, {'step_number': 2, 'description': '양념을 넣어 비닐장갑끼고 조물조물~ 비벼주심 되요 ㅎㅎ 간장 3스푼 / 고춧가루 1.5스푼 다진마늘 1스푼 / 식초 1스푼 / 설탕 1스푼 참기름 / 통깨', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/12/20/badabcdaa028c466238af4326b285ee71.jpg'}, {'step_number': 3, 'description': '그릇에 담으면 상큼하면서 맛있는 부추무침 완성 그냥 반찬으로 먹어도 맛있고 고기와 함께 곁들여먹으면 파채만큼이나 잘 어울리는 음식이에요!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/12/20/f4b35d45362138697290a2a1e14344911.jpg'}]"
12902,밑반찬,초스피드,채소류,무침,"오이무침 황금레시피, 오이초무침",오이초무침,https://recipe1.ezmember.co.kr/cache/recipe/2017/07/27/714eec2568cc83fddaf56d47e7f40fe21.jpg,"19,153",15분 이내,아무나,2인분,"[('오이', '1개'), ('소금', '2/3작은술'), ('고춧가루', '1큰술'), ('고추장', '1큰술'), ('매실청', '2/3큰술'), ('간장', '1작은술'), ('식초', '2/3큰술'), ('참기름', '1작은술'), ('깨', '1/2큰술')]","간만에 오이무침이나 해볼까 싶어서 냉장고를 열어보니
같이 무쳐낼 야채가 없더라고요.
어쩜 그 흔한 부추, 양파도 하나 없는지^^....

하는 수 없이 오이만 넣고 무쳐봤는데
새콤달콤하니 입맛도 돋워주는 게 맛이 좋더라고요.

반찬거리 마땅치 않을 때 휘리릭 무쳐서 먹으면 넘 맛있어요.

새콤달콤 아삭아삭
#여름요리#오이무침 황금레시피","[{'step_number': 1, 'description': '오이는 길게 2등분 한 뒤 어슷썰기 해주세요.오이는 굵은소금으로 박박 문질러가며 씻으면 됩니다.\n두께는 0.3cm 정도.\n너무 두껍지 않게 사선으로 채 썰어주면 돼요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/07/27/9eea932ede6c80ff21b32ce1ff84adbb1.jpg'}, {'step_number': 2, 'description': '소금 2/3작은술을 넣고 골고루 버무려 10분 정도 절여주세요.\n이때 오이에서 나오는 물은 모두 따라내 버려주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/07/27/eb54c89fd672184428d534fb615c98b51.jpg'}, {'step_number': 3, 'description': '양념장을 만들어주세요.고춧가루 1큰술, 고추장 1큰술, 매실청 2/3큰술, 간장 1작은술, 식초 2/3큰술, 참기름 1작은술, 깨 1/2큰술', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/07/27/c5af95c2cd7a770424e099721a413fc81.jpg'}, {'step_number': 4, 'description': '볼에 절인 오이와 양념장의 2/3 정도를 넣고 골고루 버무려주세요.\n남은 양념장으로 간을 맞춰주면 완성이에요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/07/27/c8fccc41f335e4f37e66179d79faa1251.jpg'}, {'step_number': 5, 'description': '오이무침은 오래 두면 물이 생기니 먹을만큼만 그때그때 만들어 먹는 것이 좋아요.\n매콤 새콤한 향이 올라오니 접시에 담기도 전에 몇 개씩 집어먹게 되더라고요.\n여름엔 역시 오이무침만한 반찬이 없는 것 같아요:)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/07/27/9a57b3efd1631d9462c1320278b0e38c1.jpg'}]"
12903,밑반찬,초스피드,채소류,무침,향긋하고 상큼한 반찬 샐러리잎무침 :: 샐러리무침 ::,샐러리무침,https://recipe1.ezmember.co.kr/cache/recipe/2016/12/20/6f420999370843eb626be5560028e9c91.jpg,"17,864",15분 이내,아무나,3인분,"[('샐러리잎사귀부분', '적당량'), ('소금', '1꼬집'), ('들기름', '1수저'), ('통깨', '약간'), ('다진 마늘', '약간')]","안녕하세요~불량엄마 소자매마미예요! 불량엄마가 좋아하는 채소 중 하나가 샐러리. 요거트 콕 찍어 생으로 먹어도 맛나고 아이들 면역력에 좋은 감자시금치닭가슴살 스프 만들 때도 들어가고, 잎은 무침으로 만들면 향긋한 나물 반찬까지 되니~ 그리고 제일 이쁜 건 가격까지 착해서 ㅎㅎㅎ 트레이더스 갈 때마다 2천 원에서 3천 원대에 항상 가져오곤 해요. 전에 한번 포스팅을 했더랬는데~ 제대로 포스팅을 해보기로 ㅎㅎㅎ 시금치프리타타 만들면서 샐러리잎 무침도 후다닥~!","[{'step_number': 1, 'description': '샐러리를 사 오면 샐러리 대 부분은 먹기 좋게 잘라 키친타월에 말아 통에 담아두고, 잎 부분은 따로 봉지에 담아둬요~! 샐러리 한대에 나오는 이파리 양은 많지 않아서 한두 끼 반찬으로 딱.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/12/20/1450120fd73583fc9ed14910e85cffcd1.jpg'}, {'step_number': 2, 'description': '소금 1/2작은수저 넣고 끓인 물에~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/12/20/8826f4f72b1a3bc592f8702d27b139aa1.jpg'}, {'step_number': 3, 'description': '샐러리 잎을 넣어 데쳐주세요. 30초에서 1분 사이로 살짝만~!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/12/20/157973f580c306fc8bdaf614b75b282f1.jpg'}, {'step_number': 4, 'description': '찬물로 헹궈주고 물기는 꼬~옥 짜주세요! 먹기 좋게 2~3번 칼질을 해주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/12/20/083e6c936290577ec4991cbdc4c135141.jpg'}, {'step_number': 5, 'description': '소금 한꼬집, 다진 마늘,통깨와 들기름을 넣고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/12/20/25445339e18094625441b5ddcd414a611.jpg'}, {'step_number': 6, 'description': '조물조물 무쳐주면 끝~!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/12/20/a2970404d9ef4617489dc1a7d073417a1.jpg'}, {'step_number': 7, 'description': '샐러리 잘 안 먹는 남편은 샐러리 무침인 줄 모르고 먹어요^^ 향긋한 나물 무침 정도로만 ㅎㅎㅎ 샐러리잎무침은 향도 향이지만 식이 섬유가 많아서 좋고 비타민A와 C가 다량 함유되어있죠~! 면역력에도 좋은 샐러리', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/12/20/6c4cba6c967143ebebce796e88d9f3c11.jpg'}]"
12904,밑반찬,초스피드,채소류,무침,아삭아삭한 오이고추가 된장의 조합 ★ 오이고추된장무침,오이고추된장무침,https://recipe1.ezmember.co.kr/cache/recipe/2019/04/25/4a87a765fd29039a5752b9da2e7da6861.jpg,"28,904",5분 이내,아무나,1인분,"[('오이고추', '100g'), ('된장', '1숟가락'), ('고추장', '1/3숟가락'), ('마늘', '1/2숟가락'), ('올리고당', '1/2숟가락'), ('마요네즈', '1숟가락'), ('깨소금', '1/3숟가락')]","오이고추 쌈장에만 찍어 먹긴 아쉬웠다묜???? 
초간단 밑반찬으로 변신할수있는 기회 ★ 만레로 구경오세욤 ★
세상의 모든 레시피 만개의레시피","[{'step_number': 1, 'description': '오이고추를 먹기 좋은 크기로 자른다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/04/25/48a7980cbb811a38b2d5658f5a4898a21.png'}, {'step_number': 2, 'description': '양념재료를 섞는다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/04/25/dc490bf062c4a6142d93134d861ec0f41.png'}, {'step_number': 3, 'description': '오이고추와 양념을 버무린다.단맛을 더 해도 좋고, 매운 맛을 주고 싶으면 청양 고추를 추가 해도 좋다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/04/25/0fdbc4ff3637ecd2d7352761d03fafdc1.png'}]"
12905,밑반찬,초스피드,채소류,무침,여름반찬 5분컷 상추요리 상추겉절이 아닌 시원한 상추 나물반찬,상추무침,https://recipe1.ezmember.co.kr/cache/recipe/2022/06/29/82bf0b6e6c79e1e7e415f4917dfd27241.jpg,"1,650",5분 이내,아무나,2인분,"[('상추', '1봉지'), ('간장코지', '1스푼'), ('통깨', '톡톡'), ('참기름', '1/2스푼')]","봄부터 여름, 아니 가을까지도 텃밭의 상추는 너무 잘 자랍니다. ​상추 소비하기 무섭게 자라는데요. 상추는 택배 배송으로 가면 시들어 버리니 나눠 줄 수도 없고 그래서 이런저런 상추요리를 많이 하는 것 같아요. 상추는 대부분 생으로 상추겉절이를 많이 해 드시지만 나물로 만들어도 의외로 시원하고 아삭한 것이 여름 나물로 제격이랍니다! 상추가 많아서 처치 곤란이라면 한번 만들어 보세요. ​","[{'step_number': 1, 'description': '상추는 깨끗하게 씻고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/29/add170203a162dcfc731bc486f1d2cee1.jpg'}, {'step_number': 2, 'description': '뜨거운 물에 데칩니다. 이때, 물이 팔팔 끓을 때 상추를 넣었다 빼는 수준으로만 데칩니다. 너무 오래 삶으면 물러져서 먹을 수가 없어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/29/70bdc1d9baae00422e858e40ecbf9f601.jpg'}, {'step_number': 3, 'description': '요렇게 살짝 숨이 죽으면 꺼냅니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/29/a976adb481c560bf6ef706a11ba8fe761.jpg'}, {'step_number': 4, 'description': '그리고 바로 찬물로 헹궈주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/29/218fb0cd68c4bd74689285fe86d278751.jpg'}, {'step_number': 5, 'description': '요렇게 보면 상추인지 뭔지 잘 모르겠지요^^', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/29/3d11996359e4490378bf5f73187a24bf1.jpg'}, {'step_number': 6, 'description': '물기를 꼭 짜서 무칩니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/29/cb1afa0d38de0af764a66aa1653dd3041.jpg'}, {'step_number': 7, 'description': '상추나물은 줄기를 떼 두기 위해 밑동을 잘라요. 너무 자르면 오히려 식감이 맛이 없어서 줄기째 사용해요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/29/59fbb1a5efc72bcf08f988685c3e0ef71.jpg'}, {'step_number': 8, 'description': '간장코지로만 간을 합니다. 다른 간장을 사용하셔도 되지만 간장코지는 쌀을 발효해 만들어서 감칠맛이 있기 때문에 저희는 간장코지만 사용했어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/29/2f14a9440dd657ce474555bf78218b1e1.jpg'}, {'step_number': 9, 'description': '무쳐줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/29/355303b7fe8fa6eae2613d504cd7b2031.jpg'}, {'step_number': 10, 'description': '통깨로만 뿌려도 좋지만 좀 더 고소한 맛을 원하면 참기름 반스푼을 추가해도 됩니다. 참기름을 넣고 또 조물조물 무치기!!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/29/e768e8a075175d666c0962483b6ca7991.jpg'}, {'step_number': 11, 'description': ""마늘이나 다른 재료는 넣지 않고 깔끔하게 완성한 상추요리 상추 나물반찬이었습니다. 요건 먹으면서 가족들에게 '뭘로 만든 나물반찬이게??'라고 물으면 다들 못 맞출 겁니다. 여름반찬으로 너무나 잘 어울리는 시원한 상추나물이예요. 밥맛이 없을 때 그냥 이 상추나물만 집어먹어도 든든할 것 같습니다."", 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/06/29/423a58443e4429a9d48c29b9ca048c451.jpg'}]"
12906,밑반찬,초스피드,채소류,무침,비듬나물 된장 고추장무침,비듬나물무침,https://recipe1.ezmember.co.kr/cache/recipe/2018/08/13/42d6acf179cbbbb381215be398e854aa1.jpg,"20,519",15분 이내,아무나,4인분,"[('비듬나물', '2단'), ('된장', '1스푼'), ('고추장', '1스푼'), ('다진마늘', '1큰술'), ('참기름', '1스푼'), ('통깨', '1스푼')]",무쳐만주면 맛나게 먹는 비듬나물 고추장 된장무침,"[{'step_number': 1, 'description': '비듬나물은 색깔이 변한 잎과 질긴 줄기 부분은 떼어내고 끓는물에 굵은소금1스픈 넣어 줄기가 익을 정도로만 데쳐 차가운 물에 행궈 물기를 짜줍니다 (소금을 넣고 데쳐내면 나물이 파릇해짐)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/08/13/b95d59eff5e037b26fd146f20a670b021.jpg'}, {'step_number': 2, 'description': '된장 고추장 다진마늘 넣고 조물조물 무쳐 참기름 통깨넣고 마무리 합니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/08/13/85df6bdba59498568dc6281d6c8ff4bd1.jpg'}, {'step_number': 3, 'description': '단백질 칼슘 비타민이 풍부한 식재료인 비듬나물 캴슘 함량은 시큼치의 4배가 된답니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/08/13/d18679a16f5b8e2f6a71aa464b5e67481.jpg'}, {'step_number': 4, 'description': '간간하고 부드러운 맛난 비듬나물', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/08/13/405a0b0a4c5103722d2b401ef350c2cb1.jpg'}]"
12907,밑반찬,초스피드,채소류,무침,시금치나물 간편하고 맛있게 무쳐요,시금치나물,https://recipe1.ezmember.co.kr/cache/recipe/2017/01/27/ca72976ba560b4f297c89dcaa1d322e61.jpg,"6,779",15분 이내,아무나,4인분,"[('시금치', '1단'), ('간장', '1스푼'), ('다진마늘', '2스푼'), ('참기름', '1스푼'), ('통깨', '1스푼'), ('표고소금', '약간')]","사철 먹을 수 있는 시금치 
겨울 시금치는 단맛이 많이나
 식탁에 자주 올리게 됩니다","[{'step_number': 1, 'description': '시금치는 흑이 있는 상태에서 뿌리쪽을 칼로 살짝 잘라내고 먹기 좋게 뿌리부분쪽에 칼집을내어 쪼개 놓아요\n뿌리쪽이 달고 맛있습니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/27/497b2abafae775aaf5df0b1e0145e5321.jpg'}, {'step_number': 2, 'description': '끓는 물에 소금 1스픈 넣고 다음은 시금치 넣고 2~3초 살짝만 데쳐', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/27/a8f6102bdb4f97a0c8d81a98679487f71.jpg'}, {'step_number': 3, 'description': '얼른 찬물에 건져 잎이 파릇하게 씻어줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/27/38c6e7313fa6f1da90297972236a6e3b1.jpg'}, {'step_number': 4, 'description': '흐르는 물에 여러번 행궈 물기를 꼭짜줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/27/6a0ee66548c7416be07c30cee31297311.jpg'}, {'step_number': 5, 'description': '물기 꼭 짠 시금치는 볼에 담고 조선간장 1 다진마늘2 표고소금약간 참기름넣고 조물조물 무쳐냅니다 조선간장 1스픈에 나머지간은 소금으로 해줘야 깔끔한 맛을 낼수가 있어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/27/e0192b7e7a78e158f157d3c7fd79da381.jpg'}, {'step_number': 6, 'description': '마지막에 통깨도 넣고 담아냅니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/27/8ef20fa9bd90bf9d81b5c67d92f189ea1.jpg'}]"
12908,밑반찬,초스피드,채소류,무침,#수미네반찬 #오이무침만들기 #투박하게 썰어낸 오이를 간단하게 무쳐서 먹는 밥반찬 오이무침,오이무침,https://recipe1.ezmember.co.kr/cache/recipe/2019/05/12/f7c6b880ed39178ff5cd2c67190e3bf51.jpg,"13,381",10분 이내,아무나,6인분 이상,"[('오이', '6개'), ('마늘쫑', '1컵'), ('고추장', '3큰술'), ('고춧가루', '1큰술'), ('양조간장', '2큰술'), ('다진마늘', '1작은술'), ('설탕', '2큰술'), ('식초', '1큰술'), ('참기름', '1작은술'), ('통깨', '1큰술')]","수미네반찬 초간단 마늘쫑무침에 이어서

그상태 그대로 그 볼에다가 오이 투박하게 돌려깍기해서 넣고

마늘쫑 뒷꽁치도 넣어 주고는 다진마늘과 고추장, 고춧가루, 양조간장 등을 넣어서

무쳐낸 오이무침입니다.

​

이 오이무침은 바로바로 무쳐서 금방 드시는 것이 가장 맛있어요.

나중에는 오이에서 물이 생기다보니 간이 슴슴해지더라구요. ㅎㅎㅎ","[{'step_number': 1, 'description': '마늘쫑무침을 하고 남은 마늘쫑 뒷꽁지부분입니다. 요것도 오이무침에 넣어 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/05/12/59acb7eeeb0d85fdf0662995058d63101.jpg'}, {'step_number': 2, 'description': '오이는 투박하게 돌려깍기로 썰어 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/05/15/b8ac433a3b7bbdde3e9acddf8096a6261.jpg'}, {'step_number': 3, 'description': '마늘쫑과 오이를 마늘쫑무침을 했던 그 믹싱볼 그대로 넣어 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/05/15/eaba5050d3b49ac944279f5a0543ed051.jpg'}, {'step_number': 4, 'description': '고추장, 고춧가루, 양조간장, 다진마늘, 설탕, 식초, 참기름, 통깨를 넣고는 버무려 줍니다. 살짝 살짝 두손으로 버무려주세요. 그래야 오이에서 덜 물이 나올 수 있습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/05/15/22ed59d201cb48f0794fba6b649e91e31.jpg'}, {'step_number': 5, 'description': '수미네반찬 매콤하면서도 새콤하고 아삭한 식감이 좋은 오이무침 아주아주 간단하게 만들었습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/05/15/c7f0dc1faef5e2c1e4da816febd7a2fe1.jpg'}]"
12909,밑반찬,초스피드,채소류,무침,아삭아삭 오이고추 된장무침,오이고추된장무침,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/16/b4a47b29ac279034d973191e3d424c791.jpg,"7,714",10분 이내,아무나,4인분,"[('오이고추', ''), ('된장', ''), ('다진마늘', ''), ('매실청', ''), ('참기름', ''), ('통깨', ''), ('고추가루', '')]",비타민이 풍부한 오이고추를 된장에 버무린 초간단 밑반찬이예요^^,"[{'step_number': 1, 'description': '오이고추는 아삭아삭한 식감 덕분에 아삭이고추라는 이름으로 불리우기도 하지요~ㅎㅎㅎ\n오이고추는 매운맛이 적고 수분이 많아 다이어트에도 효과적이며\n비타민 C가 풍부해 면역력을 높여 감기예방에도 좋다고 하네요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/16/61051bc23eac4fe0fb7e01c8621d96291.jpg'}, {'step_number': 2, 'description': '오이고추는 깨끗이 씻어 꼭지를 떼어냅니다~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/16/babbf161349452ad34bcee31d06718f41.jpg'}, {'step_number': 3, 'description': '깨끗이 씻은 오이고추는 먹기 좋은 크기로 썰어주시고\n된장, 다진마늘, 매실액을 넣어 조물조물 무쳐줍니다~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/16/8fa4d1881f36cafb17a2b175f48e6f2d1.jpg'}, {'step_number': 4, 'description': '참기름과 통깨를 솔솔 뿌려 마무리해주시면\n아삭아삭한 식감이 그대로 살아있는 오이고추 된장무침이 완성^^', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/16/ade7d2120af125aabe3b890f98a2615a1.jpg'}, {'step_number': 5, 'description': '고추가루를 넣어 무쳐주시면 색감도 살아나고 \n훨씬 더 맛나보이지요ㅎㅎㅎ', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/16/8ccbda647d94f8473a9ff71d82ffef4b1.jpg'}]"
