index,종류별,상황별,재료별,방법별,글 제목,레시피이름,레시피이미지,조회수,조리시간,난이도,인분,재료,소개글,조리순서
5381,밑반찬,일상,해물류,볶음,[코로나 극복] 미역줄기볶음이 이렇게 쉬운반찬?,미역줄기볶음,https://recipe1.ezmember.co.kr/cache/recipe/2020/09/18/71276fbda63c5443be119fe32b90e6621.jpg,"2,114",30분 이내,아무나,4인분,"[('미역줄기', '300g'), ('양파', '1/2개'), ('당근', '1/2개'), ('소금', '1.5꼬집'), ('건강유', '2큰술'), ('다진마늘', '1작은술'), ('후추가루', '톡톡'), ('참기름', '1큰술'), ('통깨', '1큰술')]",금채소인 요즘 젤 저렴하면서도 푸짐하게 밑반찬을 만들수있는 미역줄기볶음을 해봤어요,"[{'step_number': 1, 'description': '염장이된 미역줄기를 준비후에 찬물에서 한번을 씻어버린후 손으로 반죽을 치대듯이 비벼주신후 2~3번을 씻어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/09/20/795872e6ccdc640564e4af247f052fc21.jpg'}, {'step_number': 2, 'description': '10분간 찬물에 담구어서 염분을 빼주신후 물기를 꼭 짜주시고 먹기좋은 길이로 잘라두세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/09/20/c29eb2788b2f9304e1931b1ea85113201.jpg'}, {'step_number': 3, 'description': '양파반개/당근반쪽을 준비후에 너무 얇지않게 채를 썰어두세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/09/20/b2cc649fa4f4fe49a057f03876c416771.jpg'}, {'step_number': 4, 'description': '팬에 건강유를 넣고 다진마늘을 넣으신후 30초간 볶아주시다가 자른 미역줄기를 넣고 섞어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/09/20/cc3afd3ed56e042a8406c1d77010f7341.jpg'}, {'step_number': 5, 'description': '썰어두신 양파/당근을 넣어주시고 소금1꼬집반을 넣고 센불에서 양파가 투명해지도록 후다닥 볶아주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/09/20/9ed9af50608ed602635540a00e4cdb5d1.jpg'}, {'step_number': 6, 'description': '저는 미역줄기 특유의 물비린내(잡냄새)를 잡으려고 후추가루를 조금 넣어주었어요\n개인의 취향에 따라서 후추가루는 빼셔도 되세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/09/20/cc13abf259871381826ccca5bd98030c1.jpg'}, {'step_number': 7, 'description': '양파가 투명해지도록 볶아지면 가스불을 꺼주시고 참기름과 통깨를 뿌려서 마무리해주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/09/20/34651cfe6aa46fef20b9cf51cec53d641.jpg'}]"
5382,밑반찬,일상,해물류,볶음,아몬드 멸치볶음 만드는법 꽈리고추 멸치볶음 맛있게 만들기,아몬드멸치볶음,https://recipe1.ezmember.co.kr/cache/recipe/2020/09/09/447f809b02705dd1f651ff02c2dea0f61.jpg,"2,733",5분 이내,아무나,4인분,"[('잔멸치', '3줌'), ('아몬드', '1줌'), ('꽈리고추', '3개'), ('마늘', '0.5t'), ('진간장', '1T'), ('올리고당', '1T')]",쉽고 간편하게 만드는 아몬드 멸치볶음 입니다.,"[{'step_number': 1, 'description': '중불로 두시고 펜에 기름을 두르지 말고\n잔멸치를 볶아주세요.\n비린내를 없애줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/09/09/8bc978cb9ef7217d66ec84f8884659ad1.jpg'}, {'step_number': 2, 'description': '그다음에 접시에 담으신후 식혀주세요.\n아몬드도 볶아주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/09/09/c18171108b9920c47fe8ab417e52e6821.jpg'}, {'step_number': 3, 'description': '진간장과 올리고당을 1:1로 섞어주세요.\n잔멸치의 짠 정도에 따라서 \n소스를 적당히 넣어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/09/09/7ab7d9968af616ae8762cdb9e18503ea1.jpg'}, {'step_number': 4, 'description': '이제 식용유를 두르고 마늘과 꽈리고추를 볶아 마늘향을 내줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/09/09/04261840c61a6aebfdcd30a6545322c51.jpg'}, {'step_number': 5, 'description': '꽈리고추가 익으면 \n아까 소스를 부워서 끓여줍니다.\n부글부글 한다면 불을 꺼주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/09/09/67ab3ff796609e7c2895c539ade7679e1.jpg'}, {'step_number': 6, 'description': '이제 아까 볶아두었던 \n잔멸치와 아몬드를 넣어주세요.\n그리고 잘 섞이게 비벼 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/09/09/f4cb9c06d7ec06e9843e9194b70777321.jpg'}, {'step_number': 7, 'description': '통깨를 뿌리고 그릇에 담아줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/09/09/c79b10d64d5437ec7cd4ad58c24b6cc31.jpg'}]"
5383,밑반찬,일상,해물류,볶음,미역줄기볶음 만드는법~ 짠기 빨리 쉽게 빼는 방법~,None,https://recipe1.ezmember.co.kr/cache/recipe/2021/07/02/754142e333abbc9d1c59a6acc117f8351.jpg,983,None,None,None,"[('미역줄기', '400g'), ('당근', '조금'), ('마늘', '2T'), ('통깨', '')]",,[]
5384,밑반찬,일상,해물류,볶음,알토란 신효섭 미역줄기볶음 만드는법,미역줄기볶음,https://recipe1.ezmember.co.kr/cache/recipe/2021/07/02/d94e7639fe459b9002f66b0c759df9a31.jpg,"1,887",10분 이내,아무나,3인분,"[('미역줄기', '1팩'), ('양파', '1개'), ('마늘', '1스푼'), ('고추', '약간'), ('들기름                                                                                넉넉히', '3스푼'), ('국간장', '2스푼'), ('진간장', '1스푼'), ('참치액젓', '2스푼'), ('물', '1컵'), ('들깨가루', '3스푼')]",미역줄기볶음할때 비린맛을 없애는 팁도 알고 들깨가루를 넣어서 고소하게 만들어보세요,"[{'step_number': 1, 'description': '마트에 판매하는 미역줄기 한팩입니다.\n소금에 절였기 때문에\n소금을 없애주는 과정이 필요하겠죠?', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/02/2f05361d9d0cef9a53605dbe289efe9d1.jpg'}, {'step_number': 2, 'description': '헹군 미역줄기를 20분정도 물에 담그어주세요\n찬물에 오래 담글경우 특유의 짭조름한 맛이 사라집니다.\n미역줄기는 20~30분정도가 적당하다고 합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/02/3b3fcc0d21c8d7e7db7746c89efad0291.jpg'}, {'step_number': 3, 'description': '양파와 마늘을 준비해볼까요?', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/02/7b081ded6aa398cda2b2e40033f0ab281.jpg'}, {'step_number': 4, 'description': '마늘은 1스푼 준비하면 됩니다.\n저는 마늘이 있어서 얇게 썰어주었습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/02/29af14cbb472ef4b96dd98822c8a6deb1.jpg'}, {'step_number': 5, 'description': '20분정도 되었네요\n물기를 빼고 먹기 좋게 썰어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/02/ff7d72fe9e0e7de76eca42fafe2a29031.jpg'}, {'step_number': 6, 'description': '여기부터가 중요합니다.\n물을 끓여서 소주 or 청주 반컵\n을 넣어주세요\n1분간 데쳐주세요\n이과정이 비린맛을 잡아줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/02/7fcc1b9ad97d815ab9de278a1a375b331.jpg'}, {'step_number': 7, 'description': '1분간 끓여서 채망에 옮겨주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/02/6be32753c8328cf7dd344e45a9b883af1.jpg'}, {'step_number': 8, 'description': '들기름 넉넉히 3스푼\n마늘1스푼넣고 볶아주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/02/96c6449c4c79fddf989183f80227a7cb1.jpg'}, {'step_number': 9, 'description': '양파 미역줄기를\n넣고 충분히 볶아주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/02/675a173de082978853ca9614c00810141.jpg'}, {'step_number': 10, 'description': '국간장2스푼', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/02/1e6ba9d255a370db1874f109f02ba7df1.jpg'}, {'step_number': 11, 'description': '진간장1스푼', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/02/8dd1e13fec31e6cb46bc64ccf07b716c1.jpg'}, {'step_number': 12, 'description': '참치액젓2스푼', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/02/72897b86abed0a0969cd1e3d138b10561.jpg'}, {'step_number': 13, 'description': '충분히 볶았다면 물 1컵을넣고 끓여주세요\n물이 졸았을꺼예요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/02/71261a3f6319fca80dede26b9439df801.jpg'}, {'step_number': 14, 'description': '이때 들깨가루 3스푼을 넣어주시면 됩니다.\n취향에 맞게 들깨가루는 넣어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/02/3bab41ee6e582b61eb6341976dd67be01.jpg'}, {'step_number': 15, 'description': '미역줄기 볶음이 완성이 되었습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/02/be0501e70d7e6ed928bfcab0b25965bd1.jpg'}]"
5385,밑반찬,일상,해물류,볶음,탱글탱글~ 새우 청경채 볶음밥,청경채볶음밥,https://recipe1.ezmember.co.kr/cache/recipe/2021/05/25/2623e80a660f3959c5f28f1ec59b76071.jpg,837,15분 이내,아무나,2인분,"[('새우', '1대접'), ('청경채', '4개'), ('굴소스', '1큰술'), ('간장', '1/2큰술'), ('다진마늘', '1/2큰술'), ('생강맛술                                                                                또는 매실맛술', '1큰술'), ('후추', '톡톡')]",새우 청경채 볶음 조금 남겨 볶음밥 만들었어요,"[{'step_number': 1, 'description': '청경채 밑동을 조금 잘라내고\n속 잎 뜯어 깨끗이 씻어준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/05/25/39fb9e17d496c87a08a7b5cb9f2822641.jpg'}, {'step_number': 2, 'description': '예열된 팬에 카놀라유 두르고\n다진마늘을 볶아준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/05/25/55446a9b5b013f5156101f727450e49d1.jpg'}, {'step_number': 3, 'description': '씻어 준비한 새우살,맛술 \n넣어 볶아준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/05/25/afd11922ce36d148b6063d4d028bf70a1.jpg'}, {'step_number': 4, 'description': '청경채 담고 간장,굴소스\n후추 입맛에 맞게 넣은 후', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/05/25/0f0d178070dbd0d4e89e1a39fb9d6cde1.jpg'}, {'step_number': 5, 'description': '청경채 숨이 죽을동안\n볶아주면 완성된다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/05/25/41874cd4341c4e81ad496a170ee888ef1.jpg'}, {'step_number': 6, 'description': '조금 남겨서 볶음밥으로~\n간은 입맛에 맞게 ~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/05/25/8d18b526e00a8bae01fcc08c5d9adec51.jpg'}, {'step_number': 7, 'description': '계란프라이 척~ 얹어\n맛나게 챱~ 챱~~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/05/25/a9cc61c2c28753b9e23421ab9be293591.jpg'}]"
5386,밑반찬,일상,해물류,볶음,문어 꽈리고추 볶음~*,문어꽈리고추볶음,https://recipe1.ezmember.co.kr/cache/recipe/2021/05/31/24f257322f45cd9c501bf1b3ab72c7141.jpg,"1,421",30분 이내,아무나,3인분,"[('자숙문어', '200g'), ('꽈리고추', '13개'), ('간장', '2.5큰술'), ('굴소스', '1큰술'), ('다진마늘', '1/2큰술'), ('참기름', '1큰술'), ('올리고당', '1큰술')]",울 집 단골 메뉴 문어 꽈리고추 볶음,"[{'step_number': 1, 'description': '자숙문어 먹기 좋은 크기로\n썰어준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/05/31/63079284314a5fcbc875cd47d13ed8831.jpg'}, {'step_number': 2, 'description': '꽈리고추 꼭지를 따고\n깨끗히 씻어 준다\n3등분으로 어슷 썰어 \n물에 담가 고추씨를\n제거해 소쿠리에 건져 \n물기를 뺀다\n꽈리고추 궁중팬에 담고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/05/31/f30ec345ef260a625564547a760bd83d1.jpg'}, {'step_number': 3, 'description': '간장1큰술,카놀라유 조금\n두르고 볶아준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/05/31/8f9a78ab221bc1edff8feac0df66d3371.jpg'}, {'step_number': 4, 'description': '문어 투하~\n간장1.5큰술,굴소스,올리고당 넣어', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/05/31/0c4625a83f5003a95294a6e6b73bd69f1.jpg'}, {'step_number': 5, 'description': '고추에 숨이 죽을 동안\n볶아준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/05/31/54121374a681ee37d389ad474a38e0ab1.jpg'}, {'step_number': 6, 'description': '다진마늘 넣고 볶아준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/05/31/ff7f5a703e7b51fba6ec817935a9a2591.jpg'}, {'step_number': 7, 'description': '마지막으로 참기름1큰술\n두르고 휘리릭~ 볶아주면\n완성입니다\n(통깨 뿌려 볶아요)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/05/31/6aca79715a93957c2ddac2b7a18286ac1.jpg'}]"
5387,밑반찬,일상,해물류,볶음,미역줄기볶음,미역줄기볶음,https://recipe1.ezmember.co.kr/cache/recipe/2020/08/18/9f93f80e4eb0befdeb2fe117d2fe497e1.jpg,"2,368",60분 이내,아무나,6인분 이상,"[('미역줄기', '2줌'), ('당근', '1/3개'), ('홍고추', '1개'), ('물', '2스푼'), ('다진마늘', '1스푼'), ('맛술', '1스푼'), ('참기름', ''), ('통깨', ''), ('액젓', '')]","밑반찬 철분이 풍부한 미역줄기
깔끔하게 밥반찬
저렴한 가격에 넉넉하니 건강한 밑반찬입니다","[{'step_number': 1, 'description': '소금에 절여진 염장 미역줄기\n2줌', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/18/9ffa09552dd97e76af081f345ca34e241.jpg'}, {'step_number': 2, 'description': '소금에 절여진 미역은 흐르는 물에', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/18/0657f77b4590267ed46f0549c5c9ca621.jpg'}, {'step_number': 3, 'description': '여러번 씻어 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/18/006832403359e58de4ba0c00f52893bf1.jpg'}, {'step_number': 4, 'description': '헹궈서 물에 20분 정도 담가주면\n적당한 짠기가 남아있어 좋아요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/18/704cc689f39a0b1ce81ad5d41d0570bd1.jpg'}, {'step_number': 5, 'description': '부재료 당근.양파 씻어 준비해주고\n홍고추는 반으로 갈라 씨을 제거해주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/18/c8f02ac305ccdff05eb22199322f19661.jpg'}, {'step_number': 6, 'description': '부재료는 채썰어 준비합니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/18/b479c27839aeb87b96d1b6a094a25f391.jpg'}, {'step_number': 7, 'description': '짠기가 빠진 미역줄기 행구어서\n*뜨거운 물에 살짝 데쳐주셔도 됩니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/18/b798563ae532a347c02cc15a9631ba541.jpg'}, {'step_number': 8, 'description': '채반에 받쳐 물기을 빼주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/18/79d396af8005c57f07e288ef353f480a1.jpg'}, {'step_number': 9, 'description': '굵은것은 찟어주고 듬성듬성\n먹기좋은 크기로 잘라주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/18/001488fc62b967cd17a3ea2f0f9ddc1f1.jpg'}, {'step_number': 10, 'description': '통마늘은 채썰기해서 준비합니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/18/d3decdbb4c5444c3c735688b7fd77c831.jpg'}, {'step_number': 11, 'description': '달군팬에 식용유 넉넉이 두르고\n채썬마늘을 넣어서 마늘향이 올라오면', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/18/107a7f5d8a13b38644240c3a60697eba1.jpg'}, {'step_number': 12, 'description': '중불로 유지하고\n미역줄기을 넣고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/18/184c55efb45257d2ba975dab73f083811.jpg'}, {'step_number': 13, 'description': '맛술1스푼을 넣어서 볶다가', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/18/16c0c06380ad2d978ab05dba282ce3451.jpg'}, {'step_number': 14, 'description': '채썬 부재료도 넣어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/18/ab065e2f24ae0ab1a2600426d4fb06431.jpg'}, {'step_number': 15, 'description': '달달 볶다가 갼을 봐가면서\n기호대로 액젓을 가감하세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/18/c8f779d542c6fd7230ff4e595784fd8c1.jpg'}, {'step_number': 16, 'description': '볶다가 수분이 부족하면\n물1~2스푼 넣어서 볶아주시면 됩니다\n취향에 따라 볶는시간은 조절하세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/18/eb0d4e7632c470da16b071292cfb65771.jpg'}, {'step_number': 17, 'description': '마지막으어 통깨.참기름을 넣어서 마무리해주세요\n후추도 톡톡 해주세요\n비린내을 날려줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/18/8dc5541e226036ad209aa175fd005c7e1.jpg'}, {'step_number': 18, 'description': '부드럽게 오독오독 식감이 좋은 미역줄기 볶음 완성입니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/18/287067b3210aa84396b3d39e88670c9a1.jpg'}, {'step_number': 19, 'description': '적당한간에 감칠맛이 맛깔스럽게\n부드럽워 맛있네요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/08/18/afde0e53ced5f3aa15d3585d3326d5521.jpg'}]"
5388,밑반찬,일상,해물류,볶음,"# 볶음요리, 오징어굴볶음",오징어굴볶음,https://recipe1.ezmember.co.kr/cache/recipe/2020/12/01/10f30ded1121439ce4071a78d367cde71.jpg,825,30분 이내,초급,4인분,"[('오징어', '2마리'), ('굴', '15개'), ('양파', '1/2개'), ('대파', '1단'), ('배추', '5장'), ('간장', '2스푼'), ('고추가루', '3스푼'), ('다진마늘', '1스푼'), ('참기름', '1스푼'), ('깨', '조금'), ('후추', '조금'), ('굴소스', '1스푼'), ('올리고당', '1.5스푼')]","TV에서 주꾸미 볶음에 굴을 넣어 볶은 음식을 보고, 오징어로 대체해서 만들어 봤습니다.
주꾸미 제철에는 주꾸미 볶음을 해야겠습니다.","[{'step_number': 1, 'description': '오징어를 깨끗하게 씻어 주세요.- 오징어 몸통의 껍질을 벗겨 주시면 더 좋습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/01/8e7a55581dd8030473ccaf021460125d1.jpg'}, {'step_number': 2, 'description': '양념 재료를 만들어 주세요.- 고추가루는 2스푼을 넣었습니다.\n- 개인 기호에 따라 가감은 가능합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/01/7876e488c9c2e91adc4a1e461b9b59331.jpg'}, {'step_number': 3, 'description': '야채를 씻고 드시기 좋은 크기로 준비합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/01/a81a350fa5b5dacafff05f24d8feec781.jpg'}, {'step_number': 4, 'description': '오징어도 적당한 크기로 잘라 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/01/a5177d0176ad96a945c53781f35c1a671.jpg'}, {'step_number': 5, 'description': '굴은 씻어서 살짝 끓는 물에 데쳐 주세요.- 삶는 과정을 생략하셔도 됩니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/01/62c2f5ae80026f3e5541b53a8cb504801.jpg'}, {'step_number': 6, 'description': '팬에 기름을 넣고, 예열해 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/01/62f914c99a545c7f764068e43c65f32e1.jpg'}, {'step_number': 7, 'description': '야채 중, 대파와 양파를 넣고 볶아주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/01/8bd12f2c4a05c888beab8bae494344751.jpg'}, {'step_number': 8, 'description': '나머지 야채와 오징어, 양념을 넣고 볶아주세요.- 오징어만 익을 정도면 되니, 오래 볶으실 필요는 없습니다.\n- 오래 볶으실 경우, 수분이 발생될 수 있음.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/01/e57fed6f17c9354d89adc53a3669fa071.jpg'}, {'step_number': 9, 'description': '고추가루 1스푼을 추가로 넣었습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/01/d4fc41494f1ccc4b3f66048fc0e2bb5d1.jpg'}, {'step_number': 10, 'description': '데친 굴을 넣고 함께 볶습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/01/f4fdde7d8d7f0ae6a34f1d26b862eb631.jpg'}, {'step_number': 11, 'description': '굴소스(1스푼)과 참기름(1스푼), 오리고당(1.5스푼)을 추가하여 볶습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/01/9902da0994c8a81def72ee33eb11d23a1.jpg'}, {'step_number': 12, 'description': '마지막으로 깨를 뿌려 주시면 완성입니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/01/2f27f4f62f1b2fadac8097441f7c6d541.jpg'}]"
5389,밑반찬,일상,해물류,볶음,밥도둑 밑반찬 ♪ 견과류 멸치볶음 황금레시피,견과류멸치볶음,https://recipe1.ezmember.co.kr/cache/recipe/2020/12/05/b7168c47582d1d1bd1e10d73c745a9ef1.jpg,"1,344",15분 이내,아무나,6인분 이상,"[('설탕', '1.5숟가락'), ('간장', '1숟가락'), ('다진마늘', '1숟가락'), ('맛술', '2숟가락'), ('식용유', '1숟가락'), ('참기름', '1.5숟가락'), ('통깨', '1숟가락'), ('올리고당', '2숟가락')]",우리 아들이 제일좋아하는 반찬! 멸치볶음 주말에 아들먹일 반찬이 딱히 없어서 밥도둑 반찬만들었어요! 견과류 멸치볶음인데요! 멸치만 넣고 하는것보단 몸에도 좋고. 좋은거 같아요!,"[{'step_number': 1, 'description': '우선 후라이팬에 기름을 두른 후 볶아주세요~ 그래야 비린내가 안나요^_^', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/07/2d0308a5e2c854de186493e53725ffd91.jpg'}, {'step_number': 2, 'description': '양념은 위에 적힌대로 만들어서 준비하세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/07/c7af1aedbcbad7afcc7feb9e2f807ae81.jpg'}, {'step_number': 3, 'description': '멸치가 다볶아지면 양념장을 넣어주세요 그런후 양념이 잘베이도록 저어주세요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/07/4c2a9022f14ebb539fff1e24010a0e4e1.jpg'}]"
5390,밑반찬,일상,해물류,볶음,보들보들 미역줄기볶음 만들기,미역줄기볶음,https://recipe1.ezmember.co.kr/cache/recipe/2020/12/08/238beec1ca1e0e57d45a3be6b0d09c291.jpg,"1,167",10분 이내,아무나,3인분,"[('염장미역줄기', '1팩'), ('양파', '1/4개'), ('당근', '조금'), ('맛술', '2T'), ('다진마늘', '1t'), ('들기름', '2T'), ('참기름', '3T')]",비린내없이 고소한 미역줄기볶음을 만들어요,"[{'step_number': 1, 'description': '염장미역의 소금을 헹궈주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/08/546d4cb93e26e4f7c8f1b645d289c99d1.jpg'}, {'step_number': 2, 'description': '1차로 소금을 헹구어 냈으면\n찬물에 담궈 짠기를 빼야해요\n40분정도 담궈두었어요\n싱거우면 간을하면되지만\n짜면 정말 못먹어요...\n씹을수록 짠맛이 올라오거든요~\n염장미역마다 \n차이가 있으니 참고하세요~~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/08/986760bf433b591faa5c78e8c8710dec1.jpg'}, {'step_number': 3, 'description': '짠기를 뺀 미역줄기의 물기를 꼬옥 짜고\n두꺼운건 찢어주세요\n길이는 4등분 해주었어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/08/d1129c8f9ce2816f96e1b44f38c8821b1.jpg'}, {'step_number': 4, 'description': '함께 볶을 당근과 양파를 썰어 준비해요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/08/350a99d691933fa2088a4d91573746d71.jpg'}, {'step_number': 5, 'description': '팬에 들기름을 두르고\n다진마늘을 넣어 향을 내요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/08/725745fc2d2fcc7d4354e0cbcb85991b1.jpg'}, {'step_number': 6, 'description': '당근과 양파,소금 한꼬집 넣고\n먼저 볶아주세요~\n탈 수있으니 물 소량 넣어주셔도 좋아요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/08/d9b2405010c4879d2e56f79ac3f8abcf1.jpg'}, {'step_number': 7, 'description': '미역줄기를 넣으면\n바로 비린내가 올라와요\n미림 2T 둘러 비린내를 잡아주세요\n저는 미역줄기에 염분이 딱 좋게 남아있어서\n따로 간을 하지 않았어요\n부족한 간은 소금이나\n국간장으로 하시면 됩니다~~\n마지막에 참기름 넉넉히\n두르고 휘리릭 볶아내면 끝~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/12/08/9a46b078b84d9e147931613af7b9afb11.jpg'}]"
