index,종류별,상황별,재료별,방법별,글 제목,레시피이름,레시피이미지,조회수,조리시간,난이도,인분,재료,소개글,조리순서
75902,밥/죽/떡,초스피드,채소류,볶음,아삭한 식감이 끝내주는 <숙주볶음밥>,숙주볶음밥,https://recipe1.ezmember.co.kr/cache/recipe/2024/05/31/97450d8ad47257aaac8503530e3906cb1.jpg,140,15분 이내,아무나,2인분,"[('숙주', '1/2봉투'), ('맛살', '2-3개'), ('파', '1/2대'), ('찬밥', '2공기'), ('채소                                                                                자투리채소 냉장고 속 당근 브로콜리 양배추 등등', ''), ('간장', '2.5~3밥숟가락'), ('케찹', '1~2/3밥숟가락'), ('올리브유                                                                                볶음용', '약간'), ('참기름                                                                                또는 들기름', '약간'), ('소금', '약간'), ('후추', '약간')]",한낮엔 더위가 슬슬 고개를 드는 날. 더워지니 채소 아삭아삭 씹고 싶어 남은 식은 밥에 냉장고 속 자투리 채소를 넣고 아삭이의 최고봉 숙주 한봉을 더해 볶았어요. 오홍? 이거 괜찮은데? 아삭아삭 식감과 살짝 이국적인 맛이 철판볶음집 안 부러운 맛에 본인이 만들고 본인이 놀랍니다:) 간단하면서도 입맛을 돋워주는 이국적인 식감의 색다른 볶음밥을 먹고 싶다면 추천드려요!,"[{'step_number': 1, 'description': '찬밥 준비- 밥은 냉장고에 넣어 두면 고슬하게 잘 볶아집니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/05/31/57d0dd18845cb4d3588079abca08456d1.jpg'}, {'step_number': 2, 'description': '재료준비\n- 숙주는 깨끗이 씻어 물기를 털어두고\n- 브로콜리는 씻어 잘게 뜯고\n- 맛살과 자투리 채소들은 채 썰어 준비합니다믹싱볼 , 채반 , 도마 , 조리용나이프숙주 손질법', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/05/31/616f1f7b950a8d04e69eca5d0c4793051.jpg'}, {'step_number': 3, 'description': '파기름내기\n-파는 흰뿌리와 초록줄기를 고루 쫑쫑 썰어 달군 팬에 기름 두르고 약불에서 파기름을 우려냅니다. \n- 파기름이 우러나면 한쪽으로 치워두고 같은 팬에 간장을 1-1.5밥숟가락 넣고 센불로 올려 우르르 끓어오르면 다시 한번 파를 볶아 불맛을 냅니다.궁중팬 , 조리용스푼TIP >>> 파기름은 약불에서 내는데요 파기름이 우러나면 한옆으로 몰아두고 센불로 올려 간장을 두른 뒤 살짝 눌은 맛이 나도록 간장이 바르르 끓을 때까지 두었다가 파를 볶아내면 인덕션이나 하이라이트에서도 불향이 제대로 나요. 중화풍이든 김치볶음밥이든 파기름&간장 불향을 낸 볶음밥 풍미는 천하무적이지요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/05/31/7464ab7ce89b30f6b99307b3c9af20851.jpg'}, {'step_number': 4, 'description': '재료 볶기 -파간장 불향이 돌면, 단단한 재료(당근, 브로콜리)부터 볶기 시작합니다조리용젓가락', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/05/31/36972c0ee37f7797d452f656de44b2b31.jpg'}, {'step_number': 5, 'description': '숙주볶기- 당근이 익기 시작하면 연한 재료인 양배추, 숙주, 맛살을 넣고 빠르게 볶아냅니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/05/31/67535f0dc2ed30eeb0648a99521e5e9c1.jpg'}, {'step_number': 6, 'description': '소스&밥 넣고 볶아 마무리\n- 남은 간장과 케첩을 넣어 양념을 고루 섞은 뒤\n- 냉장고에 휴지시켜둔 밥과 참기름을 넣고 쉐킷쉐킷\n- 간을 보고, 부족하다면 소금 약간, 후추로 향을 더해주면 완성이에요!Tip>>> 굴소스, 스리라차, XO소스 등 좋아하는 소스가 있다면 해당소스를 넣고 볶으면 되지만, 소스가 구비되지 않았어도 문제 없어요.간장+케찹만으로도 숙주와 결합되면 철판볶음밥집 나시고랭스런 향이 솔솔~충분히 이국적인 맛이 나거든요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/05/31/d9ffd3a3298e126609192aa934130e2c1.jpg'}, {'step_number': 7, 'description': '숙주가 남았다면 육수에 청경채나 배추 등을 넣고 고추장&간장을 훌훌 풀어 얼큰하게 끓인 국물에 숙주를 넣은 숙주국과 곁들여도 정말 맛있어요.냄비', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/05/31/062beacda242af3c4a76aa4233b04eac1.jpg'}]"
75903,밥/죽/떡,초스피드,채소류,볶음,마파두부 덮밥,마파두부덮밥,https://recipe1.ezmember.co.kr/cache/recipe/2024/06/04/fa9aec45d9ab5762bf8e9c98c588b1081.jpg,302,10분 이내,아무나,2인분,"[('두부', '1/2모'), ('양파', '1/2개'), ('대파', '1대'), ('올리브오일', '적당히'), ('사천식 마파두부 양념', '130g'), ('깨', '넉넉히'), ('밥', '1공기')]",매콤하게 초간단 레시피로 만든 마파두부 덮밥 만들어 볼게요 ~,"[{'step_number': 1, 'description': '마파두부 재료 준비!양파 손질법', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/04/44ac4f1f7db1b458fcf6cb36ec39f21c1.jpg'}, {'step_number': 2, 'description': '달궈진 프라이팬에 올리브 오일을 두르고 양파, 대파를 볶아 주세요도마 , 조리용나이프 , 프라이팬 , 요리스푼', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/04/3b61f3889ba2dfb9182113c59345d99a1.jpg'}, {'step_number': 3, 'description': '야채가 적당히 익으면 깍둑썰기한 두부를 넣어 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/04/8d6275725c0af02a90139e1e7c132ee21.jpg'}, {'step_number': 4, 'description': '사천식 마파두부 양념 1봉지를 넣고 볶아 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/04/9cc9e2b82753f80fff07b8002e5e4b081.jpg'}, {'step_number': 5, 'description': '양념이 재료에 골고루 스며들도록 볶아 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/04/885401a13945c4a936fd3e036c81efda1.jpg'}, {'step_number': 6, 'description': '깨를 뿌려 마무리해주면 마파두부 완성!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/04/b229caaece575d9f571696d1284786881.jpg'}, {'step_number': 7, 'description': '밥 1공기를 퍼 주세요플레이팅접시', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/04/51ac3b454d9e199bd22a567f932acf4e1.jpg'}, {'step_number': 8, 'description': '마파두부를 가득 올려 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/04/946b365ffe91e20f56125908e8b0e9801.jpg'}, {'step_number': 9, 'description': '깨를 뿌려 마무리~ 마파두부 덮밥 완성!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/04/e7d8c7c7aec50f17191b834721bb68e61.jpg'}, {'step_number': 10, 'description': '초간단 레시피로 만든 마파두부 덮밥 맛있게 만들어 드세요~~~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/04/899c5bfdb7a6f442f079c69890909a0d1.jpg'}]"
75904,밥/죽/떡,초스피드,채소류,볶음,집에 갓김치 있다면? 갓김치 볶음밥 만들기 오마이갓 짱 맛있어요,갓김치볶음밥,https://recipe1.ezmember.co.kr/cache/recipe/2024/06/09/5bb83813d335365070b28eb3f6ee76f91.jpg,125,10분 이내,아무나,1인분,"[('갓김치', '3쪽'), ('스팸', '1/2통'), ('대파', '송송'), ('계란', '1개'), ('밥', '1인분'), ('참기름', '1스푼'), ('통깨', '솔솔')]","최근에 여수 갓김치를 샀는데 알싸하니 시원하고 얼마나 맛있는지, 밥한공기 뚝딱. 입맛 돋게 하는 일등 반찬ㅋ ​ 예전 백종원 대표가 갓김치로 다양한 요리를 전수했던 방송이 떠오르는데 그 중, 갓김치볶음밥이 팍! 떠올랐어요. ​ 갓김치볶음밥 만들기 정말 간단하면서도 을마나 맛있는지 정말 강추하고요. 만드는법도 간단해서 꼭 포스팅을 해야겠단 생각이 들었네요 ㅋ","[{'step_number': 1, 'description': '후라이팬에 기름을 두르고 송송 썰은 대파를 넣고 파기름을 만들어준다.(중불) 약간 센불에 파냄새가 솔솔 올라올때까지 볶아요.도마 , 조리용나이프 , 프라이팬 , 요리스푼대파 손질법', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/09/add5a089b559e84079ebfe0e1d90b7ba1.jpg'}, {'step_number': 2, 'description': '스팸을 넣어 볶는다.(스팸 없으면 베이컨,소세지를 작게 썰어서 넣어도 Ok)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/09/55d393d011010de8e1d1240559a349261.jpg'}, {'step_number': 3, 'description': '갓김치를 넣어 볶는다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/09/4557ebea48af21e801f71c199de8bb4a1.jpg'}, {'step_number': 4, 'description': '밥을 넣어 맛있게 볶는다. 꾸덕꾸덕하게 꼬슬꼬슬하게 볶습니다. 밥은 뜨거운 밥보단 좀 식혀서 넣거나 찬밥을 추천. 전 햇반을 넣었어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/09/be00acfcb22b405c682fd2c7c1769c2c1.jpg'}, {'step_number': 5, 'description': '참기름 한스푼! 1인분 기준 한스푼~ (어른수저 기준입니다.) 고소함이 더해졌어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/09/4de2470406d178ab0510950cd771741c1.jpg'}, {'step_number': 6, 'description': '맛있게 볶고 불을 끈 뒤, 통깨 솔솔 뿌리면 완성인데요!\n플레이팅접시', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/09/a8a1ca64931a98bbca6eb68662573d921.jpg'}, {'step_number': 7, 'description': '준비된 계란 후라이를 위에 올려 맛있게 먹기.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/06/09/d67bcd43adde9bca51021f6451399e8e1.jpg'}]"
75905,밥/죽/떡,초스피드,채소류,볶음,베이컨 마늘 볶음밥 레시피/ 마늘 계란 볶음밥 베이컨 볶음밥,베이컨마늘볶음밥,https://recipe1.ezmember.co.kr/cache/recipe/2024/09/05/82eaeb11fa767c110d74d92307594aa21.jpg,82,15분 이내,아무나,1인분,"[('밥', '1공기'), ('베이컨', '3줄'), ('통마늘', '10알'), ('계란', '2개'), ('식용유', '약간'), ('간장', '0.5T'), ('굴소스', '0.5T'), ('후추', '약간')]",마늘 슬라이스 해주고 베이컨을 볶아 계란 스크럼블을 만들어 만든 베이컨 마늘 계란 볶음밥이에요.,"[{'step_number': 1, 'description': '밥 한공기, 베이컨 3줄, 통마늘 10알, 계란 2개를 준비해 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/09/05/ed577044bd3e3ce437f8506919c3e0001.jpg'}, {'step_number': 2, 'description': '통마늘은 슬라이스 해주세요. 다져 주셔도 좋고 다진마늘 3T정도 사용하셔도 좋아요.도마 , 조리용나이프아무래도 통마늘 슬라이스 하는게 식감이 좋아서 추천 드려요!마늘 손질법', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/09/05/c647edb95a0bc096619b15fe2e4fb60d1.jpg'}, {'step_number': 3, 'description': '베이컨 3줄은 너무 얇지 않게 썰어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/09/05/413027e7125e67378d7d5b76646417fa1.jpg'}, {'step_number': 4, 'description': '계란 2개는 소금 한꼬집 넣어 풀어주세요.볼 , 조리용스푼', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/09/05/57f82890138bcd52b9bcb262312d926c1.jpg'}, {'step_number': 5, 'description': '식용유 약간 넣고 마늘 슬라이스를 넣어 중불로 볶아주세요. 마늘이 어느정도 익으면 베이컨을 넣어 약간만 볶아주세요.프라이팬', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/09/05/d6b15659a53d4138c3b1ea360ee9fd8e1.jpg'}, {'step_number': 6, 'description': '마늘과 베이컨은 한쪽으로 밀어주시고 간장 0.5, 굴소스 0.5를 넣어 뽀글뽀글 끓으면', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/09/05/389130fa874e5826d4b238f94b4cfd9a1.jpg'}, {'step_number': 7, 'description': '마늘, 베이컨과 섞어 한쪽으로 밀어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/09/05/602845334aeeea367c624bc7c5cf13dd1.jpg'}, {'step_number': 8, 'description': '계란 물을 넣어 스크램블을 만들어 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/09/05/c3c67db7984661d18d8af9145b487a621.jpg'}, {'step_number': 9, 'description': '양념된 마늘과 베이컨과 계란 스크럼블을 섞어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/09/05/b732c9385eb448ce24e426e5958cd6351.jpg'}, {'step_number': 10, 'description': '불을 꺼주시고 밥 한공기를 넣어주시고 끊어내듯 섞어주시다가 살짝 눌러가며 섞어주시다가를 반복하면서 골고루 섞어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/09/05/fe0b0e9bf6314299f240a3d5b61e5ae71.jpg'}, {'step_number': 11, 'description': '중불로 밥알이 고슬고슬해질때까지 볶아주세요. 누르면서 비비지 마시고 끊어 내듯이 볶아주셔야 밥알이 한알한알 살아있답니다.간을 보시고 싱거우시다면 소금을 약간 넣어주셔도 좋습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/09/05/6d530e80b8f54bd0f848f0e1ddd56b411.jpg'}, {'step_number': 12, 'description': '불을 끄고 기호에 따라 후추 약간 넣어주시고 섞어주시면 됩니다. 후추는 순후추보다 통후추를 갈아주시면 풍미가 더 좋답니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2024/09/05/9288c58c7bd58836ff4e42fc2c9379f01.jpg'}]"
75906,밥/죽/떡,초스피드,채소류,볶음,"냉장고찬밥처리 1탄~~~~
초간단 깍두기볶음밥",깍두기볶음밥,https://recipe1.ezmember.co.kr/cache/recipe/2017/09/03/701a328d8c8c3298a826730ad67b4d301.jpg,"3,198",10분 이내,아무나,3인분,"[('밥', '3공기'), ('깍두기', '1공기'), ('깍두기국물', '약간'), ('양파', '1/3쪽'), ('참기름', '1큰술'), ('포도씨유', '2큰술'), ('굴소스', '약간'), ('볶은깨', '약간')]",깍두기와 냉장고 찬밥으로 10분만에 뚝딱 완성되는 볶음밥 맛은 굿~~~~~,"[{'step_number': 1, 'description': '깍두기가 너무 크면 가위로 한번씩 잘라주시고 아님 그냥 볶아도 좋아요\n양파는 안넣어두 될듯해요\n전 깍두기사진만 찍기가 허전해 넣어봤다죠^^', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/09/03/14d1001b38995a283ab05b2989a689301.jpg'}, {'step_number': 2, 'description': '깍두기를 기름에 볶다가 밥을 넣고 비벼주세요\n밥이 골고루 볶아지면 참기름을 투하시킵니다\n(지락이네 냉장고 찬밥이 오늘 열일했슴당)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/09/03/12d4963e4ff0a9e7389be5053cb253d31.jpg'}, {'step_number': 3, 'description': '깍두기 국물로 간맞추시고 혹 싱거우믄 굴소스를 넣어주세요\n(저희집 깍두기는 심심한편이라 굴소스를 한스푼 첨가했습니디)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/09/03/f9515213f3c868b1a39784ae5f0c57781.jpg'}, {'step_number': 4, 'description': '볶음밥엔 깨가 필수죠\n고소한 깨는 듬뿍~~~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/09/03/a46858b1ccdc893d74b83e703a04965c1.jpg'}]"
75907,밥/죽/떡,초스피드,채소류,볶음,초스피드하고 초간단한 카레치즈리조또 만들었어요~^^♡,카레치즈리조또,https://recipe1.ezmember.co.kr/cache/recipe/2018/02/08/130e61273979f201f4218612bed488e71.jpg,"1,516",10분 이내,아무나,1인분,"[('새송이버섯', '4개'), ('양파', '1/2개'), ('당근', '1/2개'), ('우유', '1컵'), ('모짜렐라슈레드치즈', '1봉지'), ('카레                                                                                약간매운맛', '1/2'), ('카레                                                                                순한맛', '1/2')]",집에서 레스토랑 분위기를 내고 싶어서 만들어 봤어요~^^♡,"[{'step_number': 1, 'description': '새송이버섯 꽁지떼고 양파 당근 다 깨끗이 잘 씻어줘서 아주 잘게 다져서 달달 잘 볶아줍니다~^^♡', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/02/08/0af0c25069b7a28d41c39229a55dac381.jpg'}, {'step_number': 2, 'description': '우유를 한컵 부어서 팔팔 잘 끓이줍니다~^^♡', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/02/08/0eb9fac8cbd21286d2084eccd90daf5f1.jpg'}, {'step_number': 3, 'description': '카레 순한맛 약간매운맛을 넣어주면 더 맛나서 휘휘 잘 저어가면서 팔팔 잘 끓이줍니다~^^♡', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/02/08/013cef3e3b6da337014a9a9963e40d021.jpg'}, {'step_number': 4, 'description': '예쁜 접시에 잘 담아서 위에 치즈를 살살 뿌려주면 쭈욱 쭉쭉 잘늘어나고 고소한 맛 쫀득쫀득하고 더 맛나다는 사실 전자렌지 2분만 잘 돌려주면 더 맛나고 초간단 초스피드 카레치즈리조또가 뚝딱 완성됩니다~^^♡전자레인지', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/02/08/27b6586d73a857ca927bc36f4c8dc9581.jpg'}]"
75908,밥/죽/떡,초스피드,채소류,볶음,"초간단 야채볶음밥 만들기, 에그 스크럼블 볶음밥",야채볶음밥,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/30/8f68e532be0d93623ba95012513c7b751.jpg,"9,350",10분 이내,아무나,1인분,"[('당근', '약간'), ('호박', '약간'), ('양파', '약간'), ('계란', '1개'), ('밥', '1그릇'), ('굴소스', '1큰술'), ('매실청', '1큰술'), ('통깨', '약간')]","유난히 배가 더 고픈날이 있어요.

바로 오늘이 그런 날이죠

퇴근 후 허기진 식욕을 뭘로 채울까 하다가

초간단 야채볶음밥 만들기 해보았어요.","[{'step_number': 1, 'description': '초간단 야채볶음밥 만들기 재료 공개\n역시 재료도 초간단이죠.\n당근 약간, 호박 약간, 양파 약간 그리고 계란 1개\n분량은 1인분입니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/07/30/676f6b53b3cf5ffe74df9330ed808fd51.jpg'}, {'step_number': 2, 'description': '잘게 다진 당근과 호박\n이보다는 좀더 크게 다진 양파를 한데 넣고 볶아 줍니다.\n당근 호박이 익는 속도에 맞추려면 양파는 좀더 크게 다져야 해요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/07/30/f413a8e782945ae7450f2e2e23bff85b1.jpg'}, {'step_number': 3, 'description': '양파가 어느정도 투명해지거든 \n계란 하나를 깨서 흐트러트리지 말고 그대로 반쯤 익혀주세요.\n계란이 반쯤 익었을때 살살 흐트려 에그 스크럼블을 만들 듯이 만들어 줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/07/30/a7f6bc4c4de9d00a59506eeaccb8fd741.jpg'}, {'step_number': 4, 'description': '간은 굴소스 1큰술, 매실청 1큰술\n야채 에그스크럼블이 완성되면 밥 한그릇을 넣고 볶아주세요.\n찬밥 보다는 전자렌지에 돌려서 뜨겁게 만들어 준 다음 볶아주면 에그 스크럼블과 조화가 잘 이루어지는 것 같아요.\n금방 완성된다는 장점도 있구요\n먹기 직전 통깨를 살살 뿌려서 완성해주면 \n좀더 먹음직 스러워요.\n에그 스크럼블 볶음밥\n반찬없이 그냥 먹어도 맛있어요전자레인지', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/07/30/e3f2cec01b4b5551212e31e92d702b481.jpg'}]"
75909,밥/죽/떡,초스피드,채소류,볶음,[해외자취Cook.feel通]20. 장조림국물 야채볶음밥 레시피 <장조림활용요리 4탄>,야채볶음밥,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/08/46cc1e78784a1d62fb093b78aadd858a1.jpg,"1,030",5분 이내,아무나,1인분,"[('장조림국물남은거', '5숟가락'), ('야채캔통조림', '3숟가락'), ('계란', '1개'), ('식용유', '2방울')]","얼마전에 인스턴트 육개장을 업그레이드 시킨다고 장조림고기를 다 썼을때, 국물만 덩그러니 남아서 어떻게 하지? 하다가 출근할때 야채 좀 넣고 국물로 볶으면 맛있는 볶음밥이 될것 같아서 남겨놓은게 있어서 일할때 싸갈 도시락으로 볶음밥을 해봤습니다ㅋ","[{'step_number': 1, 'description': '저는 마카로니 샐러드하고 남은 삶은계란 노른자가 있어서 그걸 활용했구요~~~ 따라하실분들은 그냥 계란 1개 사용하시면 됩니다ㅎㅎ', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/08/686f86112f017c6edc7a13fac5edc83a1.jpg'}, {'step_number': 2, 'description': '- 일단 후라이팬 눌러붙지 않게, 식용유 1~2방울을 두른 팬에 밥 1공기 투하 시켜주고 장조림국물 5숟가락과 야채3숟가락 을 넣고 볶아준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/08/9a42f6fb347cdc450e4245cb9b36c3c91.jpg'}, {'step_number': 3, 'description': '- 자알 볶아주다가...', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/08/262f503bfcf489710dd99d079dc2a7701.jpg'}, {'step_number': 4, 'description': '- 계란 하나 톡 까서 마저 볶아준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/09/08/20f8d38601698e2ec5a98ef7243888661.jpg'}]"
75910,밥/죽/떡,초스피드,채소류,볶음,떡볶이 황금레시피,떡볶이,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/09/ddba3a185175c31093ad2513366096641.jpg,"65,806",None,None,None,"[('오뎅', ''), ('떡', ''), ('깻잎', ''), ('쪽파', ''), ('치즈', ''), ('고추장', '1.5스푼'), ('설탕', '1스푼'), ('다진마늘', '1/2스푼'), ('카레가루', '1/2스푼')]",,"[{'step_number': 1, 'description': '먼저 멸치육수를 만들어주세요. \n멸치육수는 수퍼에 팩으로 간편하게 팔아서 이제는 쉽게 만들 수 있어서 너무 좋아요. \n멸치육수가 준비하면서 나머지 재료들을 손질하면 된답니다.멸치 손질법 레시피', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/09/065bd206d713390bb7d0e434e8c8e1b51.jpg'}, {'step_number': 2, 'description': '육수에 고추장 1스푼 반을 넣고 떡과 다진마늘, 쪽파를 넣고 먼저 팔팔 끓여주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/09/10b734684ec249dc0c4278094bc744081.jpg'}, {'step_number': 3, 'description': '오뎅을 넣고 다함께 팔팔 끓여주세요. 오뎅과 떡에 5분정도 끓여서 맛이 졸여주어야 더 맛있는 떡볶이 황금레시피가 된답니다. \n고추장 1스푼 반, 설탕 1스푼, 다진마늘 반스푼, 카레가루 반스푼을 넣은 오늘의 떡볶이 황금레시피이지요. \n카레가루랑 설탕은 취향에 따라 다른 재료로 변경하셔도 되지요. 예를 들어 간장, 올리고당으로도 변경가능하답니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/09/40e3dae67afbd6a9b8f79e88fc1b358d1.jpg'}, {'step_number': 4, 'description': '그런다음 마지막으로 깻잎을 넣고 잠깐 더 끓여주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/09/a3587626706c8c12f1f7a7e416cb71971.jpg'}]"
75911,밥/죽/떡,초스피드,채소류,볶음,치즈 김치볶음밥,치즈김치볶음밥,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/07/aad37227098f94e0d19e0f8cc34b77421.jpg,"66,489",30분 이내,초급,1인분,"[('찬밥', '1공기'), ('신김치', ''), ('모짜렐라치즈', ''), ('계란', '1개'), ('버터', ''), ('식용유', '')]","며칠전 아침으로 만들어 먹은 김치볶음밥... 아무나 만들어도 대충 만들어도 맛있는게 김치볶음밥이라 특별할것도 없는 요리지만, 저만의 김치볶음밥 만드는 방법을 올려볼께요","[{'step_number': 1, 'description': '김치는 잘 숙성된.. 새콤한 김치일수록 더 맛있어요 오일에 볶아도 맛있지만 그래도 버터가 들어가줘야 맛있더라구요. 버터를 넣더라도 오일을 추가해야 버터가 쉽게 타버리지 않기 때문에, 버터와 오일을 동량으로 넣고 볶아줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/06/07/a0f975f8d3724bee63f8138e59f5f6d81.jpg'}, {'step_number': 2, 'description': '밥은 고슬고슬한 된밥으로 지은 찬밥이여야만 해요. 볶음밥을 깔끔하게 하려면 백미로 해야 하지만, 요즘 저희집은 김밥 할때 빼곤 무조건 현미&퀴노아 100% 밥을 먹어요. 볶음밥도 에외없이3가지 퀴노아랑 현미를 1: 1로 밥을 지어 냉장고에 식혀서 준비합니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/06/07/5dde60384ed60375831ad8832236c5dc1.jpg'}, {'step_number': 3, 'description': '김치를 어느정도 볶다가 식은 밥을 넣고 센불에서 볶다가', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/06/07/181b82ad31ae74fcf1924c28bf016d9a1.jpg'}, {'step_number': 4, 'description': '모짜렐라 치즈를 한주먹 넣어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/06/07/4bb436c199f68ebc0d67067e46aa24431.jpg'}, {'step_number': 5, 'description': '그 사이 옆에선 계란후라이를 만들어요. 아랫면은 노릇노릇 아주 바삭하게 익혀주고 윗면은 촉촉한 반숙노른자 상태로 해주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/06/07/e5215507396a7df26306b81871bfbb961.jpg'}]"
