index,종류별,상황별,재료별,방법별,글 제목,레시피이름,레시피이미지,조회수,조리시간,난이도,인분,재료,소개글,조리순서
65211,면/만두,초스피드,밀가루,끓이기,[해외자취Cook.feel通]243. 연두 된장수제비 레시피,된장수제비,https://recipe1.ezmember.co.kr/cache/recipe/2016/07/29/18d6b25e934cad5baf7c698d7d24420b1.jpg,"1,357",10분 이내,아무나,1인분,"[('먹고남은연두된장찌개', '1국자'), ('물', '100ml'), ('수제비반죽', '1줌')]",연두된장찌개에 물을 조금 더 부워서 만든 연두된장수제비 입니다!!!,"[{'step_number': 1, 'description': '※ 연두 된장찌개 레시피(클릭하시면 연결됩니다)\nhttp://www.10000recipe.com/recipe/6853714\n※ 쫄깃거림 대박인 수제비반죽 레시피(클릭하시면 연결됩니다)\nhttp://www.10000recipe.com/recipe/6840334', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/07/29/3a2e9f78def493740cbb99a9e7022df71.jpg'}, {'step_number': 2, 'description': '- 원래 된장찌개였던 녀석이므로 물 100ml를 추가로 넣어 팔팔 끓여 짠맛을 중화시킨 다음에 수제비 반죽을 뚝뚝 뜯어 넣어준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/07/29/05d7f8bfde506767b4609586a3e7e24d1.jpg'}, {'step_number': 3, 'description': '- 10분정도 끓여서 수제비 반죽이 익으면 맛난 연두된장수제비로 재탄생!!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/07/29/b174e1c16441254a88147859e470fb7f1.jpg'}]"
65212,면/만두,초스피드,밀가루,끓이기,백김치냉국수 만들기 물김치 동치미 국수 만드는 방법,동치미국수,https://recipe1.ezmember.co.kr/cache/recipe/2016/06/09/4d361dfd3785d4eb21ea2fff5a14c2091.jpg,"10,755",10분 이내,아무나,1인분,"[('백김치(물김치)', '1줌'), ('삶은계란', '1개'), ('홍고추', '조금'), ('대파', '조금')]",백김치냉국수 만들기 물김치 동치미 국수 만드는 방법,"[{'step_number': 1, 'description': '물김치(백김치), 삶은계란, 홍고추, 대파를 준비한다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/06/09/4b6e38aab7eb7e0787197bc080768f621.jpg'}, {'step_number': 2, 'description': '삶은계란은 반으로 자르고 백김치와 대파, 홍고추는 쫑쫑 썰어둔다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/06/09/d83ca2beeb0734cc7be14edf1d3336df1.jpg'}, {'step_number': 3, 'description': '냄비에 물이 끓으면 소면을 넣고 찬물 두번을 끓어넘칠때 마다 부어주고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/06/09/8d74e835964dc86bbaf4adb4bcd593d21.jpg'}, {'step_number': 4, 'description': '한 번 더 끓어오르면 건져서 찬물에 헹궈 물기를 뺀 다음', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/06/09/cc3f83aa72cd7a76ecdfad7da99ebdd71.jpg'}, {'step_number': 5, 'description': '그릇에 소면을 담고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/06/09/47532c4b7ea31917b3be5f9adbb9fe9f1.jpg'}, {'step_number': 6, 'description': '그 위에 물김치 국물을 부어 주고 백김치와 대파, 홍고추를 올리고 계란도 올리면 냉국수 만들기 완성~~~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/06/09/70776e2140d11025bfa83ae9f60e76881.jpg'}]"
65213,면/만두,초스피드,밀가루,끓이기,이상민 들기름 국수,들기름국수,https://recipe1.ezmember.co.kr/cache/recipe/2019/08/14/8eba4881bb23a499441881d61133e3bf1.jpg,"9,410",30분 이내,아무나,1인분,"[('국수', '1인분'), ('들기름', '2큰술'), ('깻잎', '6장'), ('조미김 큰것', '1+2/3장'), ('초고추장', '약간')]",맛있는 들기름이 생겨 만들어본 들기름 국수에요. TV에서 이상민이 만들었다해서 유명하던데 저도 맛이 궁금해서 만들어봤습니다. 우선 깻잎이 들어가 향이 참 좋아요~ 다만 후루룩 넘어가는 부드러운 식감이 아니어서 아쉬웠는데 여기에 초고추장 약간을 더해 비벼 먹으니까 참 색다르면서도 맛있더라구요. 향이 좋은 들기름 국수 만들어봐요~,"[{'step_number': 1, 'description': '깻잎은 잘 씻어서 물기를 빼고 잘게 썰어주세요. 조미김도 가위로 길이로 잘게 썰어 준비합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/14/95d7aba62820130eaddbc95b23250ba61.jpg'}, {'step_number': 2, 'description': '국수는 넉넉한 끓는 물에 넣고 뚜껑 덮고 삶다가 끓어오르면 물 반컵을 넣고 끓입니다. 다시 끓어오르면 물 반컵을 넣어주세요. 그런 후 다시 끓어오르면 체에 받쳐 찬물에 바락바락 씻어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/14/62f44bfa1d19956d2b1503032a1093781.jpg'}, {'step_number': 3, 'description': '물기를 잘 뺀 후 그릇에 담고 들기름을 넣고 잘 버무려주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/14/4e82d9ab024aa835f4f042fc6eeba6e01.jpg'}, {'step_number': 4, 'description': '준비한 조미김과 깻잎을 넣고 잘 버무려주면 완성~!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/08/14/62b27c8dbbd32f8c2c59930cc21dec041.jpg'}]"
65214,면/만두,초스피드,밀가루,끓이기,깨쟁이요리 들깨수제비 바지락수제비,들깨수제비,https://recipe1.ezmember.co.kr/cache/recipe/2017/10/30/c1291add91b0457f65fe68d6615ce5c81.jpg,"6,621",30분 이내,아무나,2인분,"[('밀가루', '250g'), ('물', '150g'), ('호박', '1/4개'), ('감자', '1개'), ('바지락', '10개'), ('궁물용멸치', '10개'), ('다시마L', '1개')]","추워지는계절 따뜻한
궁물이 생각나는요즘!
바지락수제비+들깨수제비를
동시에 하는 요리를 소개합니다.
https://m.blog.naver.com/yejin1108/221128163393","[{'step_number': 1, 'description': '육수를준비합니다.재료준비\n멸치10개.다지마L1개\n15분 끓여줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/30/58fb49b1f8f56f44c6bd4eff8f22d2911.jpg'}, {'step_number': 2, 'description': '반죽하기 밀가루250ml\n물150ml 10분숙성', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/30/e97f0146956520e72c980c21fb2473b81.jpg'}, {'step_number': 3, 'description': '준비해둔 육수에 바지락\n10 호박1/4 감자1개를 썰어넣고 10분간\n끓여줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/30/aa847196a68287fdd7a7150cf37b8dac1.jpg'}, {'step_number': 4, 'description': '반죽.숙성해둔\n수제비를 떼어줍니다.\n10분을끓여줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/30/bf91708ae4751985f4d44c2aea2579e31.jpg'}, {'step_number': 5, 'description': '바지락수제비는\n여기서 끝~~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/30/ebef8378999b618f257d5bcbc303b2501.jpg'}, {'step_number': 6, 'description': '들깨가루4스푼을(1인분기준)더넣고 5분을더끓이면\n들깨수제비완성!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/30/4f17b86d0a7ecf26e898218cb90dd70b1.jpg'}]"
65215,면/만두,초스피드,밀가루,끓이기,"[아빠투툼레시피]차가운 동치미 냉면육수로 시원한 냉국수 한그릇, 더위 탈출",냉국수,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/13/c352d96e3c04785f8d285e100cc14cd21.jpg,"4,748",15분 이내,아무나,1인분,"[('소면', '1인분'), ('동치미육수', '1봉지')]","밥 하기 너무 힘든 더운 여름!
간편한 냉국수 한그릇 어때요?","[{'step_number': 1, 'description': '끓는 물에 소면을 삶아줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/07/13/c66c6a3923368ff69e1813e4f5866cd11.jpg'}, {'step_number': 2, 'description': '소면 넣은 물이 끓어오르면 찬물을 반컵 넣어줍니다. 다시 끓어오르면 또 반컵을 넣고 다시 끓어오르면 불을 끄고 내립니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/07/13/c8624e9a5922e460923078a8e7ff10ed1.jpg'}, {'step_number': 3, 'description': '삶은 국수를 찬물에 빨래하듯 박박 비벼가면서 전분기를 씻어줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/07/13/815643dd6a2544d33c0db25d9948cd271.jpg'}, {'step_number': 4, 'description': '냉동실에 얼려뒀던 동치미 냉면육수를 꺼내서 물에담가 해동시켜줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/07/13/2a869988ac5761ea776069bfaca0aba41.jpg'}, {'step_number': 5, 'description': '그릇에 동치미 육수와 국수를 담아 잘 섞어 먹으면 됩니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/07/13/f0c8e80c13b0bf1dd05ae5cb6518d1cd1.jpg'}]"
65216,면/만두,초스피드,밀가루,끓이기,더위엔 냉소바가 진리,냉소바,https://recipe1.ezmember.co.kr/cache/recipe/2018/08/13/71a3d82aee3254cd249de5f5e2759bcd1.jpg,"2,200",15분 이내,초급,4인분,"[('소바생면', '400g'), ('생무                                                                                갈아서', '2스푼'), ('오이(무싹)', '조금'), ('쯔유간장', '300L'), ('물', '800L'), ('얼음', '100L'), ('와사비', '1스푼')]","여름 점심메뉴로 소바, 냉면, 비빔면, 열무국수 아이들한테 고르라고 했더니 이구동성으로 소!바!
쯔유로 간단하고 시원하게 품격있게 한 그릇 만들어 드세요.호로록!","[{'step_number': 1, 'description': '소바를 집에서 만들 때는 건면보다 생면을 택하는 편입니다.면이 더 쫄깃하고 윤기가 돕니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/08/13/26d5daefaf62779981e1180fcefbdf7f1.jpg'}, {'step_number': 2, 'description': '쯔유대물의 비율은 1:3입니다.\n얼음을 넣을거라서 물을 100리터 적게 잡고 물800에 쯔유간장300리터를 썼어요.\n냉동실에 잠간 넣어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/08/13/1b1fd092b8299d4d23b286e0b9b91ce81.jpg'}, {'step_number': 3, 'description': '면은 흐르는 물에 씻어 겉에 밀가루를 제거해 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/08/13/e32ce1f453b8a862689125367ea88a561.jpg'}, {'step_number': 4, 'description': '면 삶는 물이 금방 걸죽해져서 잘 저으면서 3분~5분간 삶아줍니나.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/08/13/66a3350275e528202e43feb805b0536a1.jpg'}, {'step_number': 5, 'description': '흐르는 물에 여러번 씻어 미끌거리지 않으면 꼭 짜서 체에 받쳐줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/08/13/6b12e026a78ff017ee9c298cab4048451.jpg'}, {'step_number': 6, 'description': '돌돌말아 접시나 소바그릇에 담고 생무갈은것과 와사비 약간, 오이채를 올려줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/08/13/9850d1345d2d1289efd1d8fda736a40c1.jpg'}, {'step_number': 7, 'description': '육수를 따로 꺼나도 되고 같이 부어서 드셔도 됩니다. 찍먹,부먹 취향대로 드세요^^', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/08/13/9f31dd04b68c44d7b423043e83181c391.jpg'}, {'step_number': 8, 'description': '메밀소바는 찬성질을 갖고 있어 더운여름에 열을 식혀주고 입맛을 돌려준답니다. 한 그릇 호로록!호로록! 즐겁게 드세요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/08/13/98af1d6176c5506d35c453e6a522c7131.jpg'}]"
65217,면/만두,초스피드,밀가루,끓이기,따끈한 국물이 생각나는날~ 담백한 육수와 쫄깃한 어묵과 오동통한 면발 어묵우동입니다,어묵우동,https://recipe1.ezmember.co.kr/cache/recipe/2016/11/06/632091deaae8fcf094e01c478f8fb9a41.jpg,"3,721",10분 이내,아무나,1인분,"[('우동면사리', '1개'), ('어묵', '3개'), ('멸치다시마물', '적당량'), ('쯔유', '1스푼'), ('표고소금', '약간')]",쌀쌀한 날씨 국물이 생각나는날 게운한 우동한그릇으로 온몸이 게운해 집니다,"[{'step_number': 1, 'description': '생우동 어묵 다시물로 쓸 멸치 다시마 표고버섯 준비합니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/06/ef6d3941c67a1eb954c73aa942222a671.jpg'}, {'step_number': 2, 'description': '멸치 다시마 표고버섯을 넣고 중불에서 육수를 내어 줍니다 끓어낸 육수는 채에 바쳐 줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/06/3f5c965749f2f36eab5a5ecda00e67111.jpg'}, {'step_number': 3, 'description': '어묵은 끓는 물 끼얹어 기름기를 제거하고 우동도 끓는 물에 데쳐 두었어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/06/eb45d5247a4249d5766ac19863fd995c1.jpg'}, {'step_number': 4, 'description': '냄비에 육수를 끓이다 어묵이 두꺼워 어묵을 먼저 넣고 어묵이 부들해 질때가 끓이다 (어묵은 두깨와 끓이는 시간에 따라 어묵 불기가 달라질 수 있어요)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/06/522f27efb1af4f0e281ef077cf0c07cc1.jpg'}, {'step_number': 5, 'description': '우동을 넣어요 쯔유와 표고소금으로 간을 하고 면이 익도록 한소큼 더 끓이면 됩니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/06/66ffdf2169e5e668eb5b050fee11a7ce1.jpg'}, {'step_number': 6, 'description': '쫀득한 어묵과 탱글한 우동 뜨끈한 어묵우동 후추나 쑷갓 올려 드시면 온몸이 게운해집니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/06/0aedc2d3b58a4483b51aa7bd4d7433441.jpg'}]"
65218,면/만두,초스피드,밀가루,끓이기,[해외자취Cook.feel通]340. 돼지부추장수제비 레시피 (장수제비/밀가루/수제비),수제비,https://recipe1.ezmember.co.kr/cache/recipe/2016/11/18/dc2c53cfaf66585eaea2e9c75ba8cdc51.jpg,"1,616",15분 이내,아무나,2인분,"[('돼지부추장국', '2국자'), ('수제비반죽', '1주먹')]",국먹고 남으면 항상 냉장고에 미리 왕창 만들어놓은 수제비반죽을 뚜욱뚜욱 뜯어먹는 그맛이란,"[{'step_number': 1, 'description': '※ 돼지부추장국 레시피\nhttp://www.10000recipe.com/recipe/6861094\n※ 쫄깃거림 대박인 수제비반죽 레시피\nhttp://www.10000recipe.com/recipe/6840334', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/18/bef02867f70a7b5d777256623a682ebb1.jpg'}, {'step_number': 2, 'description': '- 먹다남은 돼지부추장국을 중불에 풀풀 끓여준다음 수제비반죽을 뚜욱뚜욱 뜯어 넣고 5분간 저어주며 끓여준다.쎈 불', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/18/b98f6addedb789ec9b50b79fe472eea71.jpg'}, {'step_number': 3, 'description': '- 그렇게 계속 끓이다보면쎈 불', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/18/d8ac4ce02a17fc1fad6c1f33c30f12fe1.jpg'}, {'step_number': 4, 'description': '맛나구 구수한 돼지부추장수제비 완성!!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/18/33b21fc0faf1234303626a56f66b65dd1.jpg'}]"
65219,면/만두,초스피드,밀가루,끓이기,냉라면 먹어보기..,냉라면,https://recipe1.ezmember.co.kr/cache/recipe/2020/07/22/fae33f6522787f867d74575da3e514911.jpg,"1,432",15분 이내,아무나,1인분,"[('라면', '1봉지'), ('콩나물', '1줌'), ('오이', '조금'), ('통깨', '조금'), ('물', '400ml'), ('간장', '4큰술'), ('식초', '2큰술'), ('설탕', '2큰술'), ('라면스프', '1봉지')]",날이 더워서 먹어보고 싶었던 냉라면 만들어 봤어요~,"[{'step_number': 1, 'description': '우선 분량의 재료를 넣고 국물부터 만들어 줍니다.두번째 만들땐 식초 1큰술을 더 넣으니 제 입엔 더맛있더라구요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/07/22/16e8b8a96403423ca5591dab968035a61.jpg'}, {'step_number': 2, 'description': '냄비에 물 끓이고..\n물이 끓으면 라면 넣고 콩나물 넣어 면을 끓여줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/07/22/c5b185b8b4be6b1d71ba7280aead0d851.jpg'}, {'step_number': 3, 'description': '다 끓으면 체망에 받쳐 전분기 빠지게 씻어주세요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/07/22/080fc98136df44d474d884f7e902f8a21.jpg'}, {'step_number': 4, 'description': '그 다음 국물에 면 넣고 오이 채썰어 올려주면 냉라면 완성..', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/07/22/520f110e8bc6fddaccd59d03d5a901521.jpg'}]"
65220,면/만두,초스피드,밀가루,끓이기,(간단) 카레우동 만들기~!,카레우동,https://recipe1.ezmember.co.kr/cache/recipe/2020/06/03/09b4d70d4c9d8fc7d003a0cf788a1cdd1.jpg,"2,060",10분 이내,아무나,1인분,"[('우동면 사리', '1팩'), ('우유                                                                                또는 두유 2팩', '200ml'), ('카레', '3숟가락'), ('파슬리가루', '솔솔')]","인터넷에 백종원님 레시피로 올라와 있는데
너무 쉽고 간단해서 만들고 공유하고자 올렸습니다!","[{'step_number': 1, 'description': '재료사진입니다.\n저는 두유로 합니다!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/06/03/8e278f0ccfe67a0202b4ac739a06942c1.jpg'}, {'step_number': 2, 'description': '두유를 중간불로 살살 끓여주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/06/03/3da98e872a807357776f9a869183916a1.jpg'}, {'step_number': 3, 'description': '카레가루 3숟가락 넣고 저어가며 끓여주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/06/03/27ab68e48bdb58787090d000049dcf731.jpg'}, {'step_number': 4, 'description': '적당히 질감이 뻑뻑해진 상태입니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/06/03/7684b4dabfd9b0670c9bb85eb0aa5f2c1.jpg'}, {'step_number': 5, 'description': '면을 넣고 다시 살살 저어주세요.\n(면이 좀 뻑뻑한 상태의 친구들은 끓는물에 한번 끓여준뒤 넣어주세요)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/06/03/a1a120f1ef7e14c1e495be6eddb803601.jpg'}, {'step_number': 6, 'description': '완성된 사진입니다. 그릇에 담고 파슬리 솔솔 뿌려드시면 됩니다!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/06/03/b489052487f70daed82e0f19100282361.jpg'}]"
