index,종류별,상황별,재료별,방법별,글 제목,레시피이름,레시피이미지,조회수,조리시간,난이도,인분,재료,소개글,조리순서
15270,밑반찬,술안주,달걀/유제품,부침,■ 계란두부전 ■ 손님접대♡ 아이반찬♡술안주,계란두부전,https://recipe1.ezmember.co.kr/cache/recipe/2020/03/24/b30f764ea54afe03050c1a7eccd59b031.jpg,"12,532",30분 이내,초급,2인분,"[('두부', '300g'), ('쪽파', '6개'), ('청양고추', '3~5개'), ('계란', '3개'), ('식용유', '적당히'), ('소금', '3/2ts'), ('케첩', '3스푼')]","다이어트하고싶어서 청양고추를 송송 썰어넣었더니 막걸리 안주가 되버렸네요. 
청양고추대신 당근양파를 넣으면 아이들반찬으로도 제격이예요.","[{'step_number': 1, 'description': '쪽파를 다져주세요. 듬뿍 넣어야맛있어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/24/000aafbe8db430475e6dd59c5bf71fb71.jpg'}, {'step_number': 2, 'description': '청양고추는 개인취향에 따라 양을조절하셔서 다져주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/24/d0c373808f7bb0f773145632ff11a67d1.jpg'}, {'step_number': 3, 'description': '장갑을 끼고 겉에 물기를 턴 두부를 으깨주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/24/57dfa2a24416c75c60d137dd1c5882041.jpg'}, {'step_number': 4, 'description': '두부300g(마트에 흔한크기)에 계란3개넣으니 딱맞더라고요. \n계란을 넣은후 소금을 1티스푼 반정도 넣은듯해요. 적당히넣어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/24/e0fff9970a9b930377084afb1c3dce651.jpg'}, {'step_number': 5, 'description': '기름을 충분히 두른후 한 입크기로 부쳐주세요. 크게 부치는거랑 맛이 달라요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/24/8ec89972d1cec4f822ad2cdc4d2213411.jpg'}, {'step_number': 6, 'description': '접시에 이쁘게 담아요. 보기좋은게 맛도좋네요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/03/24/5a338df65577a6cd3ebd8b4ae048d3121.jpg'}]"
15271,밑반찬,술안주,달걀/유제품,부침,《국민반찬》계란말이 맛있게 예쁘게 만드는법/왕 계란말이,계란말이,https://recipe1.ezmember.co.kr/cache/recipe/2018/01/26/ef831b8e836694bd82a5062cdeb41dc91.jpg,"18,597",30분 이내,중급,5인분,"[('소금', '1/2T'), ('계란', '8개'), ('양파', '1/4개'), ('파', '1/2대'), ('당근', '1/4개'), ('청양고추', '1/2개'), ('깻잎', '1장'), ('야채                                                                                자유롭게', '')]","포차느낌의 안주로도, 야식메뉴로도. 반찬으로도 더없이 좋은 왕계란말이 레시피에요:) 간단한 것 같아도 달걀말이를 예쁘게 만드는법 어렵다는 분이 은근 많은데요! 달걀의 양을 조금 많게~ 그리고 불조절만 잘 할 수 있다면 누구나 계란말이 만드는법 성공할 수 있어요:)","[{'step_number': 1, 'description': '모든재료를 믹서에 넣고 휘잉휘잉 시원하게 갈아요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/26/c9818ee47e8bb530108dec93a191acde1.jpg'}, {'step_number': 2, 'description': '이제 프라이팬에 식용유를 넣고 달구는데 식용유는 2T정도 넉넉하게 넣어요~\n여러번 반복해 말아야하니 기름이 충분히 필요하거든요.※ 불은 약불에서 달궈야 달걀이 딱딱하지 않고 예쁜 왕계란말이를 만들 수 있어요:)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/26/86cccc521fa377ec9776780e928955f21.jpg'}, {'step_number': 3, 'description': '불이 어느정도 달궈지면 너무 두껍지 않게 팬에 달걀물을 넣고 그대로 약한 불에서 익혀줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/26/d8279d75a37a992ef720f35a5b7735781.jpg'}, {'step_number': 4, 'description': '완전히 익을 때까지 두면 돌돌 말 수가 없으니 가장자리가 살짝 익으려고 할때 둘둘둘~ 말아주세요~ ^^', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/26/6f54313a3e85fe9daea5a981b8cf242a1.jpg'}, {'step_number': 5, 'description': '둘둘 말은 달걀은 끝으로 밀고, 빈공간에 다시 달걀물 넣기~ 이번에도 너무 두껍지 않게요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/26/c2b6e11ec0c0b30a91ed100c2a688d491.jpg'}, {'step_number': 6, 'description': '이 과정을 달걀물을 다 쓸때까지 반복해주세요!\n어느새 두툼해지고 있는 왕계란말이~:) 마지막까지 둘둘 말아주시고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/26/68c7f9af760566d734035dde2152d97e1.jpg'}, {'step_number': 7, 'description': '다 말았으면 이제 뒤지개로 꾹꾹 4면을 눌러줘가며 모양을 잡아줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/26/26a82744879118793dfb945fc091cdb51.jpg'}, {'step_number': 8, 'description': '모양을 잡은 다음 불을 아주 약하게 하고 뚜껑을 닫고 따뜻한 열에 잠시 두어 달걀물이 완전히 익도록 둡니다.아주 약한불에 뚜껑을 닫은 다음 잠시 두어 안에 달걀물이 완전히 익도록 해주세요:)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/26/3c59b6b5357b71ce346a49496366b9dd1.jpg'}, {'step_number': 9, 'description': '살짝 식힌 다음 도마에 올려 일정한 두께로 썰기!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/26/eb52cd8e4c71e073a20581a71457c1b61.jpg'}, {'step_number': 10, 'description': '짜잔~!!\n제가 너무나 좋아하는 계란말이 완성입니다.\n정말 보기만해도 든든하지 않나요?\n여기에 마요네즈 케찹까지 얇게 지그재그로 뿌려서,\n간단한 맥주 안주로도, \n아이들 반찬으로도,\n맛나게 드시면 됩니다!!\n언제 먹어도 맛있는 계란말이니까요 :)\n이제 다시 요리하러갑니다. 흐흐.\n늘 애정해주시는 이웃님들 감사해요 :)\n오늘 저녁도 맛있는거 챙겨드세요.\n씨유쑨♥', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/01/26/e18053e34746d08f590df255e32b593c1.jpg'}]"
15272,밑반찬,술안주,달걀/유제품,부침,진미채 크래미전,진미채크래미전,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/02/6703db561c20076b2c8ee5fc00b719111.jpg,"2,299",30분 이내,초급,3인분,"[('진미채', '100g'), ('크래미', '140g'), ('달걀', '6개'), ('부추', '5줄기'), ('청양고추', '4개'), ('간장', '1T'), ('꿀', '1/2T'), ('식초', '1T'), ('사이다 (생수)', '1T')]","장마와 부침개는 단짝!
엄마 아빠는 막걸리에 ^.~
아이들은 밥 반찬으로 ᆢ","[{'step_number': 1, 'description': '진미채는 불려서 준비하시고 청양고추와크래미와 부추는 다져주세요 (부추와 고추는 기호에 따라 가감 하세요)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/07/02/7ac705c4fdbc5c2401e148c40467d8801.jpg'}, {'step_number': 2, 'description': '다진재료 밥수저로 푹~~퍼서 3수저에 달걀 1개를 풀어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/07/02/923d2b57b22746ad460327a2715045151.jpg'}, {'step_number': 3, 'description': '달궈진 팬에 한수저씩 떠서 부쳐주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/07/02/32e08f1f2407be20356390da5ee720261.jpg'}]"
15273,밑반찬,술안주,달걀/유제품,부침,햄치즈계란말이,햄치즈계란말이,https://recipe1.ezmember.co.kr/cache/recipe/2016/04/25/b47e4a28f18ee54ad8693afd435046b91.jpg,"13,811",10분 이내,아무나,2인분,"[('계란', '4알'), ('샌드위치햄', '3장'), ('치즈', '2장'), ('소금', '조금')]","간단하게 야식겸,, 맥주안주겸해서 먹으려고 만들어봤어요^^
아이들 밥반찬으로 좋은 햄치즈계란말이에요~","[{'step_number': 1, 'description': '계란은 소금을 넣고 잘 풀어주세요~\n* 하얀알끈은 제거해주시는게 좋아요^^', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/04/25/a886ce371384a8e027217c27deaac4b71.jpg'}, {'step_number': 2, 'description': '계란말이팬에 기름약간 두르고 계란물을 부어주세요~\n*3~4번가량으로 나눠서 부어줄꺼에요계란말이팬', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/04/25/56465d273551adc9de5ee24e98d99cff1.jpg'}, {'step_number': 3, 'description': '계란을 살짝 말고.. 햄, 치즈를 올려 돌돌 말아주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/04/25/42a3e79cfdce70c22c9a1684d0e9b6c01.jpg'}, {'step_number': 4, 'description': '계란물을 붓고,, 말고를 반복해주시면 된답니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/04/25/2b5d286237a04cfd5a5264d492f76b321.jpg'}, {'step_number': 5, 'description': '완성된 계란말이는 살짝 식힌후에 잘라주면 \n더 깨끗하게 자를수있어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/04/25/e35c88799cb79f814dba9817afafd8171.jpg'}]"
15274,밑반찬,술안주,달걀/유제품,부침,이정현 계란요리 베이컨계란말이 아이들 밑반찬,베이컨계란말이,https://recipe1.ezmember.co.kr/cache/recipe/2020/04/09/e7e7587a3933abe72596fd7434e6179e1.jpg,"5,286",None,None,None,"[('베이컨', '3줄'), ('계란', '4개'), ('소금', '1작은술'), ('식초', '1작은술')]","편스토랑 이정현 계란요리를 선보였는데요 요즘 인기인 만능간장이 유행이라고하지요 만능간장으로 모든요리가능하다고한 이정현 요리솜씨는 프로급이라고 할수 있어요 편스토랑에서 이정현 계란요리는 계란장부터 이졍현 달걀덮밥 명란계란말이까지 다양한 요리를 선보였어요
편스토랑 이정현 출시메뉴는 달걀덮밥이라 시간이되면 먹어봐야겠다는 생각이 드네요 이정현 계란 요리 중에서도 간단하게 만들수 있는 아이들 밑반찬 베이컨 계란말이를 만들어볼께요","[{'step_number': 1, 'description': '계란은 실온에서 30분정도 방치해두고 달걀이 잠길 정도로 물을 넣고 식초와 소금을 넣어 끓는 물에서 8분에서 9분정도 삶아 줬어요 \n물이 끓을때 한쪽 방향으로 저어주면 계란 노른자가 가운데로 자리 잡아 이쁜계란이 만들어 집니다 \n계란은 반죽이든 완숙이든 취향에 따라 삶아주시면 될거 같아요 \n삶은 계란 바로 꺼내 찬물에 샤워 시켜주고 껍질을 제거해주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/04/09/ffcb9335c84e10ebaa41e6c0c895782e1.jpg'}, {'step_number': 2, 'description': '계란 1개는 알끈을 제거해주고 잘 풀어 준비해주세요 베이컨을 넓은 접시에 펴주고 삶은 계란을 올려 돌돌 말아주면 준비 끝입니다 \n베이컨에 짠맛이 베어 있어 따로 간을 하지 않아도 간간하니 괜찮아요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/04/09/e5cae3698766642708b5576e9fc22a491.jpg'}, {'step_number': 3, 'description': '베이컨에 돌돌 말아 놓은 계란을 계란물에 담궈 주시고 팬에 식용유를 넣고 약불에서 서서히 구워주시면 됩니다 \n둥그란 계란이니 돌려가며 골고루 익을 수 있게 해주세요 베이컨 색깔이 노릇해지면 완성입니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/04/09/f7102e35b0ed4b9b8ea9d81c1fdf1eb71.jpg'}]"
15275,밑반찬,술안주,달걀/유제품,부침,치즈듬뿍 치즈계란말이,치즈계란말이,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/25/175cdb39f8f77e2f4a94e8e6fa7f0a201.jpg,"9,719",10분 이내,아무나,2인분,"[('계란', ''), ('대파', ''), ('치즈', ''), ('허브솔트', '')]","늘어지는 치즈에 침색 자극 팍팍 되는 술안주로 좋고, 밥반찬으로도 좋은 치즈계란말이랍니다.","[{'step_number': 1, 'description': '볼에 계란과 대파, 허브솔트를 넣고 잘 섞어줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/eea482c4dbe4fe748e9ba8dd03bba1851.jpg'}, {'step_number': 2, 'description': '기름을 살짝 두른 팬에 계란물을 부어 얇게 핀 다음 치즈를 올립니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/26a197e70781585bd154c3c903d6cab91.jpg'}, {'step_number': 3, 'description': '숟가락 2개를 이용하여 찢어지지 않게 돌돌 말아주면 치즈계란말이 끝. 불은 약불로 ~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/229122427fc9944da6c0bf18dc5ded811.jpg'}, {'step_number': 4, 'description': '불을 끄고 남은 열기로 속까지 익혀주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/8796a29ce0d5adae86fe7e7cf5fc67cb1.jpg'}]"
15276,밑반찬,술안주,달걀/유제품,부침,부드러운 베이컨 계란말이,베이컨계란말이,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/13/9902a9b136afe8f2e6f15569ba5d3d5e1.jpg,"11,715",15분 이내,초급,2인분,"[('계란', '10개'), ('베이컨', '90g'), ('다진양파                                                                                생략또는다른야채로대체', ''), ('피망                                                                                생략또는다른야채로대체', ''), ('부추                                                                                or쪽파', '1/3줌'), ('소금', '1꼬집'), ('소금', '1꼬집')]",야밤에 초스피드로 만들수 있는 술안주~ 베이컨 계란말이입니다.,"[{'step_number': 1, 'description': '계란을 체에 내려주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/07/15/c7bb1e2d099ffe27fb59658ed945bcfa1.jpg'}, {'step_number': 2, 'description': '양파와 피망은 다져두고 베이컨은 잘게 채 썰어 준비해두시고 부추(or 쪽파)는 송송 썰어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/07/15/56e378a9252241eb3138888b9dc513601.jpg'}, {'step_number': 3, 'description': '계란물에 준비된 재료와 소금 한꼬집을 넣어 섞어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/07/15/a022a1c68088e8c9a241ee179bfefbd71.jpg'}, {'step_number': 4, 'description': '양면팬에 계란말이를 해주세요. 계란을 적당히 풀고 둘둘 말아주고 다시 한쪽으로 몰아주고 또 풀어주고 둘둘 말아주심 된답니다. 한꺼번에 해서 크게 하려다가 두개로 나눠서 만들었어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/07/15/f7f10521e6d3cb5a2e8cc12b24957c0d1.jpg'}, {'step_number': 5, 'description': '계란은 요래 김발로 틀을 잡아줍니다. 김발에 올려서 바짝 둘둘 말아 주면 된답니다. 그럼 잘못해서 찢어진 곳이 있어도 마무리 공사 확실히 된다지요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/07/15/e86b4c7f71b33958a27b3e8082defc371.jpg'}]"
15277,밑반찬,술안주,달걀/유제품,부침,남은 채소로 왕계란말이 만들기,None,https://recipe1.ezmember.co.kr/cache/recipe/2017/01/26/fd0b6da6ab76fe75df284890f03976cf1.jpg,"9,942",None,None,None,"[('계란', '5개'), ('양파', '1개'), ('애호박', '1/2개'), ('소금', '1t'), ('식용유', '적당량'), ('돈까스소스', '적당량')]",,[]
15278,밑반찬,술안주,달걀/유제품,부침,#치즈가 들어간 고소한 파슬리치즈계란말이만들기 #계란말이 안에 고소한 치즈가 녹아 더욱 부드러운 파슬리치즈계란말이!,파슬리치즈계란말이,https://recipe1.ezmember.co.kr/cache/recipe/2017/10/23/9004bafcdc0c54385ed90ba4ceaf9a3d1.jpg,"7,190",15분 이내,아무나,2인분,"[('달걀', '5개'), ('치즈', '2장'), ('파슬리', '1/2컵'), ('새우젓', '1t'), ('식용유', '적당량')]",다진 파슬리에 새우젓으로 간을 하고 달걀 넣어서 풀어 주고는 계란말이를 하면서 중간 중간에 치즈를 올려서 말아주는 고소한 파슬리치즈계란말이이지요. 아침에 식사대용으로도 좋을 것 같더라구요. 그리고 간단하게 맥주안주로도 훌륭할 것 같고요~~,"[{'step_number': 1, 'description': '파슬리는 잎부분만 다져서 1/2컵 분량을 준비하시고 간은 새우젓으로 해 줍니다. 새우젓 1t 넣어 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/23/be057370b8b5efeb8e5f210439774e111.jpg'}, {'step_number': 2, 'description': '거기에 달걀 5개를 넣어서 잘 풀어 줍니다. 젓가락이나 거품기를 이용해서 노른자부터 풀어 주시면 쉽고 빨리 풀어 질 수 있어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/23/2af5126b73ee94961b429a66bd5ec9801.jpg'}, {'step_number': 3, 'description': '치즈계란말이이니 당연히 치즈가 있어야겠죠. 슬라이스치즈 2장을 준비했습니다. 슬라이스치즈 말고 모짜렐라치즈도 가능하지요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/23/3a35917e7609eccefddb3aca0e4d35d31.jpg'}, {'step_number': 4, 'description': '팬에 기름을 두르는데 키친타올에 기름을 뭍혀서 팬에 골고루 발라 주시면 달라 붙지 않아서 잘 뒤집어 질 수 있게 되어요. 그냥 기름을 두르는 것보다 훨씬 더 계란말이가 잘 됩니다요~~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/23/1a85454a840a95a62b7985d4bda9f3271.jpg'}, {'step_number': 5, 'description': '달걀 5개가 들어 갔기 때문에 3~4번 정도 부칠 수 있는 양이 됩니다. 맨 처음 달걀을 팬에 골고루 부어 주시고요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/23/cc0348497c9fa134d763d0a32515f1411.jpg'}, {'step_number': 6, 'description': '치즈를 1/2로 잘라서 한쪽 끝에 올려 놓아 줍니다. 끝부분을 조금 남겨서 치즈를 올려 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/23/e2fa7a9a6d3602aab6c8c1d36c63869d1.jpg'}, {'step_number': 7, 'description': '그리고 팬을 흔들었을때에 달걀이 전체적으로 움직이면 가장 안전하게 뒤집을 수 있는 상태가 됩니다. 이제 돌돌 말아 주시면 되어요. 치즈를 올린 부분부터 말아 줍니다. 2번만 달걀을 말아 주시고요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/23/a50cfc320748ef4237d9bb08c66369ed1.jpg'}, {'step_number': 8, 'description': '다시 치즈를 1/2로 잘라서 나란히 달걀 위에 올려 놓아 줍니다. 그리고 다시한번 달걀을 말아 줍니다. 그리고는 남은 달걀을 조금 부어 주고는 다시 말아 주고 또 부어서 말아주고를 반복해서 계란말이를 완성해 나갑니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/23/8f114de3335db54c57edbb1a6b9945131.jpg'}, {'step_number': 9, 'description': '완전 뚱뚱한 계란말이가 되었어요. 이제는 앞뒤로 노릇노릇하게 익혀 주면서 모양을 만들어 주고요. 그리고 양옆도 세워서는 노릇노릇하게 익혀 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/23/056b2e62b6f510272ba9a211d8eb91fd1.jpg'}, {'step_number': 10, 'description': '파슬리치즈계란말이가 다 완성되면 이제 썰어 주세요. 동글동글하게 통통한 파슬리치즈계란말이가 되었어요. 속도 꽉차있어서 이거 한조각만 먹어도 든든하겠는데요. 오히려 아침으로 이걸 먹어도 충분할 것 같다라는 생각이 들기도 하네요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/23/de102f70b84696da053348ff36e0a98c1.jpg'}, {'step_number': 11, 'description': '속이 꽉찬 부드럽고 고소한 파슬리치즈계란말이 완성입니다. 간은 새우젓으로만 해 주었죠. 치즈랑 새우젓??? 새우젓의 맛이 강하지 않아서 전혀 문제가 없어요. 그저 간을 맞춰주는 역할을 할 뿐이지요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/23/633797466cf389e0700f5bd6122a57d31.jpg'}]"
15279,밑반찬,술안주,달걀/유제품,부침,오코노미 계란말이 예쁘게 만들기,계란말이,https://recipe1.ezmember.co.kr/cache/recipe/2017/04/04/f8e4fc701534329aaac2e332163905931.jpg,"8,114",15분 이내,아무나,4인분,"[('달걀', '4개'), ('소시지', ''), ('가츠오부시', ''), ('마요네즈', ''), ('돈가스소스', ''), ('기름', ''), ('소금', '')]",오코노미 계란말이! 오코노미야키가 먹고 싶다고 해서 만들려고 보니 재료가 없어서 계란말이로 대신 바꿔봤어요 속에는 소시지를 돌돌 말은 계란말이에 소스를 바르고 가츠오부시를 뿌려주니 오코노미키와 분위기와 맛이 비슷하답니다~ 오코노미 계란말이 예쁘게 만들기 간단하게 만들어 볼게요^^,"[{'step_number': 1, 'description': '달걀에 알끈을 제거하고 소금을 넣고 고구 섞어줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/04/05/6a3694098800fff4978cd224e109ff611.jpg'}, {'step_number': 2, 'description': '달군 팬에 기름칠을 한 후 불을 줄이고 달걀물을 조금 붓고 소시지를 넣고 조심해서 잘 말아주고 또 달걀물을 붓고 말기를 반복해서 타지않게 말아주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/04/05/a7883b007af83a34ab45d71e80729c811.jpg'}, {'step_number': 3, 'description': '달걀말이를 일정한 간격으로 도톰하게 썰어줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/04/05/1957968376bb118bbe167e5fd16f43ee1.jpg'}]"
