index,종류별,상황별,재료별,방법별,글 제목,레시피이름,레시피이미지,조회수,조리시간,난이도,인분,재료,소개글,조리순서
34165,메인반찬,손님접대,돼지고기,찜,"돼지갈비찜 만들기, 집들이음식으로좋은 갈비찜 만들기~",돼지갈비찜,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/16/ac476674f462b77abef5829600a7096e1.jpg,"87,785",None,None,None,"[('돼지갈비', '1kg'), ('당근', '0.4토막'), ('양파', '1개'), ('건고추', '2개'), ('대파(소)', '2대'), ('물', '2종이컵'), ('돼지갈비찜양념', '1팩')]",압력솥으로 간단하고 빠르게 만들어 본 돼지갈비찜. 압력솥으로 간편하게 했어도 맛은 좋습니다 ^^,"[{'step_number': 1, 'description': '돼지갈비 1kg이에요~~ 돼지갈비찜 양념은 만들어도 되지만 요즘엔 요런 양념재료도 마트에가면 따로 팔더라고요..ㅎ 그래서 간단하게 빠르고 요리초보도 맛있게 만들수있는 돼지갈비찜 양념으로 만들어 보았어요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/16/56e3d5d4e9497d8af840cf09d2f9a3f31.jpg'}, {'step_number': 2, 'description': '재료도 간단하게준비~ 냉장고속 재료에따라 달라지겠죠? 무나 감자도 넣어주면 좋겠지만 없어서 요렇게만 준비합니다. 모두 적당하게 썰어서 준비했구요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/16/0cf926eb502b82e7a1f49152ca1ede951.jpg'}, {'step_number': 3, 'description': '돼지갈비도 잡내를 없애기위해 물에담궈 20~30분동안 핏물을 빼주고 깨끗이 씻어 냄비에 담아주어요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/16/7988f87c7f71c8a6e02ebbbd3b12678b1.jpg'}, {'step_number': 4, 'description': '다시한면 뼛속에 남아있는 핏물과 잡내도 잡을겸 물에 바글바글 끓여주고 지저분한게 많이 나오면 흐르는물에 깨끗이 씻어서 준비하고~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/16/fa9a503d4c911467565d0b6008d4423f1.jpg'}, {'step_number': 5, 'description': '고기가 두꺼운건 칼집을 내주고 압력솥에 잘 담아주어요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/16/28553cd4ac1d942a6dd19796ffc34f6c1.jpg'}, {'step_number': 6, 'description': '전 간단하고 빠르게 한방에 만들려고 압력솥에 모두 넣었어요..ㅎㅎ 대파만 한줌정도 남겨놓고요..ㅎ 요렇게 모두 넣어서 끓일경우 채소가 조금 뭉개질수 있다는점 감안~ 채소가 뭉개지는게 싫다면 고기먼저 푸욱 익혀주고 김이 빠지면 뚜껑열어서 채소넣고 끓여서 익혀주면 되겠죠?', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/16/fc61beb76d13bfa03111e3c66ea94daa1.jpg'}, {'step_number': 7, 'description': '모두 담겼으면 돼지갈비찜 양념도 넣어주고요~ 요 양념도 돼지갈비 1kg분량이라 그대로 넣어주면 되더라고요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/16/5ed417a559183b715bd56128ed4eddc01.jpg'}, {'step_number': 8, 'description': '돼지갈비 양념 레시피 대로라면 압력솥에 물(종이컵) 4잔정도를 넣어야 하는데 압력솥이다보니 좀 덜 넣어야겠다 싶어서 커피잔으로 레시피의 반만 2잔만 넣어주었어요..ㅋ', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/16/aeecc74b6c794283bdca404cf3714ab01.jpg'}, {'step_number': 9, 'description': '요대로 뚜껑을 덮어주고~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/16/f82100a16119855b01e1f48ff1e5ff7e1.jpg'}, {'step_number': 10, 'description': '가스렌지에 올려 센불로 가열을 해주면 조금있다가 추가 칙칙 거린답니다..ㅎㅎ 추가 칙칙거리고 2~3분정도 두었다가 바로 불을 낮춰주고 15~20분정도 더 가열해주고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/16/72274d7d1b6199dfdaf64a1efc0becc21.jpg'}, {'step_number': 11, 'description': '김이빠지면 뚜껑을 열어 대파와 깨소금만 더 넣어서 저어주고 마무리~~ 아무래도 압력솥이다보니 국물이 그대로 남았어요ㅎ 국물이 많은게 싫다면 이상태로 뚜껑열어서 더 가열해서 끓여서 수분을 날려줘도 좋고 고기가 너무 많이 익었다 싶으면 요대로 마무리해도 괜찮아요..ㅎ 중요한건 맛이니까요...^^', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/16/36d434e62b77c01618f07351e811c29a1.jpg'}, {'step_number': 12, 'description': '먹을땐 국물과함께 고기를 덜어 상에 내놓음 되구요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/16/5f62330cdafc6df1336dcd40b03864ff1.jpg'}]"
34166,메인반찬,손님접대,돼지고기,찜,닭볶음탕 대신 주말에는 등갈비찜!,None,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/05/32f63259bfc272915e890afbbb246cdf.jpg,"69,914",None,None,None,[],,[]
34167,메인반찬,손님접대,돼지고기,찜,가지 돼지고기찜 날씬해지는 명절손님상 가지요리,가지돼지고기찜,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/21/f7fa2325b9c461c223a5d5e15b90a7c51.jpg,"33,010",None,None,None,"[('가지', '2개'), ('돼지고기 앞다리살', '100g'), ('굵은소금', '1작은술'), ('소금', '약간'), ('후추', '약간'), ('다진마늘', '1/2수저'), ('대파', '1/2개'), ('깨소금', '약간'), ('홍고추', '1개'), ('맛술', '약간')]",명절 손님상으로 담백하고 날씬해지는 가지 돼지고기찜 만들어 봤어요.,"[{'step_number': 1, 'description': '가지를 1/3으로 잘라 주세요. 반으로 나눠 주시고요. 십자가모양으로 칼집을 내주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/21/2f0d33016cbea532a3e5fb534304c5d91.jpg'}, {'step_number': 2, 'description': '굵은소금을 뿌려 가지가 절인다. 가지가 요리후 축 쳐지지 않도록 굵은소금을 뿌리는 거예요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/21/20b9fa792a6a24e10b08f02fba2f7dcb1.jpg'}, {'step_number': 3, 'description': '돼지고기는 동그랑땡용으로 구입을 하시면 되고요. 소금,후추,맛술,대파를 넣어 섞어 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/21/79f3c62a4c0af6062f98f68aaa1896541.jpg'}, {'step_number': 4, 'description': '깨소금을 뿌려 양념을 해놓으세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/21/6bf3c11917c23c532b334458efa7a80f1.jpg'}, {'step_number': 5, 'description': '명절요리하실때 동그랑땡 재료에 그대로 사용하셔도 됩니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/21/62f7e94fc7b1ab7baddf0e2dce6d7a441.jpg'}, {'step_number': 6, 'description': '가지에 돼지고기 양념한걸 채워 주세요. 그리고 그위로 대파와 붉은고추를 올리세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/21/c06862159c0a42487779ecbbe8b2c2181.jpg'}, {'step_number': 7, 'description': '찜기는 집에서 사용하는 이유식기마스터기 쿡마스터을 이용할 거예요. 이유식 만드는건데. 찜요리할때 사용하면 좋더라구요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/21/af2e4ab7e916e1baa26d4e85afc80cd41.jpg'}, {'step_number': 8, 'description': '쿡마스터기 스팀용 물을 보충을 해주었어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/21/2763d3a5bcb59a566faafa93f30be4031.jpg'}, {'step_number': 9, 'description': '찜기통에 만들어놓은 가지 돼지고기찜을 이쁘게 담아 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/21/2c22b36f90f157ea1e60f35f692244921.jpg'}, {'step_number': 10, 'description': '스팀가열 20분 조리 했어요~~~ 돼지고기만 익으면 되니깐요.\n2단으로 사용하면 했고요. 제가 따로 신경 쓸 필요가 없어요. 타이머로 설정만 해두면 알아서 가지 돼지고기찜 요리가 완성되니깐요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/21/235564b02fa07b16dfd35800dbaf0f3e1.jpg'}, {'step_number': 11, 'description': '먹을수록 부담없는 가지 돼지고기찜이 완성이 되었어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/21/ed4ed601a6c5fadb8ed418bf0758c2ad1.jpg'}]"
34168,메인반찬,손님접대,돼지고기,찜,남편생일-돼지갈비찜,None,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/05/93891306ab9f324a5a26594b6c07cae9.jpg,"17,651",None,None,None,[],,[]
34169,메인반찬,손님접대,돼지고기,찜,★깊은 맛이 숨어있는~ 돼지갈비김치찜~~★,돼지갈비김치찜,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/09/156f66bb4cb8b920cde59abf8843ea79.jpg,"16,696",90분 이내,아무나,5인분,"[('돼지갈비', '600g'), ('김치', '1/2포기'), ('양파', '1/2개'), ('대파', '1/2대'), ('육수', '3.5컵'), ('당근 채썬것', '1줌'), ('풋고추                                                                                or청양고추', '1~2개'), ('참기름', '약간'), ('카놀라유', '약간'), ('설탕', '1/2TS'), ('참기름', '1TS'), ('간장', '2TS'), ('다진 마늘', '2TS'), ('맛술', '2TS'), ('후추', '조금'), ('물', '5컵'), ('멸치', '10~13마리'), ('다시마                                                                                5*5', '1장'), ('양파', '1/2개'), ('대파 흰부분', '1대')]",정말 생김치와 김치찌개와는 다른 그런 깊은 맛이 있네요 압력솥을 이용하면 30분 정도로 시간을 줄일수 있으면서 더 맛을 낼수 있답니다 저는 압력솥이 없어서..... 가끔 우리의 발효과학의 깊은 맛을 이렇게도 해서 먹어보자구요~~~,"[{'step_number': 1, 'description': '냄비에 물5컵을 붓고 육수의 재료를 넣고 3~4컵이 되도록 푹 끓여서 면보에 걸러 육수를 걸러 놓습니다 돼지갈비는 30분 정도 찬물에 담가 핏물을 빼주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/29/2bdbafe1c2535340ad428743505f0b5c1.jpg'}, {'step_number': 2, 'description': '양파는 너비 1.5센티 정도로 길게 썰고 당근은 채썰어놓고 고추와 대파는 어슷썰기 해놓습니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/29/0982aee78ae50365546d7d6c9565994d1.jpg'}, {'step_number': 3, 'description': '핏물을 뺀 돼지갈비는 밑간재료를 넣고 밑간해 줍니다 김치는 대충 속을 털어낸 다음 김치밑간 재료를 넣고 밑간을 해주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/29/58adc565869015afd438b4fc268740fa1.jpg'}, {'step_number': 4, 'description': '달구어진 팬에 참기름과 카놀라유를 섞어서 두른 다음 밑간해둔 돼지고기를 반정도 익을때까지 볶아주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/29/e05c2e4b77ecab142ceed2cc2b66b3471.jpg'}, {'step_number': 5, 'description': '돼지갈비가 반쯤 볶아졌으면 김치와 육수를 붓고 끓여줍니다 이렌지 강불로 끓여주었답니다 화력이 좋아서 김치찜을 하기에도 부족함이 없답니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/29/6dd979fb872edade193f7f8813dd0d2e1.jpg'}, {'step_number': 6, 'description': '끓어오르면 약한불로 줄여서 양파,당근,대파,고추를 넣고 김치가 푹 익을 정도로 1시간 정도 끓여주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/29/33cf3b480da70392a394f76e4051874b1.jpg'}]"
34170,메인반찬,손님접대,돼지고기,찜,돼지갈비찜,None,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/05/481ed810ba581c7577321866c8293137.jpg,"9,755",None,None,None,[],,[]
34171,메인반찬,손님접대,돼지고기,찜,돼지고기 김치찜 맛있게 만드는 방법,돼지고기김치찜,https://recipe1.ezmember.co.kr/cache/recipe/2015/11/26/7865a1ac74388a9a7b7e81bbdd52c4d41.jpg,"17,816",60분 이내,중급,3인분,"[('돼지고기 앞다리살', '1/2근'), ('배추김치', '1/2포기'), ('양파', ''), ('대파', ''), ('쌀뜨물', ''), ('다진마늘', '1수저'), ('고춧가루', '2수저'), ('국간장', '2수저'), ('설탕', '1수저')]","고기랑 김치랑 싸먹어도 맛있고, 국물에 밥 비벼먹어도 꿀맛인 돼지고기 김치찜입니다.","[{'step_number': 1, 'description': '김치와 앞다리살은 냄비에 가지런히 올려 놓은 뒤', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/12/30/4a66a93122fab01dd2d3a2138c3818861.jpg'}, {'step_number': 2, 'description': '고춧가루 2수저', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/12/30/a46c7221bc5d582a654ca35c856b73671.jpg'}, {'step_number': 3, 'description': '다진마늘 1수저', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/12/30/14d649b71d109b5d8d13e675b519c9fd1.jpg'}, {'step_number': 4, 'description': '설탕 1수저', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/12/30/d7260f4d94ca65fbf39d1876f75cb0041.jpg'}, {'step_number': 5, 'description': '국간장 2수저를 넣은뒤', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/12/30/f8fdf4a281114293e632238d26a57cba1.jpg'}, {'step_number': 6, 'description': '재료가 반쯤 잠기도록 쌀뜨물을 넣고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/12/30/700a78bf9c71821c60988d020cbf6fe21.jpg'}, {'step_number': 7, 'description': '뚜껑을 닫고 강불에서 20분정도 끓이고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/12/30/081a9af63661428c761c0d38756fa4f51.jpg'}, {'step_number': 8, 'description': '자작자작 졸여지면', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/12/30/736dca8da9805d3c4e9ace0995d22b881.jpg'}, {'step_number': 9, 'description': '양파와 대파를 넣고 중간불에서 20분간 졸여주면 끝.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/12/30/0a84c12a84c9ff80d090a1f4b15963ce1.jpg'}, {'step_number': 10, 'description': '짜잔. 맛있는 돼지고기 김치찜 완성.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/12/30/53cda7b23aec845a2a2ec512e4cf9aec1.jpg'}]"
34172,메인반찬,손님접대,돼지고기,찜,돼지 갈비찜,돼지갈비찜,https://recipe1.ezmember.co.kr/cache/recipe/2016/01/03/0672c07c5f251c860baf2cbe46b9e9931.jpg,"8,059",60분 이내,초급,2인분,"[('돼지 갈비', '1kg'), ('양파', ''), ('파', ''), ('청주', ''), ('무', ''), ('당근', ''), ('표고버섯', '2개'), ('깨소금', ''), ('진간장', '2/3컵'), ('맛술', '2큰술'), ('꿀', '2큰술'), ('설탕', '2큰술'), ('참기름', '1큰술'), ('다진마늘', '1큰술')]","돼지갈비를 청주에 퐁당! 넣고 삶아 누린내는 없애고, 보들보들 부드러운 식감을 만들었어요. 질기지 않고 부드러워 먹기에도 좋고, 담백하면서 든든한 돼지갈비찜이랍니다. 손님접대용 메뉴로 최고예요!","[{'step_number': 1, 'description': '돼지갈비는 1시간정도 차가운물에 담가서 핏물을 제거 해 주세요 ㅎ중간중간 물 갈아주는거 잊지 마시구요!!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/01/05/b45c102a55bcae2b0632b82bab23ae011.jpg'}, {'step_number': 2, 'description': '돼지갈비의 비린내를 잡기위해 삶아 줄건데요저는 월계수잎, 통마늘, 대파, 통후추를 넣었지만 청주만 넣어 삶아도 된답니다. 물이 팔팔 끓어 오르면 심심하니까 5초세고 불을 끄고,', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/01/05/46cece46ed36b5a5998eae02bbc19b2f1.jpg'}, {'step_number': 3, 'description': '고기를 전부 건져 주시고, 삶았던 물은 다 버려 주셔요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/01/05/ce658bf242c7f09f88ef37a85db1afba1.jpg'}, {'step_number': 4, 'description': '건진갈비는 찬물에 몇번 헹궈 주시구요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/01/05/b5880ef32a0f8cb259f73c6b6d62f0581.jpg'}, {'step_number': 5, 'description': '갈비에 칼집을 내어 양념이 골고루 쏙쏙 밸 수 있도록 해주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/01/05/0e823b37551171922a6c641c054fea031.jpg'}, {'step_number': 6, 'description': '진간장 2/3컵, 맛술 2큰술', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/01/05/90e89715c4a9937894cdf7f38300dcee1.jpg'}, {'step_number': 7, 'description': '꿀 2큰술, 설탕 2큰술', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/01/05/29b7082a4c2505a07c0022554ebfc2c61.jpg'}, {'step_number': 8, 'description': '참기름 1큰술, 다진마늘 1큰술', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/01/05/3280f7ee4f0147515c95a4873466564d1.jpg'}, {'step_number': 9, 'description': '양파 중간크기 2/3을 갈아서 섞어 줍니다. 나는 좀더 깔끔한맛을 원한다 하시면 설탕을빼고 배 1/2개를 갈아 넣어 주심 되요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/01/05/1d265fa26c443d638fb6259fa51855c71.jpg'}, {'step_number': 10, 'description': '완성된 양녕장에 칼집낸 갈비를 넣어 주고 조물 조물 한 후, 1시간 이상 재워 주세요. 저는 다음날 아침 바로 해먹을 거여서 자기전 전날 미리 재워놔서 아침에 바로 먹었답니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/01/05/904d2046dc349af01d7e04468291a8321.jpg'}, {'step_number': 11, 'description': '이제 냄비에 양념에 재워 놓은 고기를 넣고 물을 고기가 안잠길정도로 부어 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/01/05/614214c9badca66d3913a4e06c5208a21.jpg'}, {'step_number': 12, 'description': '무와 당근은 깍둑썰기로 썰어,', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/01/05/62cc0db5818c54e9626f1d7fc680a1c91.jpg'}, {'step_number': 13, 'description': '냄비에 같이 넣고, 냄비 뚜껑 닫고 졸여 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/01/05/8d6c11c39f5acf358ddfd57cc037621c1.jpg'}, {'step_number': 14, 'description': '뚜껑을 열어, 무가 잘 익었을때 표고버섯 2개도 썰어 넣고 계속 끓여 주시구요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/01/05/fa5f10f1e3f654249a3056be184105201.jpg'}, {'step_number': 15, 'description': '국물이 어느정도 쪼그라들면 끝!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/01/05/ea79c1b7ec15df52998cce002bc423c51.jpg'}]"
34173,메인반찬,손님접대,돼지고기,찜,돼지 갈비찜 만들기,돼지갈비찜,https://recipe1.ezmember.co.kr/cache/recipe/2021/08/10/8a3852d11012ff2682dac062eb7695e51.jpg,"4,061",2시간 이상,중급,5인분,"[('돼지갈비', '1.8kg'), ('대파', '2개'), ('양파', '2개'), ('당근', '1개'), ('무', '400g'), ('표고버섯', '4개'), ('월계수잎', '4장'), ('통후추', '20알'), ('생강', '1/2쪽'), ('간 마늘', '3스푼'), ('매실액', '50ml'), ('진간장', '150ml'), ('설탕', '1스푼'), ('올리고당', '1스푼'), ('미림', '50ml'), ('굴 소스', '2스푼'), ('배즙', '3팩'), ('참기름', '50ml')]",아이들을 위한 달콤한 갈비찜 만들기.,"[{'step_number': 1, 'description': '재료 기본 소질.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/10/0dfc41c18463663a034e8a8c1f0b8d441.jpg'}, {'step_number': 2, 'description': '찬물에 담가 충분히 핏물을 제거한다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/10/3353f62d3992f097ba7962a169ea357b1.jpg'}, {'step_number': 3, 'description': '모서리 부분을 깎아 동글한 모양이 되도록\n만들어준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/10/3f855cebb30cd9a68478496d844d24601.jpg'}, {'step_number': 4, 'description': '모서리 부분을 깎아 동글한 모양이 되도록\n만들어준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/10/b76205743304b4d0a50ca41c77a1d8d61.jpg'}, {'step_number': 5, 'description': '남은 자투리는 소스에 넣기 위해\n버리지 말고 모아두자.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/10/4cd30f63e7968d4c74d6ff793ed99d391.jpg'}, {'step_number': 6, 'description': '양파껍질과 파 뿌리 그리고 통후추 생강 반쪽, 월계수잎 4개를 넣고 물을 끓여준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/10/9b5e7442127445cce5a71a9c2c8817481.jpg'}, {'step_number': 7, 'description': '끓어오르면 손질한\n돼지갈비와 미림을 넣어\n강물로 5분, 중불로 5분 끓여준다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/10/6af0ee437e1255ca20e5740804e7d67b1.jpg'}, {'step_number': 8, 'description': '고기 끓인 물은 800mL 정도\n따로 받아 둔다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/10/aad78a0aee58013bae7c55a33b032f2e1.jpg'}, {'step_number': 9, 'description': '고기를 찬물로 헹궈 이물질을 제거한다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/10/597dbb5e49a4c0bf9074cd3aed4557971.jpg'}, {'step_number': 10, 'description': '갈비를 재워 놓을 소스를 만든다.\n양파와 자투리 채소와 함께 믹서기에 갈아준후', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/10/7d0a82e9baaf98da9ca8bf6cf0120b981.jpg'}, {'step_number': 11, 'description': '간장, 참기름, 설탕, 요리 당, 매실액, 배즙, 굴 소스를 넣어 소스를 만든다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/10/25657c3ee5f1a9260deb3f44103b0c651.jpg'}, {'step_number': 12, 'description': '간장, 참기름, 설탕, 요리 당, 매실액, 배즙, 굴 소스를 넣어 소스를 만든다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/10/5d4b8f7fd4bc1d7e7d6be9ca02213d141.jpg'}, {'step_number': 13, 'description': '갈비를 넣어 3시간 ~ 4시간\n냉장고에 재워둔다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/10/c8cd189ec693206160643dce4433c2721.jpg'}, {'step_number': 14, 'description': '식혀둔 갈비 육수에\n기름을 걷어낸 후\n600ml 정도 섞은 후\n당근, 무, 표고를 넣고 끓인다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/10/9202c49f7484d525b2bebe90515427ba1.jpg'}, {'step_number': 15, 'description': '파를 넣고 약 1분가량 끓여주면\n일반 갈비찜이 완성된다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/10/7617e337d250bd0c1358274ab11df2c21.jpg'}]"
34174,메인반찬,손님접대,돼지고기,찜,돼지등갈비찜 만드는법 홈파티 손님초대 집들이 조림구이요리,돼지등갈비찜,https://recipe1.ezmember.co.kr/cache/recipe/2021/08/13/3ad104c074ffb311bf04b496046431ee1.jpg,"2,902",30분 이내,아무나,4인분,"[('등갈비', '600g'), ('통마늘', '5알'), ('당근', '1/2개'), ('양파', '1/2개'), ('고구마                                                                                또는 밤', '약간'), ('대추', '5알'), ('매실액기스', '1/3컵'), ('간장', '1/3컵'), ('설탕', '1t'), ('후추', '약간'), ('통깨', '약간'), ('곁들일 채소', '약간')]",맛있는 돼지등갈비 찜 만들어 볼께요.,"[{'step_number': 1, 'description': '씹고 뜯고 맛보고가 생각나는 등갈비찜\n어떻게 해서 먹어도 맛있는 등갈비찜\n간장 양념도 맛있고\n매콤한 등갈비 찜도 맛나지요.\n아이들이 있는 집에서는 요렇게 간장 양념으로 하면 아이들도 잘 먹는 영양만점 메인요리가 되지요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/13/27f821ad9568fee4b721ebb347ad9b6d1.jpg'}, {'step_number': 2, 'description': '우선 등갈비는 물에 30분 정도 담가서 핏물을 요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/13/16e6f261d6e191f9b78767e1cb1e4eca1.jpg'}, {'step_number': 3, 'description': '그사이 물에 간장과 설탕 \n매실액기스.후추를 넣고 간을 맞추어서 \n등갈비찜 양념을 만들어 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/13/63759e092e9cbbace05226eae62c17fb1.jpg'}, {'step_number': 4, 'description': '그리고 물에 담궈 핏물을 뺀 등갈비를\n한번 끓여주세요.\n요렇게 한번더 끓여주면 잡내가 확실히 제거가 된답니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/13/38c989eab7b31e70c7cc6a56bd6b12811.jpg'}, {'step_number': 5, 'description': '한번 더 끓여낸 등갈비는 \n흐느는 물에 세척해서 건져 놓아 주시구요.\n그다음 아까 미리 준비해 둔 양념을 넣고 \n강불로 끓여 주세요.\n그리고 어느 정도 고기가 익었다 싶으시면 중불로 줄이세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/13/2fe7cded8d54c5cf42190a3396a1cb2e1.jpg'}, {'step_number': 6, 'description': '그런다음 썰어둔 고구마.당근.양파\n통마늘을 넣어 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/13/1028e609cee630889a8aaa0d0c37679e1.jpg'}, {'step_number': 7, 'description': '그리고 야채가 다 익을 때쯤 약불로 줄여 주시면\n양념도 잘 배고 \n양념도 어느정도 거의 졸여 졌답니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/13/4a6d64672dfaaefee42e823201076d5e1.jpg'}, {'step_number': 8, 'description': '그리고 맛있게 그릇에 담아 내면 \n맛있는 등갈비찜 완성이네요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/08/13/1ae09bdaeaf0d0229ce8e5e10c13080d1.jpg'}]"
