index,종류별,상황별,재료별,방법별,글 제목,레시피이름,레시피이미지,조회수,조리시간,난이도,인분,재료,소개글,조리순서
1796,밑반찬,일상,채소류,볶음,맛있는 우리아이반찬 파프리카볶음,파프리카볶음,https://recipe1.ezmember.co.kr/cache/recipe/2016/08/21/a398d074abc39dee27f1b49b59293f111.jpg,"8,041",15분 이내,아무나,1인분,"[('빨강파프리카', '1/4개'), ('노랑파프리카', '1/4개'), ('갈아낸돼지고기', '120g'), ('양파', '1/2개'), ('감자전분', '2작은술'), ('냉수', '1컵'), ('식용유', '1큰술'), ('굴소스', '1큰술')]","보기에도좋고 맛도좋은 영양만점 파프리카볶음.
파프리카를 잘 먹지않던 우리아이.
맛있고, 건강하게 파프리카를 먹게해주고픈 엄마마음 가득담아 만든 요리입니다","[{'step_number': 1, 'description': '재료부터 살펴볼게요.\n파프리카 색깔별로 1/4개씩, 양파 1/2개, 갈아낸돼지고기 120그램, 감자전분2티스푼, 소량의 찬물을 준비해주시면 재료준비끝', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/21/b3087fd2fb628566243c1baf38fb7a3c1.jpg'}, {'step_number': 2, 'description': '그다음은 재료손질입니다. 파프리카는 아이가 먹기좋은 크기로 다지거나 가늘게 채썰어준비하시구요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/21/01bc53fb6b53b22ee8ec6b04bb2dfda51.jpg'}, {'step_number': 3, 'description': '양파도 마찬가지로 먹기좋게 슬라이스 해주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/21/f7590685683e4d2a2f2ae64e3615ed7f1.jpg'}, {'step_number': 4, 'description': '돼지고기는 생으로된거면 바로쓰시면되고 냉동고기는 잘 해동시켜 준비하시면 됩니다ㅎ', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/21/4f8ea3b81d074b859d1a37ed1adb3b161.jpg'}, {'step_number': 5, 'description': '그다음 감자전분 2티스푼은 작은 용기에 물을부어 풀어주세요 감자전분 1:3 물 비율.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/21/15db50e08b520c68ace8cfe72abe69911.jpg'}, {'step_number': 6, 'description': '재료준비가 끝났다면 본격적인 조리에 들어가볼게요. 적당한크기의 후라이팬이나 볶음팬을 달궈준뒤 소량의 기름을 둘러주세요 저는 식용유1큰술 둘러주었어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/21/6c0bbc5982583012c4f81236f10a02411.jpg'}, {'step_number': 7, 'description': '기름을 두른팬에 제일먼저 양파를볶아 팬에 양파향을 내어주신뒤', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/21/48e170df248766df0b3a64e067e6c1ea1.jpg'}, {'step_number': 8, 'description': '갈아낸돼지고기를 넣고 겉면이 익을때까지 잘볶아주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/21/5ce0a53e26e4709f6443a1c3ad5be5f51.jpg'}, {'step_number': 9, 'description': '돼지고기의 겉면이 잘 익었다면 손질해둔 파프리카를 넣고 센불에 재빠르게 볶다가', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/21/4b30dc7aee99c9ac24957c89d2f6dd921.jpg'}, {'step_number': 10, 'description': '이 단계에서 소스만뿌려 마무리해주셔도 좋지만 저는 아이가먹을거라 부드럽게 먹게하고싶어 무른식감을위해 소량의 물을넣어 한번더 물볶음을해주었어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/21/4f652e80a610cbaa9cbbe209c19a32ff1.jpg'}, {'step_number': 11, 'description': '어느정도 아이가 먹기좋은 식감으로 잘볶아졌다면 굴소스 1큰술을넣고 조금더 볶다가', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/21/78b1cc93ee0079f5651d6d438f2915c51.jpg'}, {'step_number': 12, 'description': '전분물을 잘풀어 뿌려낸뒤 점도를 맞춰주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/21/9193757de0e1a5f8e9ad1e41eda08faf1.jpg'}, {'step_number': 13, 'description': '짜자잔 완성!!!!\n아이를위해 만들어본 반찬인데 제가먹고싶은 비쥬얼이네유♡.♡\n완성된 파프리카볶음은 아기전용 반찬보관용기에 넣어주시면 끝.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/08/21/945e4e56fe3679308446dc47563b98ad1.jpg'}]"
1797,밑반찬,일상,채소류,볶음,애호박 새우젓 볶음,애호박새우젓볶음,https://recipe1.ezmember.co.kr/cache/recipe/2021/07/04/feebd375455491680061e843a723a6621.jpg,"4,358",30분 이내,초급,2인분,"[('애호박', '300g'), ('대파', '22g'), ('청양고추', '1/2개'), ('홍고추', '1/2개'), ('물', '4큰술'), ('새우젓', '1큰술'), ('들기름', '2큰술'), ('다진마늘', '1/2큰술'), ('고추가루', '1작은술'), ('맛술', '1큰술'), ('매실청', '1큰술'), ('참기름', '1큰술'), ('깨', '1작은술')]","남편이 좋아하는 애호박 새우젓 볶음입니다
애호박 볶음은 쉬운 것 같으면서도 어렵다는 생각이 듭니다
볶아 놓고 보면 국물이 질퍽 해지거나 덜 익거나 너무 물러지거나 합니다
오늘은 국물이 질퍽 하지도 않고,무르지도 않게 볶아 봤습니다","[{'step_number': 1, 'description': '*애호박은 반달 모양으로 썰어\n*팬에 담고 새우젓 1큰술과 들기름 2큰술을 넣고 섞어 줍니다(10분 재움)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/04/b4a54a2bf9c0f170203ce7bb1d9a1c361.jpg'}, {'step_number': 2, 'description': '대파와 청양고추,홍고추는 송송 썰어 줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/04/42275c2289967fd1c3fd3d4f1cf18a5d1.jpg'}, {'step_number': 3, 'description': '새우젓에 재운 호박에 다진마늘과 대파, 청양고추,홍고추를 넣고 볶아 줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/04/e292985e6198558138aeb5185199bca21.jpg'}, {'step_number': 4, 'description': '고추가루를 넣고 볶다가', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/04/e78fb6a5a0c25c23f44e2046c03f8f5e1.jpg'}, {'step_number': 5, 'description': '*물 2큰술 정도를 넣고 볶아 줍니다 (중불)\n*중간에 타지 않도록 물 추가 하면서 볶아 줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/04/c05369e680c1236331b969ecc30b3a051.jpg'}, {'step_number': 6, 'description': '맛술과 매실청을 넣고 볶아 줍니다\n(약불)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/04/7c18633db1b41c9004afddd0afbfb0151.jpg'}, {'step_number': 7, 'description': '호박이 익으면 참기름과 깨를 넣고 볶아 줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/04/f9d0005949efb1101e824ff9e3073a451.jpg'}, {'step_number': 8, 'description': '애호박 새우젓 볶음 완성입니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/07/04/56fe69cbe172d3849d4a00834b5432641.jpg'}]"
1798,밑반찬,일상,채소류,볶음,건강에도 좋고 색다르게 맛있는 '생당근양파볶음',생당근양파볶음,https://recipe1.ezmember.co.kr/cache/recipe/2021/02/05/7075ca52bd546ea139069b18787e73bf1.jpg,"4,256",30분 이내,아무나,3인분,"[('당근', '2/3개'), ('양파', '1개'), ('후추', '톡톡'), ('물엿', '1/2t'), ('대파', ''), ('맛소금', '1/3t'), ('매실액', '1/3t'), ('깨', '듬뿍')]","당근을 볶지 않고 양파의 열로만 익혀준다고?! 처음 어떤 맛일지 궁금했지만
먹어본 순간! 당근의 아삭함과 달달한 양파의 조합이 너무맛있더라구요ㅎㅎ
(당근은 생으로 먹는게 가장 영양분이 많다고 해요)","[{'step_number': 1, 'description': '당근 2/3개를 얇게 채 썰어 주고 양파 1개도 채 썰어 줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/02/05/acecad27f0cf88f98973d88ee84c40ba1.jpg'}, {'step_number': 2, 'description': '적당히 두른 기름에 다진마늘을 넣고 볶주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/02/05/a90e99b5f38cf5c64854f7dec354dfbc1.jpg'}, {'step_number': 3, 'description': '마늘향이 올라오면 양파를 넣고 잘 볶아주세요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/02/05/4236623dc12eaf5b4d1caef7911a2a691.jpg'}, {'step_number': 4, 'description': '양파가 익으면 파를 넣고 후추, 올리고당을 넣고 잘 섞어줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/02/05/8cffc1716948fd153ed927f56168ffe21.jpg'}, {'step_number': 5, 'description': '양파를 당근 위에 올리고 맛소금, 후추와 매실을 넣고 잘 섞어 줍니다.양파에 남은 잔 열로 익혀주는 거랍니다!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/02/05/9b880e38a030c258d56e8264c9c9d9621.jpg'}, {'step_number': 6, 'description': '파를 양파와 함께 볶아 줬어야 했는데 깜박한거 있죠?ㅎㅎ\n파를 볶아주지 않으면 매운맛이 팍! 느껴진답니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/02/05/c023353cce0f166ff779f1f6ea6385921.jpg'}, {'step_number': 7, 'description': '취향껏 깨를 뿌려주고 맛나게 먹어줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/02/05/6bc258d5f9cb7377b4bcc3742123a5c11.jpg'}, {'step_number': 8, 'description': '남은 반찬은 용기에 넣어 냉장보관 해주세요!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/02/05/fd5bce206eca6bb811b455ed03dce1811.jpg'}]"
1799,밑반찬,일상,채소류,볶음,새우젓 없어도 맛있는 애호박볶음❤,애호박볶음,https://recipe1.ezmember.co.kr/cache/recipe/2019/06/03/82d5354bb620386dbdecc3b183f759e91.jpg,"1,654",30분 이내,아무나,4인분,"[('애호박', '2개'), ('대파', ''), ('양파', ''), ('다진마늘', '1T'), ('진간장', '2T'), ('소금', ''), ('후추', '')]",4개 이천원 떨이로 사온ㅎㅎ 맛있게 볶아봤습니다~,"[{'step_number': 1, 'description': '재료 손질 먼저 해줄께요 (고추는 빼셔도 무관)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/03/3301b2b2af68fdd6809b854971e9b6461.jpg'}, {'step_number': 2, 'description': '기름 두른 팬에 대파를 넣고 파기름을 내주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/03/82ce100130edcca70505e3819abfa6e41.jpg'}, {'step_number': 3, 'description': '파향이 올라오면 남은 재료 모두 넣어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/03/02534e323e67aebeb0a4a4dd889ebe4a1.jpg'}, {'step_number': 4, 'description': '약불에서 볶다가 호박이 노릇노릇 해지면 간장,다진마늘,소금,후추로 간을 해주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/03/4b670d7bbc9cc22410e6ffee2cc8b19b1.jpg'}, {'step_number': 5, 'description': '한번 더 볶아주시면 끝이에요~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/06/03/affd77e2efef966148953b75b1b399551.jpg'}]"
1800,밑반찬,일상,채소류,볶음,구운 가지나물 볶음,구운가지나물볶음,https://recipe1.ezmember.co.kr/cache/recipe/2019/09/19/e745702c9bbbacfb0a243f0a8c3b3e6d1.jpg,"9,117",30분 이내,초급,2인분,"[('가지', ''), ('고추가루', '1Ts'), ('설탕', '1Ts'), ('집간장', '1Ts'), ('양조간장                                                                                이나 굴소스', '1Ts'), ('참기름', '2Ts'), ('파', '2Ts'), ('마늘', '1Ts'), ('청양고추', '1개'), ('깨소금', '1Ts'), ('소금', '적당')]","대장 건강에 좋은 가지, 오늘은 오돌오돌 씹히는 맛이 나게 구워서 무쳐봅니다~^^","[{'step_number': 1, 'description': '가지를 썰어서 에어프라이어로 180도 12분을 돌려줍니다.\n중간에 한번 위아래가 섞이게 휘저어 줍니다.\n(후라이팬에 기름을 두르지 않고 구워도 됩니다)에어프라이어', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/09/19/09eaac8213f0d3a5671f60034c5fa95d1.jpg'}, {'step_number': 2, 'description': '볶음 냄비에 위의 양념을 모두 준비합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/09/19/171dbf73add338da64ea980cd98196991.jpg'}, {'step_number': 3, 'description': '물 2Ts을 넣고 양념이 타지 않게 약불로 저어주다가 구운 가지를 넣고 볶아줍니다. \n다 볶은 후 참기름, 깨소금을 넣어주면 완성입니다.\n간이 싱거우면 소금을 간을 맞추세요~ㅎ', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/09/19/7ec041f842f5aa5ad1abb915091addbb1.jpg'}]"
1801,밑반찬,일상,채소류,볶음,가지나물볶음 소고기보다 맛있네요~~^^,가지나물볶음,https://recipe1.ezmember.co.kr/cache/recipe/2017/09/06/5e1b22b96ad1fb5ece7449d82d59cffd1.jpg,"9,473",15분 이내,초급,2인분,"[('가지', '2개'), ('양파', '1/2개'), ('대파', '1/2개'), ('홍고추', '1개'), ('당근', '약간'), ('다진마늘', '1스푼'), ('간장', '5스푼'), ('고춧가루', '2스푼'), ('설탕', '1큰술'), ('참기름', '1스푼'), ('식용유', '3스푼')]","우리집 아침밥상 입니다
뽈락매운탕 /상추겉절이 /오이냉채 /뽈락구이 /열무김치 입니다
오늘은 가지나물볶음 한번 해볼게요
다른 요리레시피도 차근차근 올릴게요
제블록에 가시면 다른 음식 레시피도 있어요~~~^^","[{'step_number': 1, 'description': '완성사진입니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/09/06/e88195bc475ec409fb89d449c052fc311.jpg'}, {'step_number': 2, 'description': '시골에가서 직접 따온가지예요\n유기농이다보니 모양은 별룬데 맛도좋고 건강에도 좋겠죠!ㅎ', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/09/06/95ea223e96f8a81c035434de0ed4c7601.jpg'}, {'step_number': 3, 'description': '가지 두개 기준입니다\n저는 손이커서 3개 ㅎㅎ', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/09/06/bf473c70d3c56ce37a60e09a89bb8bfe1.jpg'}, {'step_number': 4, 'description': '야채를 먹기좋게 썰어 준비해 둡니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/09/09/cbbe5b7e8892848b897e908d3d9073c41.jpg'}, {'step_number': 5, 'description': '가지를 적당한 크기로잘라 줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/09/06/1f2ed42ce566129963751ac10b8a1f6a1.jpg'}, {'step_number': 6, 'description': '팬에 기름을 붓고 파기름을 내줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/09/06/27d2d709003fbd8088692179759d180d1.jpg'}, {'step_number': 7, 'description': '파기름을 타지않게 내는 방법은 팬을 한쪽으로 기우려 해주시면 됩니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/09/09/24d6a386caec2b3911e1ab0086f04a1a1.jpg'}, {'step_number': 8, 'description': '파기름이 되면 식용유 3스푼과 가지를 넣어 볶아주세요 이때 약불로 볶아주셔야 가지가 숨이 죽으면서 수분이 생깁니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/09/06/ea010f308dd10f327025159760a931ba1.jpg'}, {'step_number': 9, 'description': '가지가 숨이 죽으면 분량의\n만들어둔 소스를 넣고 다시한번 볶아줍니다\n양파 대파 고추등 야채를 넣고 한번더 볶아 줍니다\n마지막으로 참기름과 깨소금을 뿌려 마무리하면 끝!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/09/06/47f4103698d0757c8a50fe7676b864ed1.jpg'}, {'step_number': 10, 'description': '몸에도 좋고 맛도 좋은 가지나물볶음 완성!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/09/06/ecf54b0f2039c8010a12df4e409d366c1.jpg'}]"
1802,밑반찬,일상,채소류,볶음,"#제철음식 우엉볶음,우엉조림 맛있게 만들기",우엉볶음,https://recipe1.ezmember.co.kr/cache/recipe/2017/01/18/5c5ad52905a3477e4f18d700f66d8c5f1.jpg,"49,905",30분 이내,아무나,4인분,"[('우엉', '2뿌리'), ('식초', '2수저'), ('진간장', '3수저'), ('맛술', '3수저'), ('올리고당', '2수저'), ('설탕', '1수저'), ('물', '1/2컵'), ('들기름', '2큰술'), ('카놀라유', '2큰술'), ('통깨', '약간')]","안녕하세요~ 불량엄마 소자매마미예요^0^ 뿌리 식품의 왕이라고 불리는 우엉~! 우엉은 콜레스테롤이 체내에 쌓이는 것을 막아주는 효과가 있어 다이어트에도 혈관 건강에도 좋고, 사포닌 성분이 다량 함유되어 있어 면역력 증진에도 좋다고 해요. 또 칼슘이 풍부해서 뼈 건강에 좋다니 매력만점 재료네요^^ 아이들 건강과 불량엄마 다이어트를 생각해서 우엉 요리 두 가지 만들어봤어요. 먼저 밥반찬으로 너무 좋은 우엉조림,우엉볶음 생각보다 어렵지 않으니 휘리릭 만들어 볼까요!!!","[{'step_number': 1, 'description': '손질된 우엉을 사왔구요~!\n필러로 껍질을 벗겨주었어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/18/eeeb8526d90bca35e3b6a59b9d5b944b1.jpg'}, {'step_number': 2, 'description': '우엉은 갈변하기 때문에 물에 바로 담가야 해요^^', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/18/ae20b6ea99acd4ab8956ffca7ae17f5e1.jpg'}, {'step_number': 3, 'description': '우엉조림용 우엉은 불량엄마는 아이들도 먹기 좋게 가늘게 채 썰어주었어요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/18/27fe68d975aa3fd5a31e1e197bcab50d1.jpg'}, {'step_number': 4, 'description': '가늘게 채 썬 우엉은 식초 2수저 푼 물에 10분 정도 담가주어야\n갈변도 막고, 쓴 아린 맛을 잡아줘요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/18/cb0bbfb43f10856680205298f8c453231.jpg'}, {'step_number': 5, 'description': '채썬건 조림 반찬으로 길쭉하고 썬 건 우엉튀김을 만들 거예요^^\n튀김은 다음 포스팅에~!!!!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/18/5898bd680b0ecf91da009ab1eddaf9601.jpg'}, {'step_number': 6, 'description': '진간장 3수저, 맛술 3수저, 올리고당 2수저, 설탕 1수저, 물 반컵을 넣고 양념장을 만들어두세요^^', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/18/9f9a0495f2482a3f85995a076f1bffef1.jpg'}, {'step_number': 7, 'description': '들기름과 카놀라유 1:!비율로 넣어주고~!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/18/e724ee96e4f2b5f92492ae9411dc58791.jpg'}, {'step_number': 8, 'description': '우엉을 넣어 볶아줍니다. 기름이 충분히 흡수되도록 볶아 볶아~2분 정도 볶아주시다가~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/18/55fd56a5498c5ddd8a0dd549240d00fd1.jpg'}, {'step_number': 9, 'description': '우엉 숨이 좀 죽으면 양념장을 넣어주세요. 은근한 불로 조리듯 볶아주세요~!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/18/322d6fd94f8a867fdcac8cd9b0ee91581.jpg'}, {'step_number': 10, 'description': '양념장이 다 졸았을 때 통깨로 마무리~!\n이때 간을 보시고 올리고당으로 단맛을 조절해주세요. \n간이 딱 맞으면 참기름 살짝~!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/18/fe27c3cf2a001d1f913451785888b7001.jpg'}]"
1803,밑반찬,일상,채소류,볶음,겨울무로 만든 무나물,무나물,https://recipe1.ezmember.co.kr/cache/recipe/2019/11/20/15b8e74e24f821c7c9cf06cd23b20ff91.jpg,"7,551",20분 이내,초급,4인분,"[('겨울 무', '1/2개'), ('대파', '1/2개'), ('마늘', '1스푼'), ('들기름', '1스푼'), ('갈은깨', '1스푼'), ('소금                                                                                이나 간장', '약간')]","겨울무는 약으로 쓰일만큼 건강에 좋습니다
기침이나 감기에 정말 좋아요 
단맛이 많이나서 양념을 많이 하지 않아도 맛있어요
간단하게 무나물 만들었어요","[{'step_number': 1, 'description': '무를 채썰어주세요\n파도 썰어서 준비해 주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/11/22/e47a58a8ff59f89cfb8870e1b619fedf1.png'}, {'step_number': 2, 'description': '소금에 절이시거나 살짝 데치시는 분들도 계신데\n저는 절이지 않고 그냥 합니다 \n막 휘졌지만 않으면 부서지지 않아요 \n후라이팬에 기름 살짝 두르고 무를 넣어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/11/22/7b3d9f3f0d9f821e6ea0327891b2e1601.png'}, {'step_number': 3, 'description': '살짝 볶다가 마늘과 파를 넣어주세요\n익기 시작하면 살살 볶아주세요 부서져요 \n센불에서 볶으면 타요 \n불은 약불로 해주세요 \n탈거 같으면 물을 살짝 넣어주셔도 되는데요\n저는 약불에서 살살 볶아서 안 넣었어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/11/22/9083e3f5f693f932e13c05a5d3832ab91.png'}, {'step_number': 4, 'description': '가는 소금으로 간했어요 \n국간장으로 하셔도 돼요\n무가 익어서 간이 잘 들어가요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/11/22/0729a37affb014049e22b1ae84dc8a6c1.png'}, {'step_number': 5, 'description': '고소한 맛이 나게 깨는 갈아서 넣어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/11/22/8c67af06492bf03c13a56eaf2da8fed21.png'}, {'step_number': 6, 'description': '마지막에 들기름 넣고 불은 바로 꺼주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/11/22/cec448cc543180249d95e527f6cc5c331.png'}, {'step_number': 7, 'description': '완성입니다 ..맛있게 드세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2019/11/22/56a0207235a386f625273828d10e810b1.jpg'}]"
1804,밑반찬,일상,채소류,볶음,초간단 양파볶음 : 양파 하나만 가지고 만드는 꿀맛 반찬,양파볶음,https://recipe1.ezmember.co.kr/cache/recipe/2021/06/07/49b18cce454b6ef3d691a450b71c398d1.jpg,"6,352",5분 이내,아무나,2인분,"[('양파', '1개'), ('식용유', '1밥숟갈'), ('진간장', '1밥숟갈'), ('굴소스', '1/2밥숟갈'), ('고춧가루', '1/3밥숟갈')]","달큰한 양파 본연의 맛을 한껏 살린 초간단 레시피입니다. 
휘리릭 볶아서 맛있게 드세요:)","[{'step_number': 1, 'description': '양파 1개는 채를 썰어주세요.\n* 저는 주먹 사이즈 정도로 큰 양파를 사용했습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/06/07/1874d20c0221169b3a2c233731c927bf1.jpg'}, {'step_number': 2, 'description': '팬을 달군 후 식용유를 두르고 양파를 볶아주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/06/07/6a72590b53ebda6c5c5e65447854d47a1.jpg'}, {'step_number': 3, 'description': '간장 한 스푼, 굴소스 반 스푼 넣고 볶아주세요.양념이 말라서 탈 것 같으면 물 1~2스푼 넣어주셔도 좋습니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/06/07/1e7335554be64d9df07f69439edd00a01.jpg'}, {'step_number': 4, 'description': '양파가 절반 정도 숨이 죽으면 고춧가루 1/3스푼 넣고 마저볶아주세요.\n*저는 자투리 쪽파가 있어서 넣어주었지만 없어도 되는 재료입니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/06/07/639ddee4337254f558e46e1d4344d07f1.jpg'}, {'step_number': 5, 'description': '저는 푹 익어 달큰한 양파가 좋아서 총 5분간 볶아주었습니다. \n아삭한 식감을 즐기신다면 조리 시간을 절반으로 줄여주세요. \n맛있게 드세요:)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2021/06/07/de07fb2a01791afd011655ed06fbb1721.jpg'}]"
1805,밑반찬,일상,채소류,볶음,쉬운 가지볶음 레시피,가지볶음,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/20/2bbab9295f8f1303dd6aa1197d516d121.JPG,"85,444",None,None,None,"[('가지', '3개'), ('양파', '1/2개'), ('식용유', '2T'), ('대파', '1/3개'), ('간장', '2.5~3T'), ('다진마늘', '1/2T'), ('맛술', '1T'), ('올리고당', '1/3T'), ('깨', '소량'), ('후춧가루', '소량')]",예전에 가지볶음 소개할때 가지를 살짝 데쳐서 들깨가루 넣고 고소하게 볶아서 만들었지요? 오늘은 쉽게~ 가지를 처음부터 볶아서 만들었습니다.,"[{'step_number': 1, 'description': '가지는 씻어서 반절길게 잘라준후... 어슷어슷 얇게 썰어줍니다.(두께 0.3cm정도) ==> 제가 사용한 가지가 조금 작았습니다. 가지가 클때는 2개만 사용하세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/20/925e1a3d58d6d05437f04828cb6185271.jpg'}, {'step_number': 2, 'description': '양파1/2개는 채썰어줍니다. 그릇에 대파 1/3개 총총 다진거. 간장2T반~3T, 다진마늘 1/2T, 맛술 1T, 올리고당 1/3T를 넣고 양념장을 만들어줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/20/e12ad6790ea89d60d0945a8fd9d233251.jpg'}, {'step_number': 3, 'description': '볶음팬에 식용유2T정도(2T가 약간 못된양) 넣어준후..중불에서 달아오르면 썰어놓은 가지와 양파를 넣고 볶아줍니다. 볶을때 소금소량(완두콩알만큼)을 넣어주고요.. 2~3분정도만 가지가 살짝 익을정도만 볶아줍니다. 가지가 살짝 익었을때...준비한 양념장을 넣고요... 잘 뒤적여주면서 가지가 완전히 익을정도로 더 볶아준후.. 깨와 후룻가루소량을 넣고 마무리하면 완성입니다. => 후춧가루 생략가능합니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2015/04/20/1dd2e4baa831cf5b41fe449b066563f91.jpg'}]"
