index,종류별,상황별,재료별,방법별,글 제목,레시피이름,레시피이미지,조회수,조리시간,난이도,인분,재료,소개글,조리순서
31475,메인반찬,초스피드,돼지고기,볶음,[저녁 메뉴 추천] 초 간단 요리 고추잡채 만들기,고추잡채,https://recipe1.ezmember.co.kr/cache/recipe/2017/10/23/bdfbdb4cf47f5a14225452841695a50d1.jpg,"9,437",15분 이내,아무나,2인분,"[('돼지고기', '300g'), ('간장', '1ts'), ('마늘', '1ts'), ('참기름', '약간'), ('매실', '1ts'), ('청피망', '1개'), ('표고버섯', '3장'), ('양파', '1개'), ('꽃빵', '8개')]",10분이면 완성되는 초간단 요리 고추잡채 바쁜 현대인들에게 추천 음식이예요.,"[{'step_number': 1, 'description': '고추잡채 돼지고기는 잡채용으로 준비 돼지고기는 간장, 마늘, 참기름, 매실 넣어 밑간을 해서 살짝 두고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/25/229ba9819cdf2b1d65b0d0a5a899f2ce1.jpg'}, {'step_number': 2, 'description': '고추잡채 주재료인 청피망과 양파는 씻어 준비', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/25/8f8f0f56605116749a9fb36689e1931f1.jpg'}, {'step_number': 3, 'description': '표고버섯도 준비', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/25/d8343d84e7672f12bba5f9289db14e411.jpg'}, {'step_number': 4, 'description': '고추잡채용으로 먹기 좋게 썰어줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/25/1e8c6937218718e4788e3bd1a40973831.jpg'}, {'step_number': 5, 'description': '시중에 판매하는 꽃빵은 냉동식품이니 찜기에 넣고 5분간 쪄준다.\n꽃빵이 익을 동안 재료를 준비한다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/25/b55df4805578d16584630ea355aae2971.jpg'}, {'step_number': 6, 'description': '먼저 밑간해둔 돼지고기를 먼저 볶고', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/25/f6527f863658bc189b144fa5380c731d1.jpg'}, {'step_number': 7, 'description': '양파와 피망과 표고버섯까지 모두 투하', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/25/ac57db552c90722569ba28c7139788111.jpg'}, {'step_number': 8, 'description': '달달 볶아진 고추잡채 재료가 다 익을 무렵', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/25/01d4d5ada5aa2a601815e759579718791.jpg'}, {'step_number': 9, 'description': '마지막으로 굴 소스를 넣어주면, 초간단 요리 고추잡채 만들기 완성', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/10/25/28cda653b5192ee2a31334ba68d553011.jpg'}]"
31476,메인반찬,초스피드,돼지고기,볶음,먹다남은 삼겹살요리 삼겹살김치볶음,삼겹살김치볶음,https://recipe1.ezmember.co.kr/cache/recipe/2016/09/13/5534f890f010d335bdb570e7f4dde46b1.jpg,"168,497",30분 이내,아무나,3인분,"[('삼겹살', ''), ('김치', ''), ('양파', ''), ('대파', ''), ('청양고추', ''), ('매운고추', ''), ('다진마늘', '0.5'), ('고추장', '1'), ('간장', '3'), ('올리고당', '1'), ('후추', ''), ('깨', '')]",,"[{'step_number': 1, 'description': '삼겹살요리에 앞서 냉동된 고기라 자연해동 시켜준다음 기름없이 팬에 노릇하게 구웠어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/09/21/e0c05054f9b1b0e8e14e6c7586c842e21.jpg'}, {'step_number': 2, 'description': '어느정도 구워지면 먹기 좋은 크기로 잘라 후추 약간 넣어 주고 ~', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/09/21/2de3656e44d5e08a4728b12f638e45931.jpg'}, {'step_number': 3, 'description': '잘 익은 김치도 넣어주세요 ~ 저는 딜리셔스 배추김치를 사용했는데 속까지 아주 잘익어서 너무 맛있게 먹었답니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/09/21/a360b9a9d6cdd3c0e4c2111a993845731.jpg'}, {'step_number': 4, 'description': '양파, 청양고추, 다진마늘0.5, 고추장1, 간장3, 올리고당1 을 넣고 잘 볶아주세요 탈듯말듯 졸여가며 볶아주다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/09/21/d7f9354ef9125c907d56227c2c320ab11.jpg'}, {'step_number': 5, 'description': '매콤하게 먹고 싶어 매운고추를 듬뿍 넣었어요 파와 깨를 넣고 마무리로 볶아내면 맛있는 삼겹살김치볶음 완성!!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/09/21/9626f4776a2a3c05927883e2336871991.jpg'}]"
31477,메인반찬,초스피드,돼지고기,볶음,만남의 광장 백종원의 대파 제육볶음,대파제육볶음,https://recipe1.ezmember.co.kr/cache/recipe/2020/06/26/ebd2d933022dc3e685118f81d19402e01.jpg,"4,267",10분 이내,아무나,2인분,"[('돼지고기 삼겹살', '300g'), ('대파', '2대'), ('편마늘', ''), ('진간장', '3T'), ('고추가루', '3T')]","재료에 비해 맛은 고급지쥬?
초간단 레시피, 백종원의 대파 제육볶음","[{'step_number': 1, 'description': '달궈진 팬에 돼지고기 넣고 노릇하게 구워지면, 편마늘을 넣어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/06/26/fffd50c2ae758ea5abfbb2913fdbe7171.jpg'}, {'step_number': 2, 'description': '분량의 진간장도 넣어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/06/26/620d1ac45dca7d49d1cc7725aa3208b01.jpg'}, {'step_number': 3, 'description': '대파도 채썰어 넣어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/06/26/3ad3cc7e59d33c803ad3b8efe5ae3e321.jpg'}, {'step_number': 4, 'description': '마지막으로 고추가루도 넣고 센불에서 볶아 주시면 완성입니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/06/26/3b7d42658db3ea7e96fd1d6d29d1a8571.jpg'}]"
31478,메인반찬,초스피드,돼지고기,볶음,제육볶음 (대량 양념에 재워 소분해서 언제나 먹기),제육볶음,https://recipe1.ezmember.co.kr/cache/recipe/2022/09/02/c97377c603b7c740e300752db9bebea31.jpg,"2,443",15분 이내,초급,2인분,"[('돼지고기제육', '200g'), ('당근', '1/3개'), ('양파', '1/2개'), ('표고버섯', '2개'), ('식용유', '3T'), ('통깨', '약간'), ('돼지고기 불고기용', '1kg'), ('대파', '1/2대'), ('고춧가루', '6T'), ('다진 마늘', '2T'), ('진간장', '8T'), ('고추장', '1.5T'), ('올리고당', '4T'), ('참기름', '1T')]","양념에 재워 만드는 고기음식은 거의 대량으로 재워 소분해서 냉동을 하면 만들어 먹기 쉽습니다
돼지고기 1kg을 재워 200g씩 소분해서 냉동했다가 볶은 레시피입니다","[{'step_number': 1, 'description': '당근 1/3개, 표고버섯 2개, 양파 1/2개는 채 썰어준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/09/02/f11bb71c528c8c15c96567f928ca5ed21.jpg'}, {'step_number': 2, 'description': '냉동했던 돼지고기제육은 해동 한다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/09/02/33a7196b8f02a5a59e915f93f39e89c81.jpg'}, {'step_number': 3, 'description': '팬에 식요유 3T를 넣고 당근과 양파를 먼저 볶아준다중불', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/09/02/0f0b35d86d1da9eb9cd112f405d913561.jpg'}, {'step_number': 4, 'description': '당근과 양파가 익으면 해동한 제육을 넣고 볶아준다센불', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/09/02/532b38267feb836a411f9b7179576b391.jpg'}, {'step_number': 5, 'description': '고기가 익으면 표고버섯을 넣고 볶아준다센불', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/09/02/623a1e6990ea4ff9a3e6450a588206341.jpg'}, {'step_number': 6, 'description': '모든 재료에 양념이 고루베도록 중불로 줄인 후 저어주면서 볶아준다중불', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/09/02/7c0505b5547059bde442924b67e190fd1.jpg'}, {'step_number': 7, 'description': '그릇에 담은 후 통깨를 솔솔 뿌려준다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2022/09/02/aa5a00c05feae62fe21551c04b16644e1.jpg'}]"
31479,메인반찬,초스피드,돼지고기,볶음,초간단 돼지고기 두루치기,돼지고기두루치기,https://recipe1.ezmember.co.kr/cache/recipe/2018/02/03/0be8ca394c76225e7af469be1e6829be1.jpg,"7,495",30분 이내,아무나,2인분,"[('돼지고기', '원하는만큼'), ('양파', '1개'), ('대파', '1/2대'), ('믈', '1컵'), ('참기름', '1큰술'), ('통깨', '조금'), ('고추장', '2큰술'), ('고춧가루', '3큰술'), ('다진마늘', '1큰술'), ('간장', '4큰술'), ('설탕', '1큰술'), ('올리고당', '2큰술'), ('매실액', '2큰술'), ('맛술', '2큰술'), ('후추', '조금')]",초스피드 초간단으로 맛있는 돼지고기두루치기 만드는 법^^,"[{'step_number': 1, 'description': '돼지고기와 양파,대파는 먹기 좋게 썰어주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/02/03/bd449c36c6c404f16f255d9942349bad1.jpg'}, {'step_number': 2, 'description': '양념은 고루 섞어 준비해주세요.\n(고추장2큰술, 고춧가루3큰술, 다진마늘 1큰술, 간장4큰술, 설탕1큰술, 올리고당 2큰술, 맛술2큰술, 매실액2큰술, 후추 조금)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/02/03/df86b34e40880c1f8d7b5317d9946d891.jpg'}, {'step_number': 3, 'description': '돼지고기와 양파, 양념 2/3와 물1컵을 넣고 중불로 15분정도 졸여줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/02/03/cd9effd386aa963cc23b869db6ada4b01.jpg'}, {'step_number': 4, 'description': '물이 졸아든다싶으면 남은 양념 3/1과 대파를 넣고 잘 섞으며 졸이며 볶아줍니다.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/02/03/b7bc87f290a0d93630bed347aa1c397f1.jpg'}, {'step_number': 5, 'description': '마지막에 참기름 1큰술을 두르고 통깨를 넣어 볶아주면 끝^^ .', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/02/03/f9f60dffc25acdfe5fa2331ad7fa5e781.jpg'}, {'step_number': 6, 'description': '완성!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2018/02/03/73532147bb29f05c601c9b75a62071e81.jpg'}]"
31480,메인반찬,초스피드,돼지고기,볶음,<매운양념족발 레시피>남은 족발 활용법,매운족발,https://recipe1.ezmember.co.kr/cache/recipe/2016/03/10/f8dd030cc478934d5e7ed7fb5fe119a11.jpg,"84,037",10분 이내,아무나,2인분,"[('남은 족발                                                                                小기준', '2/3'), ('고추장', '2큰술'), ('청양고추가루', '1큰술'), ('간장', '2큰술'), ('올리고당', '1.5큰술'), ('참기름', '1티스푼'), ('깨', '조금')]","남은 족발 활용해서 만든 족발레시피
<<매운양념족발>> 간단하게 10분만에 완성되는 최고의 술안주!!","[{'step_number': 1, 'description': '참기름과 깨를 제외한 모든 양념을 잘 섞어 졸이듯 볶아주세요(끌어오를때까지)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/03/10/047ace266d92c6c4cf09ef5cd659bdb21.jpg'}, {'step_number': 2, 'description': '양념이 보글보글 끓어오를때 족발을 넣고 쫀득해 질때까지 볶다 참기름+깨를 뿌려 마무리~!!', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/03/10/7e0b76496b91866c547aa67ec8ef981e1.jpg'}, {'step_number': 3, 'description': '10분 만에 완성된 매운양념족발!! 취향에 따라 청양고추, 베트남고추를 활용하시면 더 매콤하게 맛보실 수 있습니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/03/10/39a4193d441bcea6d9e05b1923aaf0fd1.jpg'}]"
31481,메인반찬,초스피드,돼지고기,볶음,초간단 유산슬,유산슬,https://recipe1.ezmember.co.kr/cache/recipe/2017/01/28/cf9b0a8bf7de571dbca0a3e9dc0c24fd1.jpg,"79,735",15분 이내,초급,2인분,"[('다진고기', ''), ('양파', '1/2개'), ('생강', ''), ('다양한버섯', ''), ('청경채', ''), ('오징어', ''), ('새우', ''), ('다진마늘', ''), ('파', ''), ('전분', ''), ('간장', '1T'), ('굴소스', '1T'), ('설탕                                                                                또는 올리고당', '0.5T'), ('후춧가루', '')]",배고픈 남편을 위해 ♡,"[{'step_number': 1, 'description': '버섯은 취향대로\n냉장고에 있는대로 준비해주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/28/afc01945ec9311309493e34d97aa44621.jpg'}, {'step_number': 2, 'description': '파,마늘,생강을 준비합니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/28/b772f25f92f524fe17621b31a3631d511.jpg'}, {'step_number': 3, 'description': '준비한 파,마늘,생강을기름에 넣고 볶아주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/28/e94974f386aa39312b4b2b2ae3a9ecb01.jpg'}, {'step_number': 4, 'description': '파가 살짝 노릇해질 때 준비한 \n오징어 새우 다진고기 버섯을 넣고 볶습니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/28/8ca3d09b9bcbef5a3d695d7a341a7cd41.jpg'}, {'step_number': 5, 'description': '재료가 살짝 익었을 때 \n굴소스 1T 간장1T 올리고당0.5T 후춧가루를 넣어주세요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/28/314a552b64b71f2e1a0eacc3c0b7b0411.jpg'}, {'step_number': 6, 'description': '재료가 물에 담길 정도로 채워줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/28/79c06b56eb496e0613519dd6b57283e31.jpg'}, {'step_number': 7, 'description': '끓이다 전분물을 만들어 부어주세요(전분:물1:1)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/28/4b238395a8cc97818a32df7821080a9d1.jpg'}, {'step_number': 8, 'description': '마지막으로 청경채을 넣어\n조금 더 끓여줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/28/da1b92c31df7e1505fa309d31626c2a31.jpg'}, {'step_number': 9, 'description': '짠!! 아주 쉽죠', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2017/01/28/d21f20ccaca03d5ea143884f68ef38ea1.jpg'}]"
31482,메인반찬,초스피드,돼지고기,볶음,즉석 돼지고기 김치볶음,돼지고기김치볶음,https://recipe1.ezmember.co.kr/cache/recipe/2016/11/22/619f7bc11db7e3ce6380f4391ffc742d1.jpg,"49,528",15분 이내,아무나,2인분,"[('돼지고기', '250g'), ('묵은지', '5쪽'), ('파', '1뿌리'), ('고춧가루', '2스푼'), ('올리고당', '1스푼'), ('들기름', '3스푼'), ('미림', '2스푼'), ('다진마늘', '2스푼'), ('설탕', '2스푼'), ('다진생강', '1스푼'), ('후추', '약간'), ('통깨', '약간')]",돼지고기와 김치만 있으면 푸짐하게 먹을 수 있는 돼지고기 김치볶음 입니다,"[{'step_number': 1, 'description': '돼지고기는 살고기로 준비에 미림 생강으로 밑간해 팬에 넣고 고기가 거의 익도록 볶아줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/22/efe99a7137bb32655c17995fce0ba3f01.jpg'}, {'step_number': 2, 'description': '볶은 돼지고기에 김치는 4센치 길이로 썰어 넣고 김치가 부드러워지게 볶다가', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/22/9c98a116b29464f6b36aa1d104b9334f1.jpg'}, {'step_number': 3, 'description': '칼칼함을 더해줄 고춧가루 2스픈 설탕 올리고당 후추 넣고 볶다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/22/5dafc6c8f3ef7aa71cb52be07814924b1.jpg'}, {'step_number': 4, 'description': '김치가 걸죽하게 볶아지면 마늘 파넣고 마지막에 참기름 통깨 넣고 마무리합니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/22/80f3476d95f839a01e6163192e8302911.jpg'}, {'step_number': 5, 'description': '잘익은 김치만 있으면 돠지고기의 느끼함도 없애주고 뭘해도 맛있어요', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2016/11/22/725e4eba5bfb8ccf2136161d703f6f3b1.jpg'}]"
31483,메인반찬,초스피드,돼지고기,볶음,냉삼으로 간단한제육볶음 만들기,제육볶음,https://recipe1.ezmember.co.kr/cache/recipe/2020/09/14/b15b89bc1419056a6060babb9e7da2691.jpg,"7,967",20분 이내,초급,2인분,"[('냉동삼겹살', '500g'), ('양파', '1개'), ('당근', '약간'), ('대파', '1/2대'), ('고추장', '2큰술'), ('맛술', '2큰술'), ('매실액', '2큰술'), ('다진마늘', '1큰술'), ('굴소스', '1큰술'), ('설탕', '1큰술'), ('후추', '톡톡'), ('참기름', '1작은술')]",냉삼 보관했다 급할때나 마땅이 할거없을때 편한게 할수 있는 반찬이랍니다,"[{'step_number': 1, 'description': '1.냉삼은실온에 꺼내놓고, 분량의 양념을 준비해 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/09/14/7c0f1ce11d593b48aa9385bcfc8b5aba1.jpg'}, {'step_number': 2, 'description': '2.제육 양념을 하고 양파, 당근, 대파는 1cm두께로 썰어 주세요.\n(냉삼이 완전히 녹지않아도 되요)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/09/14/b0c07ad38042448339c870efd72d9d2e1.jpg'}, {'step_number': 3, 'description': '3.팬에 기름을 살짝 두르고 양념한 냉삼을 센불에 볶아 주세요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/09/14/78c70e64cdcfc1f5e58b29dc8437f2e11.jpg'}, {'step_number': 4, 'description': '4.고기가 반쯤 익어갈때 준비한 채소를 넣고 같이 볶아 주세요. \n(센불로 조리해 주세요)', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/09/14/f616e0e93a3c263d12a9e667a5bb45bf1.jpg'}, {'step_number': 5, 'description': '5. 고기도 얇아서 금방 할수 있고 좋아요. \n양념은 가감하시고 청양고추로 칼칼하게 드셔도 좋아요.', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/09/14/b6c44c72e68d8243a32da49681674bfd1.jpg'}]"
31484,메인반찬,초스피드,돼지고기,볶음,제육붂음.돼지고기주물럭.고기볶음 맛있게 만들기 양념레시피,제육볶음,https://recipe1.ezmember.co.kr/cache/recipe/2020/11/04/fba513be649a3ac0c3610ff74fd970641.jpg,"6,010",20분 이내,아무나,6인분 이상,"[('돼지고기 앞다리살', '1.8kg'), ('고추장 크게', '2스푼'), ('고춧가루', '3스푼'), ('마늘', '2스푼'), ('진간장', '5스푼'), ('설탕', '2스푼'), ('매실청', '2스푼'), ('대파', '2개'), ('양파 큰거', '1개'), ('청양고추', '5개'), ('당근', '1개')]","우리집 식구들은 고기를 아주 좋아해요 무슨고기든 고기반찬이 꼭 있어야하는 우리집 오늘은 돼지고기 볶음이예요
맛있게 볶아주면 얼마나 잘먹던지 ...","[{'step_number': 1, 'description': '돼지고기 앞다리살 정육점에서 불고기용보다 약간 굵게 썰어달라고하면 알맞게 잘라줍니다 저희는 2집 이틀먹을 양이라 꾀되요 야채는 어슷썰기로 다 썰어줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/11/04/92da5a37c6d8cf4d808ab8aa520055651.jpg'}, {'step_number': 2, 'description': '돼지고기에 대파만 빼고 양념들을 다 넣고 야채도 다 넣고 10분에서20분간 재워둡니다돼지고기1.8키로,고추장 크게2스푼,고춧가루3스푼,마늘2스푼,진간장5스푼,설탕2스푼,매실청2스푼,양파큰거1개.청양고추5개,당근1개', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/11/04/54ed0ad4bc931af43cf2906bcbfc3e261.jpg'}, {'step_number': 3, 'description': '20분후에 먹을만큼을 덜어서 팬에 넣고 끓입니다 물기가 하나도 없으니 중약불로 시작해요 ,종이컵 반컵분량 물을 넣고 시작했어요 끓기시작하면 고기에서 기름나오고 야채에서 수분나올때 뒤적여주고 뚜껑닫고 5분정도 기다립니다중약불', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/11/04/66c4563948be88a9c9db4b255b07103d1.jpg'}, {'step_number': 4, 'description': '5분지나 한번 뒤적여주고 대파 넣고 5분정도 더 볶아줍니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/11/04/b191c76af5266c8bf85934e81de796e61.jpg'}, {'step_number': 5, 'description': '10분이면 고기가 거의 익었을거예요 간을 봐서 싱거우면 진간장이나 소금추가하시면되요 달게 드시는분은 올리고당 살짝 더 넣으시면되요\n마지막으로 참기름 휘리릭 둘러주고 2분정도 있다가 불을 끄면 완성입니다', 'image_url': 'https://recipe1.ezmember.co.kr/cache/recipe/2020/11/04/4a897f5d9f5611f0580d8e1e1757b3a91.jpg'}]"
